FONUM,Location,Open,Closed,CountA,CountB,Service,CountC,Region2,CountD,Country,SiteCode,Code,Person,DuplicateName,Occupancy,RegionCode,Fields,Month
3147,Floor Japan Navy,1930,IGT,12/15/2018 3/14/2019 9/9/9999,60,IGT,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2018,4,,,,3147 Floor Japan Navy|337397 337397-2371892|1930 IGT AXXIS 23/23 HD8|12/15/2018 3/14/2019 9/9/9999|60 IGT|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan Navy,3812,KON,12/18/2022 1/19/2023 9/9/9999,60,KON,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2022,0,,,,3147 Floor Japan Navy|338092 338092-171038|3812 KON D27 BFJB - JOY OF RICHES|12/18/2022 1/19/2023 9/9/9999|60 KON|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2022|0,June 2023
3147,Floor Japan Navy,3679,BAL,7/3/2020,8/2/2020,9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2020,2,,,3147 Floor Japan Navy|338093 338093-5169834|3679 BAL J43 JIN JI BAO XI E/T MLP|7/3/2020|8/2/2020 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|2,June 2023
3147,Floor Japan Navy,3813,KON,12/18/2022 1/19/2023 9/9/9999,60,KON,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2022,0,,,,3147 Floor Japan Navy|338193 338193-171037|3813 KON D27 BFJB - TOTEMS|12/18/2022 1/19/2023 9/9/9999|60 KON|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2022|0,June 2023
3147,Floor Japan Navy,3665,BAL,7/3/2020,8/2/2020,9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2020,2,,,3147 Floor Japan Navy|338094 338094-5169833|3665 BAL J43 JIN-JI BAO XI R/F MLP|7/3/2020|8/2/2020 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|2,June 2023
3147,Floor Japan Navy,1966,IGT,12/15/2018 3/14/2019 9/9/9999,60,IGT,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2018,4,,,,3147 Floor Japan Navy|337394 337394-2438107|1966 IGT CRYSTAL DUAL MULTI SET 003|12/15/2018 3/14/2019 9/9/9999|60 IGT|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan Navy,3679,BAL,7/3/2020,8/2/2020,9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2020,2,,,3147 Floor Japan Navy|338095 338095-5169832|3679 BAL J43 JIN JI BAO XI E/T MLP|7/3/2020|8/2/2020 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|2,June 2023
3147,Floor Japan Navy,3665,BAL,7/3/2020,8/2/2020,9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2020,2,,,3147 Floor Japan Navy|338096 338096-5169831|3665 BAL J43 JIN-JI BAO XI R/F MLP|7/3/2020|8/2/2020 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|2,June 2023
3147,Floor Japan Navy,3655,BAL,4/7/2019,2/8/2023,9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2019,4,,,3147 Floor Japan Navy|338099 338099-5130265|3655 BAL J43 DANCING DRUMS MLP|4/7/2019|2/8/2023 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2019|4,June 2023
3147,Floor Japan Navy,3652,BAL,4/7/2019 4/27/2023 9/9/9999,60,BAL,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2019,4,,,,3147 Floor Japan Navy|338100 338100-5130266|3652 BAL J43 DOUBLE BLESSINGS MLP|4/7/2019 4/27/2023 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2019|4,June 2023
3147,Floor Japan Navy,2223,AIN,2/1/2020 2/13/2020 9/9/9999,60,AIN,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2020,3,,,,3147 Floor Japan Navy|338187 338187-XAR697364|2223 AIN A620 M/CHOICE-T SAP M-JP|2/1/2020 2/13/2020 9/9/9999|60 AIN|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|3,June 2023
3147,Floor Japan Navy,2223,AIN,2/1/2020 2/13/2020 9/9/9999,60,AIN,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2020,3,,,,3147 Floor Japan Navy|338191 338191-XAR697362|2223 AIN A620 M/CHOICE-T SAP M-JP|2/1/2020 2/13/2020 9/9/9999|60 AIN|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|3,June 2023
3147,Floor Japan Navy,2223,AIN,2/1/2020 2/13/2020 9/9/9999,60,AIN,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2020,3,,,,3147 Floor Japan Navy|338192 338192-XAR697368|2223 AIN A620 M/CHOICE-T SAP M-JP|2/1/2020 2/13/2020 9/9/9999|60 AIN|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|3,June 2023
3147,Floor Japan Navy,3614,BAL,10/24/2018 11/1/2018 9/9/9999,60,BAL,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2018,4,,,,3147 Floor Japan Navy|337393 337393-B180858831|3614 BAL WAVE ULT FE BY THE BAY MLP|10/24/2018 11/1/2018 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan Navy,2202,AIN,2/1/2020 3/12/2020 9/9/9999,60,AIN,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2020,3,,,,3147 Floor Japan Navy|338186 338186-XAR697380|2202 AIN A620 HAO YUN INGOTS SAP-MJ|2/1/2020 3/12/2020 9/9/9999|60 AIN|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2020|3,June 2023
3147,Floor Japan Navy,3229,BAL,10/20/2015 10/30/2015 9/9/9999,60,BAL,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2015,7,,,,3147 Floor Japan Navy|336960 336960-B150734278|3229 BAL V22/22 AMERICAN ORIGINAL|10/20/2015 10/30/2015 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan Navy,3616,BAL,10/24/2018 11/1/2018 9/9/9999,60,BAL,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2018,4,,,,3147 Floor Japan Navy|337392 337392-B180858830|3616 BAL WAVE ULT FE CHINA ST MLP|10/24/2018 11/1/2018 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan Navy,4010,NOV,8/12/2015 10/25/2015 9/9/9999,60,NOV,CLUB,ALLIANCE,18,YOKOSUKA,SLOT,2015,7,,,,3147 Floor Japan Navy|336759 336759-669542|4010 NOV PREM V+ 5ST MULTI-DENOM|8/12/2015 10/25/2015 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan,336763,336763-669532,4010 NOV PREM V+ 5ST MULTI-DENOM,8/12/2015,10/25/2015 9/9/9999,60,NOV,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2015,7,,,3147 Floor Japan|Navy|336763 336763-669532|4010 NOV PREM V+ 5ST MULTI-DENOM|8/12/2015 10/25/2015 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan,336764,336764-669538,4011 NOV PREM V+ 6ST MULTI-DENOM,8/12/2015,10/25/2015 9/9/9999,60,NOV,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2015,7,,,3147 Floor Japan|Navy|336764 336764-669538|4011 NOV PREM V+ 6ST MULTI-DENOM|8/12/2015 10/25/2015 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan,337390,337390-B180858828,3677 BAL WAVE ULT FE RIVER WALK MLP,10/24/2018,11/1/2018 9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2018,4,,,3147 Floor Japan|Navy|337390 337390-B180858828|3677 BAL WAVE ULT FE RIVER WALK MLP|10/24/2018 11/1/2018 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan,337391,337391-B180858829,3617 BAL WAVE ULT FE OLVERA ST MLP,10/24/2018,11/1/2018 9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2018,4,,,3147 Floor Japan|Navy|337391 337391-B180858829|3617 BAL WAVE ULT FE OLVERA ST MLP|10/24/2018 11/1/2018 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2018|4,June 2023
3147,Floor Japan,336765,336765-669534,4007 NOV PREM V+ 1ST MULTI-DENOM,8/12/2015,10/25/2015 9/9/9999,60,NOV,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2015,7,,,3147 Floor Japan|Navy|336765 336765-669534|4007 NOV PREM V+ 1ST MULTI-DENOM|8/12/2015 10/25/2015 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan,337383,337383-735495,3092 NOV CONCURVE ED 4,10/19/2017,11/30/2017 9/9/9999,60,NOV,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2017,5,,,3147 Floor Japan|Navy|337383 337383-735495|3092 NOV CONCURVE ED 4|10/19/2017 11/30/2017 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2017|5,June 2023
3147,Floor Japan,337382,337382-735494,3092 NOV CONCURVE ED 4,10/19/2017,11/30/2017 9/9/9999,60,NOV,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2017,5,,,3147 Floor Japan|Navy|337382 337382-735494|3092 NOV CONCURVE ED 4|10/19/2017 11/30/2017 9/9/9999|60 NOV|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2017|5,June 2023
3147,Floor Japan,336957,336957-B150734275,3210 BAL PRO CURVE QHBG 300MAX MLP,10/20/2015,10/25/2015 9/9/9999,60,BAL,CLUB,ALLIANCE,18 YOKOSUKA,SLOT,2015,7,,,3147 Floor Japan|Navy|336957 336957-B150734275|3210 BAL PRO CURVE QHBG 300MAX MLP|10/20/2015 10/25/2015 9/9/9999|60 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3147,Floor Japan,336773,336773-B130277978,3210 BAL PRO CURVE QHBG 300MAX MLP,9/11/2015,,3/5/2016,9/9/9999,66,BAL,CLUB ALLIANCE,18 YOKOSUKA,SLOT,2015,7,,3147 Floor Japan|Navy|336773 336773-B130277978|3210 BAL PRO CURVE QHBG 300MAX MLP|9/11/2015|3/5/2016 9/9/9999|66 BAL|CLUB ALLIANCE|18 YOKOSUKA|SLOT|2015|7,June 2023
3148,Floor Japan,337385,337385-2391346,1928 IGT AXXIS 23/23 HD4,9/22/2018,10/23/2018 9/9/9999,60,IGT,CPO,CLUB,18 YOKOSUKA,SLOT,2018,4,,,3148 Floor Japan|Navy|337385 337385-2391346|1928 IGT AXXIS 23/23 HD4|9/22/2018 10/23/2018 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3148,Floor Japan,339989,339989-3263,1993 IGT PK49 - PROSP LINK - WSRY,3/11/2023,,5/5/2023,9/9/9999,60,IGT,CPO CLUB,18 YOKOSUKA,SLOT,2023,0,,3148 Floor Japan|Navy|339989 339989-3263|1993 IGT PK49 - PROSP LINK - WSRY|3/11/2023|5/5/2023 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2023|0,June 2023
3148,Floor Japan,338044,338044-146208,3510 KON CONC SELEXION MULTI 11,3/2/2019,1/27/2023 9/9/9999,60,KON,CPO,CLUB,18 YOKOSUKA,SLOT,2019,4,,,3148 Floor Japan|Navy|338044 338044-146208|3510 KON CONC SELEXION MULTI 11|3/2/2019 1/27/2023 9/9/9999|60 KON|CPO CLUB|18 YOKOSUKA|SLOT|2019|4,June 2023
3148,Floor Japan,337406,337406-2384737,1951 IGT CRYSTAL/DUAL MULTI 702,1/19/2018,1/30/2020 9/9/9999,60,IGT,CPO,CLUB,18 YOKOSUKA,SLOT,2018,5,,,3148 Floor Japan|Navy|337406 337406-2384737|1951 IGT CRYSTAL/DUAL MULTI 702|1/19/2018 1/30/2020 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2018|5,June 2023
3148,Floor Japan,337400,337400-2438175,1969 IGT CRYSTAL DUAL MULTI SET 00T,12/15/2018,3/10/2019 9/9/9999,60,IGT,CPO,CLUB,18 YOKOSUKA,SLOT,2018,4,,,3148 Floor Japan|Navy|337400 337400-2438175|1969 IGT CRYSTAL DUAL MULTI SET 00T|12/15/2018 3/10/2019 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3148,Floor Japan,337395,337395-2446713,1978 IGT CRYSTAL C - MULTI PUS 028,12/15/2018,,2/1/2023,9/9/9999,60,IGT,CPO CLUB,18 YOKOSUKA,SLOT,2018,4,,3148 Floor Japan|Navy|337395 337395-2446713|1978 IGT CRYSTAL C - MULTI PUS 028|12/15/2018|2/1/2023 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3148,Floor Japan,339990,339990-3264,1993 IGT PK49 - PROSP LINK - WSRY,3/11/2023,,5/5/2023,9/9/9999,60,IGT,CPO CLUB,18 YOKOSUKA,SLOT,2023,0,,3148 Floor Japan|Navy|339990 339990-3264|1993 IGT PK49 - PROSP LINK - WSRY|3/11/2023|5/5/2023 9/9/9999|60 IGT|CPO CLUB|18 YOKOSUKA|SLOT|2023|0,June 2023
3148,Floor Japan,337290,337290-710742,3083 NOV DOM IMPERA HD5/$4.00,12/23/2016,1/20/2018 9/9/9999,60,NOV,CPO,CLUB,18 YOKOSUKA,SLOT,2016,6,,,3148 Floor Japan|Navy|337290 337290-710742|3083 NOV DOM IMPERA HD5/$4.00|12/23/2016 1/20/2018 9/9/9999|60 NOV|CPO CLUB|18 YOKOSUKA|SLOT|2016|6,June 2023
3148,Floor Japan,337289,337289-710744,3083 NOV DOM IMPERA HD5/$4.00,12/23/2016,1/20/2018 9/9/9999,60,NOV,CPO,CLUB,18 YOKOSUKA,SLOT,2016,6,,,3148 Floor Japan|Navy|337289 337289-710744|3083 NOV DOM IMPERA HD5/$4.00|12/23/2016 1/20/2018 9/9/9999|60 NOV|CPO CLUB|18 YOKOSUKA|SLOT|2016|6,June 2023
3148,Floor Japan,337282,337282-145107,4017 NOV NOVOSTAR 5ST MULTI-DENOM,9/16/2016,10/23/2018 9/9/9999,60,NOV,CPO,CLUB,18 YOKOSUKA,SLOT,2016,6,,,3148 Floor Japan|Navy|337282 337282-145107|4017 NOV NOVOSTAR 5ST MULTI-DENOM|9/16/2016 10/23/2018 9/9/9999|60 NOV|CPO CLUB|18 YOKOSUKA|SLOT|2016|6,June 2023
3148,Floor Japan,337281,337281-126291,4018 NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,10/23/2018 9/9/9999,60,NOV,CPO,CLUB,18 YOKOSUKA,SLOT,2016,6,,,3148 Floor Japan|Navy|337281 337281-126291|4018 NOV NOVOSTAR 6ST MULTI-DENOM|9/16/2016 10/23/2018 9/9/9999|60 NOV|CPO CLUB|18 YOKOSUKA|SLOT|2016|6,June 2023
3148,Floor Japan,335781,335781-346821,4010 NOV PREM V+ 5ST MULTI-DENOM,8/27/2008,1/20/2018 9/9/9999,60,NOV,CPO,CLUB,18 YOKOSUKA,SLOT,2008,14,,,3148 Floor Japan|Navy|335781 335781-346821|4010 NOV PREM V+ 5ST MULTI-DENOM|8/27/2008 1/20/2018 9/9/9999|60 NOV|CPO CLUB|18 YOKOSUKA|SLOT|2008|14,June 2023
3149,Floor Japan,336756,336756-669537,4011 NOV PREM V+ 6ST MULTI-DENOM,8/12/2015,,5/2/2023,9/9/9999,60,NOV,TAKEMIYA CLUB,18 YOKOSUKA,SLOT,2015,7,,3149 Floor Japan|Navy|336756 336756-669537|4011 NOV PREM V+ 6ST MULTI-DENOM|8/12/2015|5/2/2023 9/9/9999|60 NOV|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3149,Floor Japan,338045,338045-146209,3511 KON CONC SELEXION MULTI 12,3/2/2019,3/15/2019 9/9/9999,60,KON,TAKEMIYA,CLUB,18 YOKOSUKA,SLOT,2019,4,,,3149 Floor Japan|Navy|338045 338045-146209|3511 KON CONC SELEXION MULTI 12|3/2/2019 3/15/2019 9/9/9999|60 KON|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2019|4,June 2023
3149,Floor Japan,337386,337386-2421681,1951 IGT CRYSTAL/DUAL MULTI 702,9/22/2018,,2/2/2023,9/9/9999,60,IGT,TAKEMIYA CLUB,18 YOKOSUKA,SLOT,2018,4,,3149 Floor Japan|Navy|337386 337386-2421681|1951 IGT CRYSTAL/DUAL MULTI 702|9/22/2018|2/2/2023 9/9/9999|60 IGT|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3149,Floor Japan,335390,335390-346865,4010 NOV PREM V+ 5ST MULTI-DENOM,8/15/2008,10/24/2015 9/9/9999,60,NOV,TAKEMIYA,CLUB,18 YOKOSUKA,SLOT,2008,14,,,3149 Floor Japan|Navy|335390 335390-346865|4010 NOV PREM V+ 5ST MULTI-DENOM|8/15/2008 10/24/2015 9/9/9999|60 NOV|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2008|14,June 2023
3149,Floor Japan,337288,337288-5105424,1867 WMS BLADE MULTI CHEST 4,12/1/2016,4/19/2019 9/9/9999,60,WMS,TAKEMIYA,CLUB,18 YOKOSUKA,SLOT,2016,6,,,3149 Floor Japan|Navy|337288 337288-5105424|1867 WMS BLADE MULTI CHEST 4|12/1/2016 4/19/2019 9/9/9999|60 WMS|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2016|6,June 2023
3149,Floor Japan,335397,335397-346870,4007 NOV PREM V+ 1ST MULTI-DENOM,8/15/2008,10/24/2015 9/9/9999,60,NOV,TAKEMIYA,CLUB,18 YOKOSUKA,SLOT,2008,14,,,3149 Floor Japan|Navy|335397 335397-346870|4007 NOV PREM V+ 1ST MULTI-DENOM|8/15/2008 10/24/2015 9/9/9999|60 NOV|TAKEMIYA CLUB|18 YOKOSUKA|SLOT|2008|14,June 2023
3150,Floor Japan,338091,338091-171040,3823 KON Classics 2 Multi Game,12/18/2022,1/24/2023 9/9/9999,60,KON,OFFICERS,CLUB,18 YOKOSUKA,SLOT,2022,0,,,3150 Floor Japan|Navy|338091 338091-171040|3823 KON Classics 2 Multi Game|12/18/2022 1/24/2023 9/9/9999|60 KON|OFFICERS CLUB|18 YOKOSUKA|SLOT|2022|0,June 2023
3150,Floor Japan,339992,339992-5394,1992 IGT PK49 - PROSP LINK - CYHT,3/11/2023,,5/3/2023,9/9/9999,60,IGT,OFFICERS CLUB,18 YOKOSUKA,SLOT,2023,0,,3150 Floor Japan|Navy|339992 339992-5394|1992 IGT PK49 - PROSP LINK - CYHT|3/11/2023|5/3/2023 9/9/9999|60 IGT|OFFICERS CLUB|18 YOKOSUKA|SLOT|2023|0,June 2023
3150,Floor Japan,338194,338194-171039,3819 KON D27 Classic Multi Game,12/18/2022,1/24/2023 9/9/9999,60,KON,OFFICERS,CLUB,18 YOKOSUKA,SLOT,2022,0,,,3150 Floor Japan|Navy|338194 338194-171039|3819 KON D27 Classic Multi Game|12/18/2022 1/24/2023 9/9/9999|60 KON|OFFICERS CLUB|18 YOKOSUKA|SLOT|2022|0,June 2023
3150,Floor Japan,338041,338041-2446697,1960 IGT Curve Ocean Magic Grand,12/15/2018,,4/2/2019,9/9/9999,60,IGT,OFFICERS CLUB,18 YOKOSUKA,SLOT,2018,4,,3150 Floor Japan|Navy|338041 338041-2446697|1960 IGT Curve Ocean Magic Grand|12/15/2018|4/2/2019 9/9/9999|60 IGT|OFFICERS CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3150,Floor Japan,337398,337398-2371889,1930 IGT AXXIS 23/23 HD8,12/15/2018,3/19/2019 9/9/9999,60,IGT,OFFICERS,CLUB,18 YOKOSUKA,SLOT,2018,4,,,3150 Floor Japan|Navy|337398 337398-2371889|1930 IGT AXXIS 23/23 HD8|12/15/2018 3/19/2019 9/9/9999|60 IGT|OFFICERS CLUB|18 YOKOSUKA|SLOT|2018|4,June 2023
3150,Floor Japan,337380,337380-132625,3501 KON CONC SELEXION 2,10/18/2017,,3/8/2023,9/9/9999,60,KON,OFFICERS CLUB,18 YOKOSUKA,SLOT,2017,5,,3150 Floor Japan|Navy|337380 337380-132625|3501 KON CONC SELEXION 2|10/18/2017|3/8/2023 9/9/9999|60 KON|OFFICERS CLUB|18 YOKOSUKA|SLOT|2017|5,June 2023
3150,Floor Japan,336774,336774-B130276377,3229 BAL V22/22 AMERICAN ORIGINAL,9/11/2015,2/23/2016 9/9/9999,66,BAL,OFFICERS,CLUB,18 YOKOSUKA,SLOT,2015,7,,,3150 Floor Japan|Navy|336774 336774-B130276377|3229 BAL V22/22 AMERICAN ORIGINAL|9/11/2015 2/23/2016 9/9/9999|66 BAL|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3150,Floor Japan,336767,336767-669529,4010 NOV PREM V+ 5ST MULTI-DENOM,8/12/2015,2/20/2019 9/9/9999,60,NOV,OFFICERS,CLUB,18 YOKOSUKA,SLOT,2015,7,,,3150 Floor Japan|Navy|336767 336767-669529|4010 NOV PREM V+ 5ST MULTI-DENOM|8/12/2015 2/20/2019 9/9/9999|60 NOV|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3150,Floor Japan,336761,336761-669533,4010 NOV PREM V+ 5ST MULTI-DENOM,8/12/2015,,2/5/2019,9/9/9999,60,NOV,OFFICERS CLUB,18 YOKOSUKA,SLOT,2015,7,,3150 Floor Japan|Navy|336761 336761-669533|4010 NOV PREM V+ 5ST MULTI-DENOM|8/12/2015|2/5/2019 9/9/9999|60 NOV|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3150,Floor Japan,336735,336735-5091346,1856 WMS BLADE MULTI CHEST 2,9/11/2015,,1/8/2019,9/9/9999,60,WMS,OFFICERS CLUB,18 YOKOSUKA,SLOT,2015,7,,3150 Floor Japan|Navy|336735 336735-5091346|1856 WMS BLADE MULTI CHEST 2|9/11/2015|1/8/2019 9/9/9999|60 WMS|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3150,Floor Japan,336733,336733-5091345,1868 WMS BLADE MULTI CHEST 5,9/11/2015,,1/8/2019,9/9/9999,60,WMS,OFFICERS CLUB,18 YOKOSUKA,SLOT,2015,7,,3150 Floor Japan|Navy|336733 336733-5091345|1868 WMS BLADE MULTI CHEST 5|9/11/2015|1/8/2019 9/9/9999|60 WMS|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3150,Floor Japan,339991,339991-5393,1992 IGT PK49 - PROSP LINK - CYHT,3/11/2023,,5/3/2023,9/9/9999,60,IGT,OFFICERS CLUB,18 YOKOSUKA,SLOT,2023,0,,3150 Floor Japan|Navy|339991 339991-5393|1992 IGT PK49 - PROSP LINK - CYHT|3/11/2023|5/3/2023 9/9/9999|60 IGT|OFFICERS CLUB|18 YOKOSUKA|SLOT|2023|0,June 2023
3150,Floor Japan,336762,336762-669526,4007 NOV PREM V+ 1ST MULTI-DENOM,8/12/2015,,2/5/2019,9/9/9999,60,NOV,OFFICERS CLUB,18 YOKOSUKA,SLOT,2015,7,,3150 Floor Japan|Navy|336762 336762-669526|4007 NOV PREM V+ 1ST MULTI-DENOM|8/12/2015|2/5/2019 9/9/9999|60 NOV|OFFICERS CLUB|18 YOKOSUKA|SLOT|2015|7,June 2023
3151,Floor Japan,338048,338048-B170189425,3614 BAL WAVE ULT FE BY THE BAY MLP,7/3/2020,,9/2/2020,9/9/9999,60,BAL,SEASIDE CLUB,18 YOKOSUKA,SLOT,2020,2,,3151 Floor Japan|Navy|338048 338048-B170189425|3614 BAL WAVE ULT FE BY THE BAY MLP|7/3/2020|9/2/2020 9/9/9999|60 BAL|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|2,June 2023
3151,Floor Japan,338182,338182-XAR697366,2223 AIN A620 M/CHOICE-T SAP M-JP,2/1/2020,2/12/2020 9/9/9999,60,AIN,SEASIDE,CLUB,18 YOKOSUKA,SLOT,2020,3,,,3151 Floor Japan|Navy|338182 338182-XAR697366|2223 AIN A620 M/CHOICE-T SAP M-JP|2/1/2020 2/12/2020 9/9/9999|60 AIN|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|3,June 2023
3151,Floor Japan,338181,338181-XAR697361,2223 AIN A620 M/CHOICE-T SAP M-JP,2/1/2020,2/12/2020 9/9/9999,60,AIN,SEASIDE,CLUB,18 YOKOSUKA,SLOT,2020,3,,,3151 Floor Japan|Navy|338181 338181-XAR697361|2223 AIN A620 M/CHOICE-T SAP M-JP|2/1/2020 2/12/2020 9/9/9999|60 AIN|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|3,June 2023
3151,Floor Japan,338180,338180-XAR697381,2202 AIN A620 HAO YUN INGOTS SAP-MJ,2/1/2020,2/12/2020 9/9/9999,60,AIN,SEASIDE,CLUB,18 YOKOSUKA,SLOT,2020,3,,,3151 Floor Japan|Navy|338180 338180-XAR697381|2202 AIN A620 HAO YUN INGOTS SAP-MJ|2/1/2020 2/12/2020 9/9/9999|60 AIN|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|3,June 2023
3151,Floor Japan,338098,338098-XAR706675,2202 AIN A620 HAO YUN INGOTS SAP-MJ,1/29/2023,2/15/2023 9/9/9999,60,AIN,SEASIDE,CLUB,18 YOKOSUKA,SLOT,2023,0,,,3151 Floor Japan|Navy|338098 338098-XAR706675|2202 AIN A620 HAO YUN INGOTS SAP-MJ|1/29/2023 2/15/2023 9/9/9999|60 AIN|SEASIDE CLUB|18 YOKOSUKA|SLOT|2023|0,June 2023
3151,Floor Japan,338184,338184-XAR697384,2205 AIN A620 HAO YUN TREA MLP M-JP,2/1/2020,2/12/2020 9/9/9999,60,AIN,SEASIDE,CLUB,18 YOKOSUKA,SLOT,2020,3,,,3151 Floor Japan|Navy|338184 338184-XAR697384|2205 AIN A620 HAO YUN TREA MLP M-JP|2/1/2020 2/12/2020 9/9/9999|60 AIN|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|3,June 2023
3151,Floor Japan,338049,338049-B180339406,3677 BAL WAVE ULT FE RIVER WALK MLP,7/3/2020,,9/2/2020,9/9/9999,60,BAL,SEASIDE CLUB,18 YOKOSUKA,SLOT,2020,2,,3151 Floor Japan|Navy|338049 338049-B180339406|3677 BAL WAVE ULT FE RIVER WALK MLP|7/3/2020|9/2/2020 9/9/9999|60 BAL|SEASIDE CLUB|18 YOKOSUKA|SLOT|2020|2,June 2023
