Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Years_in_Storage,Month,Age,Age_int,Years_in_Storage_int
Korea,21,DAEGU,875,DAEGU F.O.,337652,60,NOV NOVOSTAR 4ST MULTI-DENOM,4016,11/23/2016,9/21/2023,337652-143848,6,September 2023,,,6
Korea,21,DAEGU,875,DAEGU F.O.,336611,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,8/19/2023,336611-642988,9,September 2023,,,9
Korea,24,PYONGTAEK,897,PFO STORAGE,339240,60,BAL WAVE ULT FE OLVERA ST MLP,3617,7/26/2018,9/24/2023,339240-B180546452,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339224,60,AIN A640 MULTI WIN3 (SAP-MJP),2260,5/26/2018,9/2/2023,339224-XAR687246,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339223,60,AIN A640 MULTI WIN3 (SAP-MJP),2260,5/26/2018,9/2/2023,339223-XAR687245,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,338412,70,M3T ACK,9008,7/2/2022,7/2/2022,338412-221121179,1,September 2023,,,1
Korea,24,PYONGTAEK,897,PFO STORAGE,338411,70,M3T ACK,9008,7/2/2022,7/2/2022,338411-221121178,1,September 2023,,,1
Korea,24,PYONGTAEK,897,PFO STORAGE,339241,60,BAL WAVE ULT FE ROUTE 66 MLP,3619,7/26/2018,9/24/2023,339241-B180546454,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,338395,60,IGT AXXIS 23/23 HD8,1930,1/23/2019,8/16/2023,338395-2258452,4,September 2023,,,4
Korea,24,PYONGTAEK,897,PFO STORAGE,339825,70,M3T ACK,9008,3/2/2023,3/2/2023,339825-222091514,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,338399,60,IGT AXXIS 3D REEF OF RICHES,1911,8/2/2019,9/8/2023,338399-2145415,4,September 2023,,,4
Korea,24,PYONGTAEK,897,PFO STORAGE,339222,60,AIN A640 MULTI WIN3 (SAP-MJP),2260,5/26/2018,9/2/2023,339222-XAR687244,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339828,70,M3T ACK,9008,3/2/2023,3/2/2023,339828-222091517,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339249,60,KON CRES S/B/B VOLCANO BOUNTY,3545,4/15/2018,5/20/2021,339249-137154,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339821,70,M3T ACK,9008,3/2/2023,3/2/2023,339821-222091510,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339822,70,M3T ACK,9008,3/2/2023,3/2/2023,339822-222091511,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339824,70,M3T ACK,9008,3/2/2023,3/2/2023,339824-222091513,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339826,70,M3T ACK,9008,3/2/2023,3/2/2023,339826-222091515,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339827,70,M3T ACK,9008,3/2/2023,3/2/2023,339827-222091516,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,338394,60,IGT AXXIS 23/23 HD8,1930,1/23/2019,9/8/2023,338394-2372739,4,September 2023,,,4
Korea,24,PYONGTAEK,897,PFO STORAGE,339823,70,M3T ACK,9008,3/2/2023,3/2/2023,339823-222091512,0,September 2023,,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336650,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,10/7/2016,5/19/2023,336650-143873,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,338010,60,BAL WAVE ULT FE CHINA ST MLP,3616,7/26/2018,9/24/2023,338010-B180546453,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,117475,740,IBM SUREPOS 4852,2038,9/29/2010,4/27/2023,117475-41D2734,12,September 2023,,,12
Korea,24,PYONGTAEK,897,PFO STORAGE,336096,60,NOV PREM V+ 5ST MULTI-DENOM,4010,9/18/2014,9/8/2023,336096-642952,9,September 2023,,,9
Korea,24,PYONGTAEK,897,PFO STORAGE,336692,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/7/2014,3/5/2020,336692-618385,9,September 2023,,,9
Korea,24,PYONGTAEK,897,PFO STORAGE,337067,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/7/2016,5/19/2023,337067-173937,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337451,60,BAL V22/32 CASH SPIN QHIT MLP,3485,9/27/2017,8/2/2023,337951-B110834696,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337465,60,KON CRES S/B/B VOLCANO BOUNTY,3545,10/27/2017,2/4/2023,337465-132622,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337466,60,KON CRES S/B/B JUNGLE BOUNTY,3544,10/27/2017,2/4/2023,337466-132623,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337953,60,BAL V22/32 CASH SPIN QHIT MLP,3485,9/27/2017,8/16/2023,337953-B130582768,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,125376,740,IBM SUREPOS 4852,2038,9/26/2010,3/25/2020,125376-41C8987,13,September 2023,,,13
Korea,24,PYONGTAEK,897,PFO STORAGE,337467,60,KON CRES S/B/B VOLCANO BOUNTY,3545,10/27/2017,2/4/2023,337467-132624,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337954,60,BAL V22/32 CASH SPIN QHIT MLP,3485,9/27/2017,8/16/2023,337954-B120555510,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,5,September 2023,,,5
Korea,24,PYONGTAEK,897,PFO STORAGE,337692,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,1/24/2023,337692-5105392,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337691,60,WMS BLADE MULTI CHEST 6,1869,12/20/2016,1/24/2023,337691-5105391,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337687,60,WMS BLADE MULTI CHEST 6,1869,12/20/2016,1/24/2023,337687-5105387,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337686,60,WMS BLADE MULTI CHEST 5,1868,12/20/2016,1/24/2023,337686-5105386,6,September 2023,,,6
Korea,24,PYONGTAEK,897,PFO STORAGE,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,2/4/2023,337490-2145418,4,September 2023,,,4
Japan,22,ZAMA,958,ZFO STORAGE,336821,60,NOV PREM V+ 5ST SLANT M-DENOM,4004,8/29/2015,7/2/2023,336821-669192,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,336967,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,11/23/2016,8/11/2023,336967-208671,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,336980,60,WMS BLADE MULTI CHEST 4,1867,12/7/2016,8/11/2023,336980-5105401,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,336974,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,8/11/2023,336974-143828,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,336973,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,11/23/2016,9/28/2023,336973-131738,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,339435,60,LNW KAS DANCING DRUMS PROSPERI,3905,9/9/2023,9/9/2023,339435-5264093,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336968,60,NOV NOVOSTAR 4ST MULTI-DENOM,4016,11/23/2016,9/28/2023,336968-142479,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,336966,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,8/11/2023,336966-159854,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,336958,60,BAL V22/22 88 FORTUNES MLP,3254,10/20/2015,9/28/2023,336958-B150734279,7,September 2023,,,7
Japan,22,ZAMA,958,ZFO STORAGE,336951,60,BAL V22/22 88 FORTUNES MLP,3254,10/20/2015,9/28/2023,336951-B150734390,7,September 2023,,,7
Japan,22,ZAMA,958,ZFO STORAGE,336866,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/18/2015,9/14/2023,336866-668852,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,337416,60,IGT CRYSTAL DUAL MULTI SET 952,1968,12/15/2018,8/22/2023,337416-2438162,4,September 2023,,,4
Japan,22,ZAMA,958,ZFO STORAGE,336828,60,NOV PREM V+ 6ST SLANT M-DENOM,4005,8/29/2015,7/2/2023,336828-669199,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,337613,60,BAL PRO CURVE QHTB7'S (MLP),3217,10/1/2017,9/2/2023,337613-B170502907,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,336800,60,WMS BLADE MULTI CHEST 5,1868,9/11/2015,8/16/2023,336800-5091321,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,336799,60,WMS BLADE MULTI CHEST 5,1868,9/11/2015,8/11/2023,336799-5091322,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,336865,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/18/2015,9/14/2023,336865-668851,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,339403,60,ARI MARSX P BUFFALO CHIEF MLP,6024,7/13/2023,7/13/2023,339403-DX150323V,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336798,60,WMS BLADE MULTI CHEST 2,1856,9/11/2015,8/22/2023,336798-5091329,8,September 2023,,,8
Japan,22,ZAMA,958,ZFO STORAGE,339434,60,LNW KAS DANCING DRUMS PROSPERI,3905,9/9/2023,9/9/2023,339434-5264092,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,339432,60,LNW KAS DANCING DRUMS PROSPERI,3905,9/9/2023,9/9/2023,339432-5264090,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,339431,60,LNW KAS TERRIFIC TIGER - CC,3921,9/9/2023,9/9/2023,339431-5264087,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,339428,60,LNW KAS PERF PEACOCK - CC,3920,9/9/2023,9/9/2023,339428-5264089,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,339427,60,LNW KAS PERF PEACOCK - CC,3920,9/9/2023,9/9/2023,339427-5264088,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337604,60,WMS BLADE MULTI CHEST 6,1869,12/7/2016,8/22/2023,337604-5105404,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,339405,60,ARI MARSX P BUFFALO CHIEF MLP,6024,7/13/2023,7/13/2023,339405-DX150351V,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337413,60,IGT AXXIS 23/23 HD8,1930,12/15/2018,8/22/2023,337413-2365751,4,September 2023,,,4
Japan,22,ZAMA,958,ZFO STORAGE,337616,60,BAL PRO CURVE QHWR (MLP),3218,10/1/2017,9/2/2023,337616-B170502908,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,337614,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,1/6/2017,8/11/2023,337614-XAR672732,6,September 2023,,,6
Japan,22,ZAMA,958,ZFO STORAGE,337611,60,BAL PRO CURVE QHBG (MLP),3216,10/1/2017,9/2/2023,337611-B170502905,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,337602,60,BAL PRO CURVE QHBW (MLP),3219,10/1/2017,9/2/2023,337602-B170502904,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,337477,60,IGT CRYSTAL D - MULTI SET 007,1967,12/8/2017,8/11/2023,337477-2384745,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,337476,60,IGT CRYSTAL D - MULTI SET 003,1966,12/8/2017,8/11/2023,337476-2384706,5,September 2023,,,5
Japan,22,ZAMA,958,ZFO STORAGE,339407,60,ARI MARSX P BUFFALO CHIEF MLP,6024,7/13/2023,7/13/2023,339407-DX150347V,0,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,335783,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/27/2008,8/11/2023,335783-346813,15,September 2023,,,15
Japan,22,ZAMA,958,ZFO STORAGE,336624,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/19/2014,9/2/2023,336624-643014,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336623,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336623-643013,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336622,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336622-643012,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336430,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336430-642991,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336428,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336428-642989,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336203,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336203-346867,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336625,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336625-643015,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,335839,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,335839-346844,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,335411,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,335411-403639,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,334917,70,ITC Smart Card Dispenser,1018,,,334917-490533657,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,333393,70,ITC Smart Card Dispenser,1018,,,333393-26973,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,124642,740,IBM SUREPOS 4852,2038,,,124642-41D5546,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,118983,740,IBM SUREPOS 4852,2038,,,118983-41D3948,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,118982,740,IBM SUREPOS 4852,2038,,,118982-41D0225,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336775,66,BAL V22/22 88 FORTUNES MLP,3254,,,336775-B110321665,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,337419,60,IGT CRYSTAL D - MULTI SET 003,1966,,,337419-2468368,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336201,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336201-346874,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336737,60,BAL PRO CURVE QHBG (MLP),3216,,,336737-B150734267,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,333404,70,DIEBOLD ACM,9001,,,333404-R106205-38019,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336626,60,BAL PRO CURVE QHBG (MLP),3216,,,336626-B141219234,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336736,60,BAL PRO CURVE QHBG (MLP),3216,,,336736-B150734268,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336731,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,336731-658758,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336730,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336730-658757,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336729,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336729-658756,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336728,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,336728-658755,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336727,60,NOV PREM V+ 5ST MULTI-DENOM,4010,,,336727-658754,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336726,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336726-658753,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336724,60,NOV PREM V+ 6ST MULTI-DENOM,4011,,,336724-658751,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336723,60,WMS BLADE MULTI CHEST 6,1869,,,336723-5091330,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336715,60,WMS BLADE MULTI CHEST 6,1869,,,336715-5077945,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336713,60,WMS BLADE MULTI CHEST 6,1869,,,336713-5077944,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336712,60,WMS BLADE MULTI CHEST 5,1868,,,336712-5077844,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336711,60,WMS BLADE MULTI CHEST 6,1869,,,336711-5077943,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336704,60,AIN/A560 MULTI WIN5 (SAP-MJP),1375,,,336704-XAR662453,,September 2023,,,0
Japan,22,ZAMA,958,ZFO STORAGE,336628,60,BAL PRO CURVE QHBG (MLP),3216,,,336628-B141219235,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337352,60,BAL PRO CURVE QH B&W FGF,3202,,,337352-B170502949,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337353,60,BAL PRO CURVE W/BANG WFFG,3206,,,337353-B170502943,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337354,60,BAL PRO CURVE QHWR FGF,3204,,,337354-B170502938,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337356,60,BAL PRO CURVE QHTB7'S 300M MLP,3211,,,337356-B170502937,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337366,60,BAL WAVE ULT FE GLAC GLD MLP,3615,,,337366-B170502968,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337358,60,BAL PRO CURVE QHWR FGF,3204,,,337358-B170502941,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337360,60,BAL V22/22 5 TREASURES,3235,,,337360-B170502954,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337361,60,BAL V22/22 5 TREASURES,3235,,,337361-B170502953,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337350,60,BAL PRO CURVE QH B&W FGF,3202,,,337350-B170502950,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336816,60,NOV NOVOSTAR 5ST SLANT M-DENOM,4022,,,336816-669187,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337359,60,BAL V22/22 5 TREASURES,3235,,,337359-B170502952,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337347,60,BAL PRO CURVE W/BANG JBB,3205,,,337347-B170502944,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337346,60,BAL PRO CURVE QH B&W FGF,3202,,,337346-B170502947,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337308,60,AIN A600 MEGA CHOICE T(SAP-JP),3361,,,337308-XAR680388,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336831,60,NOV NOVOSTAR 6ST SLANT M-DENOM,4023,,,336831-669202,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337367,60,BAL WAVE ULT FE OLVERA ST MLP,3617,,,337367-B170502963,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336818,60,NOV NOVOSTAR 1ST SLANT M-DENOM,4019,,,336818-669189,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337518,60,IGT CRYSTAL/DUAL MULTI 701,1950,,,337518-2384707,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336815,60,NOV NOVOSTAR 4ST SLANT M-DENOM,4021,,,336815-669186,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336660,70,ITC Smart Card Dispenser,1018,,,336660-0801270,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336570,60,WMS BLADE MULTI CHEST 4,1867,,,336570-5105411,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336568,60,WMS BLADE MULTI CHEST 6,1869,,,336568-5105421,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336566,60,WMS BLADE MULTI CHEST 3,1866,,,336566-5105410,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336824,60,NOV NOVOSTAR 6ST SLANT M-DENOM,4023,,,336824-669195,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337543,60,IGT AXXIS 23/23 HD3,1927,,,337543-2391335,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333758,60,IGT iGAME AZTEC TEMPLE 243 01,579,,,333758-1384395,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336544,60,BAL V22/22 MULTI GAME SUITE 2,3227,,,336544-B150734305,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338076,60,IGT CRYSTAL D - MULTI USW00U,1970,,,338076-2469248,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338074,60,IGT CRYSTAL D - MULTI USW089,1986,,,338074-2468377,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337910,60,AIN/A560 MULTI WIN13 (SAP),1376,,,337910-XAR672761,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337907,60,WMS BLADE MULTI CHEST 3,1866,,,337907-5105407,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337903,60,WMS BLADE MULTI CHEST 6,1869,,,337903-5105420,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337725,60,NOV DOM PREMIUM ED 3 - 0.01,3084,,,337725-618411,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337550,60,IGT CRYSTAL C - MULTI PUS 028,1978,,,337550-2421861,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337516,60,IGT CRYSTAL/DUAL MULTI 701,1950,,,337516-2384711,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337546,60,IGT CRYSTAL C - MULTI PUS 028,1978,,,337546-2421862,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337368,60,BAL PRO CURVE QHBW 300MAX MLP,3215,,,337368-B170502948,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337528,60,NOV CONCURVE ED 4,3092,,,337528-735503,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337527,60,NOV CONCURVE ED 4,3092,,,337527-735502,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337524,60,IGT CRYSTAL/DUAL MULTI 701,1950,,,337524-2384709,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337523,60,IGT CRYSTAL/DUAL MULTI 702,1951,,,337523-2384749,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337520,60,IGT CRYSTAL/DUAL MULTI 702,1951,,,337520-2384750,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337517,60,IGT CRYSTAL/DUAL MULTI 702,1951,,,337517-2384748,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337506,60,BAL PRO CURVE QHWR FGF,3204,,,337506-B170502940,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337505,60,BAL PRO CURVE QHTB7'S 300M MLP,3211,,,337505-B170502939,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337504,60,BAL PRO CURVE QHTB7's FGF,3201,,,337504-B170502936,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337374,60,BAL WAVE ULT FE RIVER WALK MLP,3677,,,337374-B170502959,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337548,60,IGT AXXIS 23/23 HD4,1928,,,337548-2391334,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333376,70,DIEBOLD ACM,9001,,,333376-R106205-38746,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334964,70,DIEBOLD ACM,9001,,,334964-R106205-38899,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334910,70,ITC Smart Card Dispenser,1018,,,334910-490533633,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336542,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,336542-658750,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334183,60,IGT iGAME AZTEC TEMPLE 243 01,579,,,334183-1407559,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333775,60,IGT iGAME CARNIVAL MYS 243 01,580,,,333775-1384412,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334153,60,IGT iGAME AZTEC TEMPLE 243 01,579,,,334153-1407570,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333766,60,IGT iGAME CARNIVAL MYS 243 01,580,,,333766-1384403,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333698,60,IGT iGAME AZTEC TEMPLE 243 01,579,,,333698-1384180,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333679,60,IGT GAME KING CL IFACE 210,228,,,333679-1383897,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336154,60,NOV PREM V+ 1ST MULTI-DENOM,4007,,,336154-346823,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333464,70,ITC Smart Card Dispenser,1018,,,333464-23721,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334191,60,IGT iGAME CARNIVAL MYS 243 01,580,,,334191-1407566,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333373,70,DIEBOLD ACM,9001,,,333373-R106205-37930,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333368,70,ITC Smart Card Dispenser,1018,,,333368-26991,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser,1018,,,333366-26987,,September 2023,,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM,9001,,,333213-R10620538914,,September 2023,,,0
