REGION,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Aquire,Effective,SerialNum,PLACE,Age,Years in Storage,Months,Month
Europe,42,NAPLES,2557,NAPLES F.O.,336297,60,WMS BLADE MULTI CHEST 2,1856,1/31/2017,12/23/2020,336297-5102879,Store,5,1.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser,1018,1/31/2006,7/15/2016,334934-490533639,Store,16,6.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser,1018,1/31/2006,12/6/2017,334930-490533652,Store,16,4.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM,9001,2/2/2006,12/6/2017,335179-R106205-37931,Store,16,4.0,,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,336213,60,WMS BBII MULTI GAME CHEST 7,1843,7/30/2009,7/29/2022,336213-W2228401,Store,12,,1.0,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,337239,60,BAL V22/32 CASH SPIN QHIT MLP,3485,11/18/2017,7/29/2022,337239-B120658839,Store,4,,1.0,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,335577,60,NOV CF1+ ULT 10B,3115,5/20/2006,7/29/2022,335577-221284,Store,16,,1.0,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,333099,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/10/2004,7/29/2022,333099-1406887,Store,17,,1.0,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130587-41D2555,Store,11,11.0,,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,334957,70,ITC Smart Card Dispenser,1018,2/14/2006,3/17/2022,334957-490533681,Store,16,,5.0,Jul-22
Europe,43,ROTA,2558,ROTA F.O.,337246,60,BAL V22/32 CASH SPIN QHIT MLP,3485,11/18/2017,7/29/2022,337246-B120965743,Store,4,,1.0,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333224,70,DIEBOLD ACM,9001,8/11/2004,10/15/2011,333224-R10620537554,Store,17,10.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser,1018,9/17/2015,9/17/2015,335500-C351530853,Store,6,6.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337552,60,BAL PRO CURVE QHTB7'S (MLP),3217,11/18/2017,10/20/2020,337552-B170502974,Store,4,1.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337551,60,BAL PRO CURVE QHTB7'S (MLP),3211,11/18/2017,5/2/2019,337551-B170502973,Store,4,3.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337027,60,WMS BLADE MULTI CHEST 2,1856,10/1/2015,7/31/2019,337027-5091355,Store,6,2.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335693,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/15/2008,9/19/2020,335693-345251,Store,13,1.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337553,60,BAL PRO CURVE QHTB7'S (MLP),3217,11/18/2017,10/20/2020,337553-B170502975,Store,4,1.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335377,60,NOV CF1+ ULT 10D,3100,2/18/2006,9/19/2020,335377-206963,Store,16,1.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334716,60,NOV CF1+ ULT 10B,3115,5/17/2006,9/19/2020,334716-221243,Store,16,1.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser,1018,6/4/2005,10/26/2019,334351-510433041,Store,17,2.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333981,60,NOV CF1+ ULT 10D,3100,1/11/2005,3/18/2021,333981-149251,Store,17,,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,130614,740,IBM SUREPOS 4852,2038,10/15/2010,1/25/2011,130614-41D2784,Store,11,11.0,,Jul-22
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334257,60,NOV CF1+ ULT 10F,3106,7/13/2005,9/19/2020,334257-175963,Store,17,,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333422,70,ITC Smart Card Dispenser,1018,10/28/2003,3/5/2021,333422-23703,Store,18,1.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130612,740,IBM SUREPOS 4852,2038,10/15/2010,9/28/2019,130612-41C8027,Store,11,2.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,337151,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,9/16/2016,9/30/2020,337151-186277,Store,5,1.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,334594,70,DIEBOLD ACM,9001,10/12/2005,12/10/2015,334594-R10620538795,Store,16,6.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333420,70,ITC Smart Card Dispenser,1018,10/28/2003,1/13/2017,333420-23705,Store,18,5.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130615,740,IBM SUREPOS 4852,2038,10/15/2010,5/17/2017,130615-41C8496,Store,11,5.0,,Jul-22
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333040,70,ITC Smart Card Dispenser,1018,8/26/2004,10/31/2015,333040-26951,Store,17,6.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336202,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,2/4/2019,336202-346866,Store,13,3.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/27/2008,4/24/2019,335782-346804,Store,13,3.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336783,66,BAL V22/22 AMERICAN ORIGINAL,3229,9/11/2015,2/25/2022,336783-B130277979,Store,6,,6.0,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336390,60,NOV PREM V+ 5ST MULTI-DENOM,4010,12/23/2009,8/2/2020,336390-447005,Store,12,1.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336329,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/29/2009,8/2/2020,336329-403640,Store,13,1.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336204,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,9/11/2021,336204-346872,Store,13,,11.0,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335848,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,9/11/2021,335848-346832,Store,13,,11.0,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,116226,740,IBM SUREPOS 4852,2038,9/25/2010,4/16/2021,116226-41D3340,Store,11,1.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335392,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,4/19/2019,335392-346875,Store,13,3.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334800,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,8/2/2020,334800-346836,Store,13,1.0,,Jul-22
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335850,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,8/2/2020,335850-346838,Store,13,1.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336481,60,BAL V22/22 AMERICAN ORIGINAL,3229,3/21/2015,6/29/2021,336481-B141219213,Store,7,1.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852,2038,9/25/2010,2/1/2014,116225-41D3379,Store,11,8.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852,2038,9/29/2010,12/29/2013,117482-41D2471,Store,11,8.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,132984,740,IBM SUREPOS 4852,2038,9/25/2010,6/29/2021,132984-41D3347,Store,11,1.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM,9001,2/14/2003,4/1/2014,332953-R10620538898,Store,19,8.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334909,70,ITC Smart Card Dispenser,1018,2/24/2006,6/29/2021,334909-490533687,Store,16,1.0,,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,334959,70,DIEBOLD ACM,9001,2/24/2006,9/23/2021,334959-R106205-38896,Store,16,,11.0,Jul-22
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,336477,60,WMS BLADE MULTI CHEST 2,1856,3/21/2015,2/2/2022,336477-5077266,Store,7,,6.0,Jul-22
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM,9006,5/15/2014,5/15/2014,334403-7070892,Store,8,8.0,,Jul-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,335690,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,3/9/2021,335690-345247,Store,13,1.0,,Jul-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,336216,60,WMS BBII MULTI GAME CHEST 7,1843,7/30/2009,3/19/2021,336216-W2228433,Store,,,,Jul-22
Europe,31,ANSBACH,3141,ANSBACH F.O.,130588,740,IBM SUREPOS 4852,2038,10/15/2010,43895 130588-41D2459,,Store,11,2,0,Jul-22
Europe,10,GARMISCH,614,GARMISCH F. O.,130617,740,IBM SUREPOS 4852,2038,10/15/2010,8/7/2012,130617-41C8871,Store,11,10.0,8,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337877,60,NOV CONCURVE ED 4,3092,10/13/2017,7/28/2021,337877-735489,Store,4,1.0,,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338197,70,M3T ACK,9008,8/6/2022,8/6/2022,338197-222011248,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338137,70,M3T ACK,9008,8/6/2022,8/6/2022,338137-222011244,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338195,70,M3T ACK,9008,8/6/2022,8/6/2022,338195-222011246,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338196,70,M3T ACK,9008,8/6/2022,8/6/2022,338196-222011247,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337591,70,M3T ACK,9008,8/6/2022,8/6/2022,337591-222011243,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338198,70,M3T ACK,9008,8/6/2022,8/6/2022,338198-222011249,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338199,70,M3T ACK,9008,8/6/2022,8/6/2022,338199-222011250,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338200,70,M3T ACK,9008,8/6/2022,8/6/2022,338200-222011251,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338956,60,IGT UNIV SLANT GAME KING 4.0,1980,1/9/2019,8/27/2022,338956-2456968,Store,3,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337590,70,M3T ACK,9008,8/6/2022,8/6/2022,337590-222011242,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338955,60,IGT UNIV SLANT GAME KING 4.0,1980,1/9/2019,8/27/2022,338955-2456967,Store,3,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333419,70,ITC Smart Card Dispenser,1018,10/28/2003,10/11/2019,333419-23737,Store,18,2.0,10,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130620,740,IBM SUREPOS 4852,2038,10/15/2010,5/5/2021,130620-41D3295,Store,11,1.0,11,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333896,60,IGT GAME KING CL IFACE 210,228,11/9/2004,5/9/2021,333896-1406883,Store,17,1.0,12,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334117,60,IGT GAME KING CL IFACE 210,228,1/13/2005,1/4/2020,334117-1406859,Store,17,2.0,13,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335470,70,DIEBOLD ACM,9001,8/24/2006,3/13/2007,335470-R106205-38698,Store,16,15.0,14,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335870,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,7/29/2022,335870-345253,Store,13,,2.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335969,60,BAL V22/22 QHW BLUE 600MAX MLP,3253,9/11/2014,3/25/2022,335969-B140299895,Store,7,,6.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337589,70,M3T ACK,9008,8/6/2022,8/6/2022,337589-222011241,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336035,60,WMS BBII MULTI GAME CHEST 5,1841,7/30/2009,1/15/2021,336035-W2228394,Store,13,1.0,18,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130582,740,IBM SUREPOS 4852,2038,10/15/2010,6/14/2013,130582-41C8993,Store,11,9.0,19,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337551,60,BAL PRO CURVE QHTB7'S (MLP),3211,11/18/2017,8/27/2022,337551-B170502973,Store,4,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,337588,70,M3T ACK,9008,8/6/2022,8/6/2022,337588-222011240,Store,0,,1.0,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,336016,60,WMS BBII MULTI GAME CHEST 6,1842,10/16/2008,1/15/2021,336016-W2204501,Store,13,1.0,22,Aug-22
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,338138,70,M3T ACK,9008,8/6/2022,8/6/2022,338138-222011245,Store,0,,1.0,Aug-22
Europe,4,VICENZA,333,VICENZA F. O.,131727,740,IBM SUREPOS 4852,2038,10/15/2010,4/20/2021,131727-41D3169,Store,11,1.0,24,Aug-22
Europe,4,VICENZA,333,VICENZA F. O.,334367,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/2/2021,334367-345237,Store,13,,11.0,Aug-22
Europe,4,VICENZA,333,VICENZA F. O.,333167,70,ITC Smart Card Dispenser,1018,8/31/2004,4/22/2016,333167-26962,Store,17,6.0,61,Aug-22
Europe,4,VICENZA,333,VICENZA F. O.,130634,740,IBM SUREPOS 4852,2038,10/15/2010,3/4/2021,130634-41D2752,Store,11,1.0,,Aug-22
Europe,4,VICENZA,333,VICENZA F. O.,333521,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,10/2/2021,333521-1385098,Store,17,,11.0,Aug-22
Korea,20,SEOUL,841,SEOUL FO,124647,740,IBM SUREPOS 4852,2038,9/28/2010,3/5/2020,124647-41D5498,Store,11,2.0,12,Aug-22
Korea,20,SEOUL,841,SEOUL FO,337490,60,IGT AXXIS 3D REEF OF RICHES,1911,7/19/2019,12/1/2021,337490-2145418,Store,3,,9.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334788,70,DIEBOLD ACM,9001,3/7/2006,7/14/2022,334788-R106205-38690,Store,16,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333432,70,ITC Smart Card Dispenser,1018,12/9/2003,7/15/2022,333432-23745,Store,18,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,336669,70,ITC Smart Card Dispenser,1018,4/3/2008,3/12/2014,336669-0801279,Store,14,8.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,336647,70,COUNTR ACK,9007,5/25/2019,7/14/2022,336647-10-03-01279,Store,3,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335849,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,9/30/2021,335849-346834,Store,14,,11.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,335841,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,2/21/2020,335841-346822,Store,14,2.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334903,70,ITC Smart Card Dispenser,1018,3/7/2006,3/2/2020,334903-33669,Store,16,2.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334901,70,ITC Smart Card Dispenser,1018,3/7/2006,7/14/2022,334901-33660,Store,16,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,334787,70,DIEBOLD ACM,9001,3/7/2006,3/2/2020,334787-R106205-38874,Store,16,2.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333434,70,ITC Smart Card Dispenser,1018,12/9/2003,10/18/2018,333434-23747,Store,18,3.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333320,70,DIEBOLD ACM,9001,8/26/2004,7/14/2022,333320-R10620538845,Store,18,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333319,70,DIEBOLD ACM,9001,8/26/2004,3/2/2020,333319-R10620538318,Store,18,2.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333316,70,ITC Smart Card Dispenser,1018,8/26/2004,3/2/2020,333316-26976,Store,18,2.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333310,70,DIEBOLD ACM,9001,8/19/2004,10/18/2018,333310-R10620538876,Store,18,3.0,,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333020,70,DIEBOLD ACM,9001,3/12/2003,7/15/2022,333020-R10620538258,Store,19,,2.0,Aug-22
Korea,23,UIJEONGBU,843,UIJONGBU FO,333437,70,ITC Smart Card Dispenser,1018,10/16/2003,7/14/2022,333437-23750,Store,18,,2.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337941,60,BAL PRO CURVE QHTB7'S (MLP),3211,9/27/2017,7/3/2021,337941-B170502923,Store,4,1.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336698,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/10/2011,6/11/2020,336698-XAR647241,Store,10,2.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336501,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,3/2/2022,336501-5091335,Store,6,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336502,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,10/24/2015,336502-5091334,Store,6,6.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336504,60,WMS BLADE MULTI CHEST 5,1868,10/24/2015,5/31/2019,336504-5091326,Store,6,3.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336510,60,BAL V22/22 BIG RED LANTERN,3233,11/1/2016,5/27/2021,336510-B160874259,Store,5,1.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336573,60,WMS BLADE MULTI CHEST 3,1866,10/17/2015,3/2/2022,336573-5091347,Store,6,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336610,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,3/26/2022,336610-642979,Store,7,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337010,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337010-668834,Store,7,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337011,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337011-668835,Store,7,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337012,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/20/2015,3/5/2022,337012-668836,Store,7,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337061,60,ITE FU RU HUANG DI,3418,3/11/2016,11/20/2021,337061-15111301,Store,6,,10.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337062,60,ITE LEONIDAS,3421,3/11/2016,11/20/2021,337062-15111302,Store,6,,10.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337683,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/2/2022,337683-5105406,Store,5,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333435,70,ITC Smart Card Dispenser,1018,12/9/2003,1/30/2019,333435-23748,Store,18,3.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336319,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/6/2020,336319-XAR647232,Store,10,2.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,337063,60,ITE SHEN FORTUNES,3419,3/11/2016,11/20/2021,337063-15111303,Store,6,,10.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336318,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/27/2018,336318-XAR647231,Store,10,4.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333474,60,IGT CLEOPATRA II 20L 10C .01,1280,8/12/2004,3/5/2022,333474-1349260,Store,18,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,332939,70,DIEBOLD ACM,9001,9/21/2002,3/2/2009,332939-R10620534200,Store,19,13.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,332961,70,DIEBOLD ACM,9001,3/11/2003,6/27/2018,332961-R10620538261,Store,19,4.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333274,70,ITC Smart Card Dispenser,1018,7/3/2005,3/2/2009,333274-220536681,Store,17,13.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,126859,740,IBM SUREPOS 4852,2038,9/30/2010,1/30/2019,126859-41D2754,Store,11,3.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333456,70,ITC Smart Card Dispenser,1018,10/21/2003,1/30/2019,333456-23698,Store,18,3.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,124645,740,IBM SUREPOS 4852,2038,9/28/2010,9/2/2017,124645-41D3940,Store,11,4.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333475,60,IGT iGAME CARNIVAL MYS 243 01,580,8/12/2004,8/2/2020,333475-1349272,Store,18,2.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333502,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,11/20/2021,333502-1407747,Store,17,,10.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,335527,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,3/5/2022,335527-346827,Store,14,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,335528,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,3/5/2022,335528-346817,Store,14,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,335823,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/19/2014,3/26/2022,335823-642976,Store,7,,6.0,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336099,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/18/2014,6/25/2021,336099-642955,Store,7,1.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,336317,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/14/2011,6/6/2020,336317-XAR647240,Store,10,2.0,,Aug-22
Korea,21,DAEGU,875,DAEGU F.O.,333019,70,DIEBOLD ACM,9001,3/12/2003,1/30/2019,333019-R10620537528,Store,19,3.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,Store,4,1.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,Store,4,1.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337939,60,BAL PRO CURVE QHBW (MLP),3215,9/27/2017,8/2/2021,337939-B170502921,Store,4,1.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337690,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/27/2020,337690-5105390,Store,5,2.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337688,60,WMS BLADE MULTI CHEST 3,1866,12/20/2016,3/27/2020,337688-5105388,Store,5,2.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337005,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,9/17/2020,337005-668829,Store,7,1.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338401,70,M3T ACK,9008,7/2/2022,7/2/2022,338401-221111168,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336895,60,WMS BLADE GOLDFISH 3,1857,8/26/2015,4/28/2020,336895-5088530,Store,7,2.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337003,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/14/2020,337003-668827,Store,7,2.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337018,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,8/20/2015,5/14/2020,337018-668842,Store,7,2.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338402,70,M3T ACK,9008,7/2/2022,7/2/2022,338402-221111169,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338403,70,M3T ACK,9008,7/2/2022,7/2/2022,338403-221111170,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338404,70,M3T ACK,9008,7/2/2022,7/2/2022,338404-221111171,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338408,70,M3T ACK,9008,7/2/2022,7/14/2022,338408-221121175,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,Store,4,1.0,,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338410,70,M3T ACK,9008,7/2/2022,7/2/2022,338410-221121177,Store,0,,2.0,Aug-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,Store,4,1.0,,Aug-22
