Loc,Place,Region,Service,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,ReportDate,Month
3079,Floor,Japan,Navy,337434,337434-EU0005395,1992,IGT PK49 - PROSP LINK - CYHT,3/4/2023,5/2/2023,9/9/9999,60,IGT,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,337436,337436-MX0003265,1993,IGT PK49 - PROSP LINK - WSRY,3/4/2023,5/2/2023,9/9/9999,60,IGT,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,337438,337438-5253746,3925,LNW KAS K43 JJBX GRAND TIGER,6/10/2023,9/2/2023,9/9/9999,60,LNW,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,337424,337424-5169980,3679,BAL J43 JIN JI BAO XI E/T MLP,7/2/2020,10/2/2020,9/9/9999,60,BAL,CLUB TRILOGY,22,ZAMA,SLOT,2020,3,,November 2023
3079,Floor,Japan,Navy,337442,337442-5253750,3924,LNW KAS K43 JJBX GRAND PHOENIX,6/10/2023,9/2/2023,9/9/9999,60,LNW,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,337608,337608-XAR672727,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/6/2017,4/8/2022,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2017,6,,November 2023
3079,Floor,Japan,Navy,339404,339404-DX150325V,6024,ARI MARSX P BUFFALO CHIEF MLP,7/13/2023,8/25/2023,9/9/9999,60,ARI,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,339406,339406-DX150342V,6024,ARI MARSX P BUFFALO CHIEF MLP,7/13/2023,8/25/2023,9/9/9999,60,ARI,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,339419,339419-DX149456V,6010,ARI MARSX U BUFFALO GOLD REV.,7/13/2023,8/25/2023,9/9/9999,60,ARI,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,337412,337412-2265405,1930,IGT AXXIS 23/23 HD8,12/15/2018,3/23/2019,9/9/9999,60,IGT,CLUB TRILOGY,22,ZAMA,SLOT,2018,4,,November 2023
3079,Floor,Japan,Navy,339414,339414-DX149499V,6010,ARI MARSX U BUFFALO GOLD REV.,7/13/2023,8/25/2023,9/9/9999,60,ARI,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3079,Floor,Japan,Navy,336705,336705-XAR662457,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/21/2015,7/22/2015,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2015,8,,November 2023
3079,Floor,Japan,Navy,334960,334960-R106205-37490,9001,DIEBOLD ACM,2/24/2006,7/22/2015,9/9/9999,70,DIE,CLUB TRILOGY,22,ZAMA,ACM/ITC,2006,17,,November 2023
3079,Floor,Japan,Navy,336706,336706-XAR662454,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/21/2015,7/22/2015,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2015,8,,November 2023
3079,Floor,Japan,Navy,336707,336707-XAR662452,1375,AIN/A560 MULTI WIN5 (SAP-MJP),3/21/2015,7/22/2015,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2015,8,,November 2023
3079,Floor,Japan,Navy,336708,336708-XAR662456,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/21/2015,7/22/2015,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2015,8,,November 2023
3079,Floor,Japan,Navy,336709,336709-XAR662472,1373,AIN/A560 MULTI WIN4 (SAP-MJP),3/21/2015,7/22/2015,9/9/9999,60,AIN,CLUB TRILOGY,22,ZAMA,SLOT,2015,8,,November 2023
3079,Floor,Japan,Navy,336716,336716-C351530847,1018,ITC Smart Card Dispenser,10/8/2015,10/16/2015,9/9/9999,70,ITC,CLUB TRILOGY,22,ZAMA,ACM/ITC,2015,8,,November 2023
3079,Floor,Japan,Navy,336717,336717-C351530845,1018,ITC Smart Card Dispenser,10/8/2015,10/16/2015,9/9/9999,70,ITC,CLUB TRILOGY,22,ZAMA,ACM/ITC,2015,8,,November 2023
3079,Floor,Japan,Navy,336963,336963-B160974254,3254,BAL V22/22 88 FORTUNES MLP,11/10/2016,2/10/2017,9/9/9999,60,BAL,CLUB TRILOGY,22,ZAMA,SLOT,2016,7,,November 2023
3079,Floor,Japan,Navy,336965,336965-B160974256,3254,BAL V22/22 88 FORTUNES MLP,11/10/2016,7/8/2017,9/9/9999,60,BAL,CLUB TRILOGY,22,ZAMA,SLOT,2016,7,,November 2023
3079,Floor,Japan,Navy,337411,337411-2258464,1930,IGT AXXIS 23/23 HD8,12/15/2018,3/29/2019,9/9/9999,60,IGT,CLUB TRILOGY,22,ZAMA,SLOT,2018,4,,November 2023
3079,Floor,Japan,Navy,337409,337409-733129,3126,NOV VIP EDITION 5/$4.00,2/14/2018,1/19/2019,9/9/9999,60,NOV,CLUB TRILOGY,22,ZAMA,SLOT,2018,5,,November 2023
3079,Floor,Japan,Navy,118981,118981-41C9778,2038,IBM SUREPOS 4852,9/22/2010,7/22/2015,9/9/9999,740,IBM,CLUB TRILOGY,22,ZAMA,FRS,2010,13,,November 2023
3079,Floor,Japan,Navy,337410,337410-733128,3126,NOV VIP EDITION 5/$4.00,2/14/2018,1/19/2019,9/9/9999,60,NOV,CLUB TRILOGY,22,ZAMA,SLOT,2018,5,,November 2023
3079,Floor,Japan,Navy,336962,336962-B160974253,3254,BAL V22/22 88 FORTUNES MLP,11/10/2016,2/10/2017,9/9/9999,60,BAL,CLUB TRILOGY,22,ZAMA,SLOT,2016,7,,November 2023
3079,Floor,Japan,Navy,337430,337430-5237231,3905,LNW KAS DANCING DRUMS PROSPERI,1/2/2023,1/20/2023,9/9/9999,60,LNW,CLUB TRILOGY,22,ZAMA,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339502,339502-5236955,3905,LNW KAS DANCING DRUMS PROSPERI,2/18/2023,2/24/2023,9/9/9999,60,LNW,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338113,338113-XAR706648,2262,AIN A620 WIN21 (SAP-MJP),2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338114,338114-XAR706646,2207,AIN A620 HAO YUN TREA MLP M-JP,2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338115,338115-XAR706651,2204,AIN A620 HAO YUN INGTOTS M-JP,2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338116,338116-XAR706647,2207,AIN A620 HAO YUN TREA MLP M-JP,2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338117,338117-XAR706649,2204,AIN A620 HAO YUN INGTOTS M-JP,2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338118,338118-XAR706650,2262,AIN A620 WIN21 (SAP-MJP),2/18/2023,2/23/2023,9/9/9999,60,AIN,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339476,339476-5253595,3921,LNW K43 TER TIG COIN COMBO,6/24/2023,8/2/2023,9/9/9999,60,LNW,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339477,339477-5253596,3920,LNW KAS K43 PER PEA COIN COMBO,6/24/2023,8/2/2023,9/9/9999,60,LNW,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339479,339479-DX149051V,6021,ARI MARSX U LION ED MLP,8/3/2023,8/11/2023,9/9/9999,60,ARI,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339486,339486-DX149500V,6022,ARI MARSX U PHOENIX ED MLP,8/3/2023,8/11/2023,9/9/9999,60,ARI,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339503,339503-5236954,3905,LNW KAS DANCING DRUMS PROSPERI,2/18/2023,2/24/2023,9/9/9999,60,LNW,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,338067,338067-2468372,1986,IGT CRYSTAL D - MULTI USW089,7/6/2019,8/2/2023,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2019,4,,November 2023
3096,Floor,Japan,Navy,339478,339478-DX149433V,6022,ARI MARSX U PHOENIX ED MLP,8/3/2023,8/11/2023,9/9/9999,60,ARI,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,339485,339485-DX149483V,6021,ARI MARSX U LION ED MLP,8/3/2023,8/11/2023,9/9/9999,60,ARI,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,336480,336480-B141219212,3254,BAL V22/22 88 FORTUNES MLP,3/21/2015,10/8/2015,9/9/9999,60,BAL,HARBOR VIEW CLUB,19,SASEBO,SLOT,2015,8,,November 2023
3096,Floor,Japan,Navy,339484,339484-DX149436V,6022,ARI MARSX U PHOENIX ED MLP,8/3/2023,8/11/2023,9/9/9999,60,ARI,HARBOR VIEW CLUB,19,SASEBO,SLOT,2023,0,,November 2023
3096,Floor,Japan,Navy,333416,333416-23706,1018,ITC Smart Card Dispenser,10/28/2003,12/30/2013,9/9/9999,70,ITC,HARBOR VIEW CLUB,19,SASEBO,ACM/ITC,2003,20,,November 2023
3096,Floor,Japan,Navy,333427,333427-23734,1018,ITC Smart Card Dispenser,10/30/2003,12/30/2013,9/9/9999,70,ITC,HARBOR VIEW CLUB,19,SASEBO,ACM/ITC,2003,20,,November 2023
3096,Floor,Japan,Navy,338066,338066-2468369,1985,IGT CRYSTAL D - MULTI USW090,7/6/2019,8/2/2023,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2019,4,,November 2023
3096,Floor,Japan,Navy,334357,334357-R10620538912,9001,DIEBOLD ACM,1/4/2007,12/30/2013,9/9/9999,70,DIE,HARBOR VIEW CLUB,19,SASEBO,ACM/ITC,2007,16,,November 2023
3096,Floor,Japan,Navy,336878,336878-B160874266,3254,BAL V22/22 88 FORTUNES MLP,12/15/2016,12/16/2016,9/9/9999,60,BAL,HARBOR VIEW CLUB,19,SASEBO,SLOT,2016,6,,November 2023
3096,Floor,Japan,Navy,130597,130597-41D1231,2038,IBM SUREPOS 4852,10/15/2010,12/30/2013,9/9/9999,740,IBM,HARBOR VIEW CLUB,19,SASEBO,FRS,2010,13,,November 2023
3096,Floor,Japan,Navy,337625,337625-134292,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/22/2016,11/30/2016,9/9/9999,60,NOV,HARBOR VIEW CLUB,19,SASEBO,SLOT,2016,7,,November 2023
3096,Floor,Japan,Navy,337085,337085-2367793,1928,IGT AXXIS 23/23 HD4,12/16/2017,2/9/2018,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2017,5,,November 2023
3096,Floor,Japan,Navy,337086,337086-2241153,1930,IGT AXXIS 23/23 HD8,12/16/2017,5/10/2023,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2017,5,,November 2023
3096,Floor,Japan,Navy,337091,337091-2371887,1930,IGT AXXIS 23/23 HD8,12/22/2018,6/8/2019,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2018,4,,November 2023
3096,Floor,Japan,Navy,337093,337093-2438106,1986,IGT CRYSTAL D - MULTI USW089,12/22/2018,5/10/2023,9/9/9999,60,IGT,HARBOR VIEW CLUB,19,SASEBO,SLOT,2018,4,,November 2023
3096,Floor,Japan,Navy,337622,337622-197575,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/22/2016,11/30/2016,9/9/9999,60,NOV,HARBOR VIEW CLUB,19,SASEBO,SLOT,2016,7,,November 2023
3096,Floor,Japan,Navy,336879,336879-B160874265,3254,BAL V22/22 88 FORTUNES MLP,12/15/2016,12/16/2016,9/9/9999,60,BAL,HARBOR VIEW CLUB,19,SASEBO,SLOT,2016,6,,November 2023
3096,Floor,Japan,Navy,337626,337626-146669,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/22/2016,11/30/2016,9/9/9999,60,NOV,HARBOR VIEW CLUB,19,SASEBO,SLOT,2016,7,,November 2023
3097,Floor,Japan,Navy,337083,337083-132630,3501,KON CONC SELEXION 2,12/8/2017,5/2/2023,9/9/9999,60,KON,HARIO,19,SASEBO,SLOT,2017,5,,November 2023
3097,Floor,Japan,Navy,337089,337089-2365757,1930,IGT AXXIS 23/23 HD8,12/22/2018,5/2/2023,9/9/9999,60,IGT,HARIO,19,SASEBO,SLOT,2018,4,,November 2023
3097,Floor,Japan,Navy,337090,337090-2365758,1930,IGT AXXIS 23/23 HD8,12/22/2018,6/13/2019,9/9/9999,60,IGT,HARIO,19,SASEBO,SLOT,2018,4,,November 2023
3097,Floor,Japan,Navy,337092,337092-2371888,1930,IGT AXXIS 23/23 HD8,12/22/2018,6/13/2019,9/9/9999,60,IGT,HARIO,19,SASEBO,SLOT,2018,4,,November 2023
3097,Floor,Japan,Navy,337631,337631-146700,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/22/2016,1/26/2017,9/9/9999,60,NOV,HARIO,19,SASEBO,SLOT,2016,7,,November 2023
3097,Floor,Japan,Navy,337678,337678-XAR672708,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/12/2017,4/3/2018,9/9/9999,60,AIN,HARIO,19,SASEBO,SLOT,2017,6,,November 2023
3097,Floor,Japan,Navy,337676,337676-XAR672706,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/12/2017,4/3/2018,9/9/9999,60,AIN,HARIO,19,SASEBO,SLOT,2017,6,,November 2023
3097,Floor,Japan,Navy,336889,336889-EU0005389,1992,IGT PK49 - PROSP LINK - CYHT,3/30/2023,5/9/2023,9/9/9999,60,IGT,HARIO,19,SASEBO,SLOT,2023,0,,November 2023
3097,Floor,Japan,Navy,337632,337632-134026,4016,NOV NOVOSTAR 4ST MULTI-DENOM,11/22/2016,1/26/2017,9/9/9999,60,NOV,HARIO,19,SASEBO,SLOT,2016,7,,November 2023
3097,Floor,Japan,Navy,131729,131729-41D3186,2038,IBM SUREPOS 4852,10/15/2010,12/30/2013,9/9/9999,740,IBM,HARIO,19,SASEBO,FRS,2010,13,,November 2023
3097,Floor,Japan,Navy,336886,336886-XAR672717,1373,AIN A560 MULTI WIN4 (SAP-MJP),1/26/2017,2/18/2017,9/9/9999,60,AIN,HARIO,19,SASEBO,SLOT,2017,6,,November 2023
3097,Floor,Japan,Navy,336638,336638-XAR666059,1373,AIN A560 MULTI WIN4 (SAP-MJP),8/8/2015,2/18/2017,9/9/9999,60,AIN,HARIO,19,SASEBO,SLOT,2015,8,,November 2023
3097,Floor,Japan,Navy,336636,336636-XAR666057,1375,AIN A560 MULTI WIN5 (SAP-MJP),8/8/2015,2/18/2017,9/9/9999,60,AIN,HARIO,19,SASEBO,SLOT,2015,8,,November 2023
3097,Floor,Japan,Navy,333428,333428-23730,1018,ITC Smart Card Dispenser,10/30/2003,12/30/2013,9/9/9999,70,ITC,HARIO,19,SASEBO,ACM/ITC,2003,20,,November 2023
3097,Floor,Japan,Navy,333417,333417-23735,1018,ITC Smart Card Dispenser,10/28/2003,12/30/2013,9/9/9999,70,ITC,HARIO,19,SASEBO,ACM/ITC,2003,20,,November 2023
3097,Floor,Japan,Navy,332967,332967-R10620538260,9001,DIEBOLD ACM,3/5/2003,12/30/2013,9/9/9999,70,DIE,HARIO,19,SASEBO,ACM/ITC,2003,20,,November 2023
3097,Floor,Japan,Navy,337084,337084-132631,3501,KON CONC SELEXION 2,12/8/2017,5/4/2018,9/9/9999,60,KON,HARIO,19,SASEBO,SLOT,2017,5,,November 2023
3097,Floor,Japan,Navy,336888,336888-MX0003259,1993,IGT PK49 - PROSP LINK - WSRY,3/30/2023,5/9/2023,9/9/9999,60,IGT,HARIO,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339474,339474-5253598,3902,LNW KAS CASH FALLS HUO ZHU,6/24/2023,8/2/2023,9/9/9999,60,LNW,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339492,339492-5264106,3923,LNW KAS DUAL - GFFT - TREASURE,9/12/2023,9/23/2023,9/9/9999,60,LNW,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,338070,338070-5165836,3679,BAL J43 JIN JI BAO XI E/T MLP,7/31/2020,9/11/2020,9/9/9999,60,BAL,GALAXIES,19,SASEBO,SLOT,2020,3,,November 2023
3098,Floor,Japan,Navy,338069,338069-5169835,3665,BAL J43 JIN-JI BAO XI R/F MLP,7/31/2020,9/11/2020,9/9/9999,60,BAL,GALAXIES,19,SASEBO,SLOT,2020,3,,November 2023
3098,Floor,Japan,Navy,338071,338071-MX0003260,1993,IGT PK49 - PROSP LINK - WSRY,3/30/2023,5/10/2023,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,337680,337680-XAR672710,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/12/2017,5/11/2018,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2017,6,,November 2023
3098,Floor,Japan,Navy,339488,339488-DX149914V,6024,ARI MARSX P BUFFALO CHIEF MLP,8/3/2023,8/18/2023,9/9/9999,60,ARI,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,338068,338068-2468374,1985,IGT CRYSTAL D - MULTI USW090,7/6/2019,10/3/2019,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2019,4,,November 2023
3098,Floor,Japan,Navy,339480,339480-5264105,3922,LNW KAS DUAL - GFFT - CASTLE,9/12/2023,9/23/2023,9/9/9999,60,LNW,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339481,339481-171052,3828,KON D27 DL FORTUNE POTS MLP,2/18/2023,2/24/2023,9/9/9999,60,KON,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339482,339482-171053,3826,KON D27 STUFFED COINS TOAD MLP,2/18/2023,2/24/2023,9/9/9999,60,KON,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339487,339487-DX149899V,6024,ARI MARSX P BUFFALO CHIEF MLP,8/3/2023,8/18/2023,9/9/9999,60,ARI,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339489,339489-DX149917V,6024,ARI MARSX P BUFFALO CHIEF MLP,8/3/2023,8/18/2023,9/9/9999,60,ARI,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339490,339490-DX150318V,6024,ARI MARSX P BUFFALO CHIEF MLP,8/3/2023,8/18/2023,9/9/9999,60,ARI,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,339491,339491-DX149904V,6024,ARI MARSX P BUFFALO CHIEF MLP,8/3/2023,8/18/2023,9/9/9999,60,ARI,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,337675,337675-XAR672712,1373,AIN/A560 MULTI WIN4 (SAP-MJP),1/12/2017,5/11/2018,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2017,6,,November 2023
3098,Floor,Japan,Navy,339483,339483-171051,3824,KON Dragon Treaure Pearls,2/18/2023,2/24/2023,9/9/9999,60,KON,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,336884,336884-XAR672720,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/26/2017,2/4/2017,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2017,6,,November 2023
3098,Floor,Japan,Navy,337634,337634-204973,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/22/2016,10/3/2019,9/9/9999,60,NOV,GALAXIES,19,SASEBO,SLOT,2016,7,,November 2023
3098,Floor,Japan,Navy,339475,339475-5253597,3903,LNW KAS CASH FALLS PIRATES TRO,6/24/2023,8/2/2023,9/9/9999,60,LNW,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,117477,117477-41D2769,2038,IBM SUREPOS 4852,9/29/2010,12/30/2013,9/9/9999,740,IBM,GALAXIES,19,SASEBO,FRS,2010,13,,November 2023
3098,Floor,Japan,Navy,334250,334250-390431651,1018,ITC Smart Card Dispenser,11/16/2004,4/5/2014,9/9/9999,70,ITC,GALAXIES,19,SASEBO,ACM/ITC,2004,19,,November 2023
3098,Floor,Japan,Navy,334595,334595-R106241-38727,9001,DIEBOLD ACM,2/24/2006,12/30/2013,9/9/9999,70,DIE,GALAXIES,19,SASEBO,ACM/ITC,2006,17,,November 2023
3098,Floor,Japan,Navy,336637,336637-XAR666058,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/8/2015,8/14/2015,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2015,8,,November 2023
3098,Floor,Japan,Navy,336885,336885-XAR672719,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/26/2017,2/4/2017,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2017,6,,November 2023
3098,Floor,Japan,Navy,336887,336887-XAR672718,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/26/2017,2/4/2017,9/9/9999,60,AIN,GALAXIES,19,SASEBO,SLOT,2017,6,,November 2023
3098,Floor,Japan,Navy,336890,336890-EU0005390,1992,IGT PK49 - PROSP LINK - CYHT,3/30/2023,5/10/2023,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2023,0,,November 2023
3098,Floor,Japan,Navy,337087,337087-735347,3126,NOV VIP EDITION 5/$4.00,3/8/2018,5/5/2018,9/9/9999,60,NOV,GALAXIES,19,SASEBO,SLOT,2018,5,,November 2023
3098,Floor,Japan,Navy,337088,337088-735346,3126,NOV VIP EDITION 5/$4.00,3/8/2018,5/5/2018,9/9/9999,60,NOV,GALAXIES,19,SASEBO,SLOT,2018,5,,November 2023
3098,Floor,Japan,Navy,337094,337094-2438119,1967,IGT CRYSTAL DUAL MULTI SET 007,12/22/2018,6/21/2019,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2018,4,,November 2023
3098,Floor,Japan,Navy,337095,337095-2438163,1968,IGT CRYSTAL DUAL MULTI SET 952,12/22/2018,6/21/2019,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2018,4,,November 2023
3098,Floor,Japan,Navy,337096,337096-2438174,1986,IGT CRYSTAL D - MULTI USW089,12/22/2018,6/21/2019,9/9/9999,60,IGT,GALAXIES,19,SASEBO,SLOT,2018,4,,November 2023
3098,Floor,Japan,Navy,337627,337627-134319,4016,NOV NOVOSTAR 4ST MULTI-DENOM,11/22/2016,12/31/2016,9/9/9999,60,NOV,GALAXIES,19,SASEBO,SLOT,2016,7,,November 2023
3098,Floor,Japan,Navy,337629,337629-196685,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/22/2016,12/31/2016,9/9/9999,60,NOV,GALAXIES,19,SASEBO,SLOT,2016,7,,November 2023
3098,Floor,Japan,Navy,334907,334907-490533667,1018,ITC Smart Card Dispenser,3/4/2006,12/30/2013,9/9/9999,70,ITC,GALAXIES,19,SASEBO,ACM/ITC,2006,17,,November 2023
3108,Floor,Europe,Army,335958,335958-618359,3084,NOV DOM PREMIUM ED 3,3/6/2014,2/2/2021,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2014,9,,November 2023
3108,Floor,Europe,Army,337584,337584-5169763,3665,BAL J43 JIN-JI BAO XI R/F MLP,9/3/2020,4/2/2023,9/9/9999,60,BAL,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2020,3,,November 2023
3108,Floor,Europe,Army,337595,337595-HLXT025985,6014,ARI HELIX XT CLEOPATRA'S VAULT,10/4/2022,11/2/2023,9/9/9999,60,ARI,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2022,1,,November 2023
3108,Floor,Europe,Army,337594,337594-HLXT025983,6013,ARI HELIX XT AZTEC VAULT,10/4/2022,11/2/2023,9/9/9999,60,ARI,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2022,1,,November 2023
3108,Floor,Europe,Army,337588,337588-222011240,9008,M3T ACK,8/6/2022,11/11/2022,9/9/9999,70,M3T,ACE'S GAME ROOM,47,WIESBADEN,ACM/ITC,2022,1,,November 2023
3108,Floor,Europe,Army,337587,337587-5169766,3679,BAL J43 JIN JI BAO XI E/T MLP,9/3/2020,4/2/2023,9/9/9999,60,BAL,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2020,3,,November 2023
3108,Floor,Europe,Army,337177,337177-710735,3084,NOV DOM PREMIUM ED 3,12/21/2016,2/2/2021,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2016,6,,November 2023
3108,Floor,Europe,Army,337162,337162-380087,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,11/19/2016,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2016,7,,November 2023
3108,Floor,Europe,Army,337159,337159-353785,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/16/2016,1/24/2020,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2016,7,,November 2023
3108,Floor,Europe,Army,335975,335975-647796,3084,NOV DOM PREMIUM ED 3,10/30/2014,11/2/2023,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2014,9,,November 2023
3108,Floor,Europe,Army,335984,335984-647812,3080,NOV DOMINATOR INTERACTIVE 6,10/30/2014,11/2/2023,9/9/9999,60,NOV,ACE'S GAME ROOM,47,WIESBADEN,SLOT,2014,9,,November 2023
3132,Floor,Europe,Army,337266,337266-2469240,1970,IGT CRYSTAL D - MULTI USW00U,7/4/2019,11/21/2019,9/9/9999,60,IGT,DEL DIN C/C,4,VICENZA,SLOT,2019,4,,November 2023
3132,Floor,Europe,Army,339952,339952-DX149445V,6020,ARI MARSX U PHOENIX ED SAP,7/2/2023,8/2/2023,9/9/9999,60,ARI,DEL DIN C/C,4,VICENZA,SLOT,2023,0,,November 2023
3132,Floor,Europe,Army,339951,339951-DX149427V,6019,ARI MARSX U LION ED SAP,7/2/2023,8/2/2023,9/9/9999,60,ARI,DEL DIN C/C,4,VICENZA,SLOT,2023,0,,November 2023
3132,Floor,Europe,Army,339950,339950-MRXP028397,6024,ARI MARSX P BUFFALO CHIEF MLP,7/2/2023,8/2/2023,9/9/9999,60,ARI,DEL DIN C/C,4,VICENZA,SLOT,2023,0,,November 2023
