Service,Category,Region,Base,Location,Month,Year,Amount
Navy,Revenue,Europe,Navy Rota,La Plaza,January,2020,40005.0
Navy,Revenue,Europe,Navy Rota,La Plaza,February,2020,20826.0
Navy,Revenue,Europe,Navy Rota,La Plaza,March,2020,29008.0
Navy,Revenue,Europe,Navy Rota,La Plaza,April,2020,0.0
Navy,Revenue,Europe,Navy Rota,La Plaza,May,2020,0.0
Navy,Revenue,Europe,Navy Rota,La Plaza,June,2020,0.0
Navy,Revenue,Europe,Navy Rota,La Plaza,July,2020,17090.0
Navy,Revenue,Europe,Navy Rota,La Plaza,August,2020,27403.0
Navy,Revenue,Europe,Navy Rota,La Plaza,September,2020,77059.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,October,2019,6466.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,November,2019,5226.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,December,2019,10381.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,January,2020,9906.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,February,2020,235.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,March,2020,10451.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,April,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,May,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,June,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,July,2020,14171.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,August,2020,5205.0
Navy,Revenue,Europe,Navy Rota,Rota Lanes,September,2020,21841.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,October,2019,3359.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,November,2019,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,December,2019,5220.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,January,2020,12140.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,February,2020,1661.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,March,2020,3275.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,April,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,May,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,June,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,July,2020,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,August,2020,3484.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,September,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,October,2019,14112.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,November,2019,12837.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,December,2019,23531.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,January,2020,39083.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,February,2020,17095.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,March,2020,15901.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,April,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,May,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,June,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,July,2020,-7604.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,August,2020,22012.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,September,2020,16427.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,October,2019,31095.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,November,2019,34137.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,December,2019,42263.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,January,2020,37047.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,February,2020,45979.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,March,2020,25458.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,April,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,May,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,June,2020,0.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,July,2020,3044.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,August,2020,48439.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,September,2020,22182.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,October,2019,10391.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,November,2019,7092.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,December,2019,9244.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,January,2020,3825.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,February,2020,4903.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,March,2020,6923.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,April,2020,0.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,May,2020,0.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,June,2020,0.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,July,2020,3731.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,August,2020,1529.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,September,2020,5477.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,October,2019,2175.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,November,2019,2047.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,December,2019,3882.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,January,2020,1796.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,February,2020,5543.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,March,2020,3112.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,April,2020,0.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,May,2020,0.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,June,2020,0.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,July,2020,42.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,August,2020,932.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,September,2020,0.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,October,2019,6423.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,November,2019,10489.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,December,2019,10127.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,January,2020,10224.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,February,2020,8099.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,March,2020,16075.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,April,2020,0.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,May,2020,0.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,June,2020,709.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,July,2020,8992.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,August,2020,7043.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,September,2020,9593.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,October,2019,9547.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,November,2019,3809.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,December,2019,2987.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,January,2020,10098.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,February,2020,2142.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,March,2020,900.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,April,2020,0.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,May,2020,0.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,June,2020,0.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,July,2020,5198.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,August,2020,3639.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,September,2020,719.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,October,2019,19631.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,November,2019,8544.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,December,2019,12775.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,January,2020,11039.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,February,2020,13985.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,March,2020,8448.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,April,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,May,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,June,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,July,2020,15332.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,August,2020,11087.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,September,2020,6805.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,October,2019,2083.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,November,2019,2238.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,December,2019,2126.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,January,2020,3599.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,February,2020,2122.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,March,2020,1876.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,April,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,May,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,June,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,July,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,August,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,September,2020,1521.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,October,2019,19804.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,November,2019,21097.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,December,2019,19668.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,January,2020,15526.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,February,2020,19960.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,March,2020,11850.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,April,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,May,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,June,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,July,2020,12670.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,August,2020,7473.0
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,September,2020,3174.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,October,2019,3891.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,November,2019,1743.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,December,2019,731.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,January,2020,1758.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,February,2020,2457.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,March,2020,2961.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,April,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,May,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,June,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,July,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,August,2020,0.0
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,September,2020,0.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,October,2019,9528.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,November,2019,10346.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,December,2019,11463.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,January,2020,6595.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,February,2020,7554.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,March,2020,10392.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,April,2020,0.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,May,2020,0.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,June,2020,0.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,July,2020,782.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,August,2020,6856.0
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,September,2020,10520.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,October,2019,30352.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,November,2019,20816.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,December,2019,17460.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,January,2020,21938.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,February,2020,25108.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,March,2020,18208.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,April,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,May,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,June,2020,22546.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,July,2020,20624.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,August,2020,34680.0
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,September,2020,29730.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,October,2019,5912.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,November,2019,3022.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,December,2019,3282.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,January,2020,1688.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,February,2020,3969.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,March,2020,2672.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,April,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,May,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,June,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,July,2020,1155.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,August,2020,4248.0
Army,Reimbursement,Europe,Kaiserslautern,Kazabra NAFI,September,2020,2448.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,October,2019,12081.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,November,2019,15359.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,December,2019,13119.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,January,2020,9962.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,February,2020,9939.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,March,2020,6438.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,April,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,May,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,June,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,July,2020,21731.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,August,2020,13144.0
Army,Reimbursement,Europe,Kaiserslautern,Landstuhl CCC NAFI,September,2020,12972.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,October,2019,11725.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,November,2019,10541.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,December,2019,15343.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,January,2020,12244.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,February,2020,13400.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,March,2020,13983.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,April,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,May,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,June,2020,3010.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,July,2020,12988.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,August,2020,14411.0
Army,Reimbursement,Europe,Kaiserslautern,Sembach CC NAFI,September,2020,22781.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,October,2019,2034.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,November,2019,1598.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,December,2019,2536.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,January,2020,2296.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,February,2020,1365.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,March,2020,2679.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,April,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,May,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,June,2020,0.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,July,2020,219.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,August,2020,1709.0
Army,Reimbursement,Europe,Kaiserslautern,ROB Java Cafe NAFI,September,2020,1401.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,October,2019,206.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,November,2019,210.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,December,2019,0.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,January,2020,254.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,February,2020,600.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,March,2020,0.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,April,2020,0.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,May,2020,0.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,June,2020,0.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,July,2020,1387.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,August,2020,941.0
Army,Reimbursement,Europe,Livorno,Livorno Community Club NAFI,September,2020,1246.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,October,2019,3816.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,November,2019,2912.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,December,2019,21.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,January,2020,154.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,February,2020,1289.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,March,2020,1076.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,April,2020,-901.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,May,2020,0.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,June,2020,0.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,July,2020,0.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,August,2020,0.0
Army,Reimbursement,Europe,Schinnen,Schinnen Bowl NAFI,September,2020,939.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,October,2019,3185.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,November,2019,6397.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,December,2019,4797.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,January,2020,7089.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,February,2020,9976.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,March,2020,1488.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,April,2020,0.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,May,2020,0.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,June,2020,2557.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,July,2020,8265.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,August,2020,8815.0
Army,Reimbursement,Europe,Stuttgart,Galaxy Bowl NAFI,September,2020,10491.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,October,2019,9766.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,November,2019,6961.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,December,2019,11245.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,January,2020,7778.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,February,2020,6635.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,March,2020,4530.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,April,2020,0.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,May,2020,0.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,June,2020,319.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,July,2020,2578.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,August,2020,2993.0
Army,Reimbursement,Europe,Stuttgart,Kelley Community Club NAFI,September,2020,6709.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,October,2019,15615.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,November,2019,19449.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,December,2019,16365.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,January,2020,11795.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,February,2020,18512.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,March,2020,15519.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,April,2020,901.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,May,2020,0.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,June,2020,9982.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,July,2020,15936.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,August,2020,15257.0
Army,Reimbursement,Europe,Stuttgart,Patch Community Club NAFI,September,2020,20082.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,October,2019,15453.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,November,2019,1705.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,December,2019,17849.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,January,2020,8222.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,February,2020,14229.0
Army,Reimbursement,Europe,Vicenza,Arena Bowl NAFI,March,2020,8882.0
