Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Month,Years_in_Storage,Age_int,Years_in_Storage_int
Korea,24,PYONGTAEK,897,PFO STORAGE,335551,60,NOV CF1+ ULT 10F,3106,6/16/2006,12/29/2017,335551-178457,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335557,60,NOV CF1+ ULT 10H,3116,6/16/2006,12/6/2017,335557-207922,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335649,60,BAL A S9 QH BLKGOLD 25L10C,569,5/6/2007,4/18/2015,335649-S070383033,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335779,60,NOV PREM V+ 5sT,3158,8/27/2008,12/29/2017,335779-346805,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335806,60,IGT GAME KING AVP,1501,10/2/2008,11/21/2015,335806-1904142,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335807,60,IGT NEFERTITI AVP,1506,10/2/2008,11/21/2015,335807-1904146,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335809,60,IGT TRIPLE FORTUNE DRAGON AVP,1603,10/2/2008,11/21/2015,335809-1904144,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335824,60,NOV PREM V+ 6sT,3160,9/19/2014,4/6/2019,335824-642977,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335833,60,NOV PREM V+ 5sT,3158,8/15/2008,12/22/2018,335833-346855,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335838,60,NOV PREM V+ 6sT,3160,8/15/2008,12/22/2018,335838-346843,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335842,60,NOV PREM V+ 5sT,3158,8/15/2008,4/6/2019,335842-346850,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335843,60,NOV PREM V+ 5sT,3158,8/15/2008,4/6/2019,335843-346826,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335844,60,NOV PREM V+ 4sT,3156,8/15/2008,12/22/2018,335844-346854,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335845,60,NOV PREM V+ 6sT,3160,8/15/2008,12/22/2018,335845-346837,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336095,60,NOV PREM V+ 6sT,3160,9/18/2014,3/9/2018,336095-642951,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336100,60,NOV PREM V+ 5sT,3158,9/18/2014,8/11/2017,336100-642956,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336577,60,WMS BLADE MULTI CHEST 2,1856,10/17/2015,10/12/2018,336577-5091336,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336648,60,NOVOSTAR ONE&ONLY,3175,10/7/2016,12/29/2017,336648-126995,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336671,70,ITC Smart Card Dispenser,1018,4/3/2008,4/6/2019,336671-0801281,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336675,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,336675-346873,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336677,60,IGT MULTI GAME SETI AVP,1616,10/2/2008,4/29/2016,336677-1904139,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336679,60,IGT AZTEC TEMPLE AVP,1508,10/2/2008,4/29/2016,336679-1904141,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336742,60,BAL PRO CURVE QHBG (MLP),3210,3/14/2015,2/12/2019,336742-B141219206,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336750,70,ITC Smart Card Dispenser,1018,9/18/2015,3/8/2019,336750-C351530838,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336801,60,WMS BLADE GOLDFISH 3,1857,2/27/2015,8/7/2016,336801-5077247,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336802,60,WMS BLADE MULTI CHEST 5,1868,2/27/2015,10/12/2018,336802-5077252,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336803,60,WMS BLADE MULTI CHEST 2,1856,2/27/2015,8/10/2017,336803-5077257,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336812,60,BAL PRO CURVE QHBG (MLP),3210,2/27/2015,2/12/2019,336812-B141219201,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336817,60,NOV PREM V+ 1sT S/TOP,3062,8/29/2015,10/3/2019,336817-669188,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336822,60,NOV PREM V+ 5sT S/TOP,3065,8/29/2015,10/3/2019,336822-669193,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336829,60,NOV PREM V+ 6sT S/TOP,3066,8/29/2015,10/3/2019,336829-669200,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336832,60,NOV PREM V+ 6sT S/TOP,3066,8/29/2015,10/3/2019,336832-669203,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336847,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336847-B150531087,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336848,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336848-B150531088,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,336941,60,BAL V20/20 AMERICAN ORIGINAL,1723,11/21/2008,4/18/2015,336941-V080818754,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337065,60,NOVOSTAR 6sT,3185,10/7/2016,10/16/2018,337065-166886,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337652,60,NOVOSTAR 4sT,3181,11/23/2016,4/6/2019,337652-143848,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337661,60,NOVOSTAR 5sT,3183,11/23/2016,4/6/2019,337661-164450,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337662,60,NOVOSTAR 5sT,3183,11/23/2016,4/6/2019,337662-165260,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337663,60,NOVOSTAR 5sT,3183,11/23/2016,4/6/2019,337663-165267,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,337672,60,NOVOSTAR 6sT,3185,11/23/2016,4/6/2019,337672-245545,,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,338399,60,IGT AXXIS 3D SPHINX 3D CLEORA,1910,8/2/2019,8/2/2019,338399-2145415,,0,,0
Japan,98,,915,FAR EAST DIST OFC,116224,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,116224-41D3171,,0,,0
Japan,98,,915,FAR EAST DIST OFC,126854,740,IBM SUREPOS 4852,2038,9/30/2010,5/4/2011,126854-41D3955,,0,,0
Japan,98,,915,FAR EAST DIST OFC,126858,740,IBM SUREPOS 4852,2038,9/30/2010,12/14/2018,126858-41D5486,,0,,0
Japan,98,,915,FAR EAST DIST OFC,130592,740,IBM SUREPOS 4852,2038,10/15/2010,6/7/2015,130592-41D3372,,0,,0
Japan,98,,916,FED TECH CTR,333236,70,ITC Smart Card Dispenser,1018,8/10/2004,3/1/2013,333236-23692,,0,,0
Japan,98,,916,FED TECH CTR,336275,70,e-Cash ACM,9006,5/8/2014,5/8/2014,336275-7070891,,0,,0
Japan,98,,916,FED TECH CTR,336784,70,CountR ACM,9007,9/11/2015,11/15/2015,336784-100100149,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,118982,740,IBM SUREPOS 4852,2038,9/22/2010,9/14/2016,118982-41D0225,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,333208,70,DIEBOLD ACM,9001,10/30/2003,4/28/2016,333208-R10620538790,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,333393,70,ITC Smart Card Dispenser,1018,10/15/2004,10/8/2015,333393-26973,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,335409,60,NOV PREM V+ 6sT,3160,4/23/2009,8/7/2019,335409-403643,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,335420,60,NOV PREM V+ 5sT,3158,12/30/2009,3/27/2019,335420-446985,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336617,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,2/27/2015,1/24/2020,336617-XAR662437,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336620,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,2/27/2015,1/24/2020,336620-XAR662436,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336667,70,ITC Smart Card Dispenser,1018,4/4/2008,4/4/2008,336667-0801277,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336710,60,WMS BLADE MULTI CHEST 2,1856,3/21/2015,1/19/2019,336710-5077942,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336714,60,WMS BLADE MULTI CHEST 2,1856,3/27/2015,1/19/2019,336714-5077941,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336738,60,BAL PRO CURVE QHBG (MLP),3210,10/20/2015,11/15/2018,336738-B150734266,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336771,66,BAL PRO32 CASH'M IF YOU CAN,1769,9/11/2015,12/4/2019,336771-B130277972,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336772,66,BAL PRO32 PRECIOUS JADE,1770,9/11/2015,12/4/2019,336772-B130277974,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336780,66,BAL PRO32 AZTEC DAWN,1771,9/11/2015,12/4/2019,336780-B130277971,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336951,60,BAL V22/22 AMERICAN ORIGINAL,3229,10/20/2015,10/11/2019,336951-B150734390,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336958,60,BAL V22/22 MULTI GAME SUITE 1,3225,10/20/2015,1/17/2020,336958-B150734279,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336974,60,NOVOSTAR 4sT,3181,11/23/2016,10/10/2019,336974-143828,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336975,60,NOVOSTAR 6sT,3185,11/23/2016,1/24/2019,336975-223351,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,336977,60,NOVOSTAR 4sT,3181,11/23/2016,10/10/2019,336977-143839,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,337601,60,WMS BLADE MULTI CHEST 4,1867,12/7/2016,1/24/2019,337601-5105402,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,337605,60,AIN/A560 MULTI WIN5 (SAP-MJP),1375,1/6/2017,2/5/2020,337605-XAR672730,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,337619,60,KON CONC SELEXION MULTI 5,3504,11/2/2017,1/24/2019,337619-132647,,0,,0
Japan,22,ZAMA,958,ZFO STORAGE,337867,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,1/11/2017,1/24/2020,337867-XAR672722,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,132974,740,IBM SUREPOS 4852,2038,9/25/2010,6/5/2014,132974-41D3176,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,132976,740,IBM SUREPOS 4852,2038,9/25/2010,6/7/2013,132976-41D3302,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,132985,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,132985-41D3358,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332334,60,IGT NEFERTITI 25L 10C .01,841,11/1/2001,10/26/2019,332334-1116367,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332374,60,IGT iGAME CARNIVAL MYS 243 01,580,10/27/2001,10/26/2019,332374-1117088,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332383,60,IGT CATS 30L 8C .01,1590,10/27/2001,10/26/2019,332383-1116696,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332420,60,IGT iGAME CARNIVAL MYS 243 01,580,11/1/2001,11/5/2019,332420-1116728,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332424,60,IGT iGAME COYOTE MOON 40L5C 01,683,11/1/2001,11/5/2019,332424-1116702,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332431,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/1/2001,11/5/2019,332431-1117089,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332895,60,IGT iGAME COYOTE MOON 40L5C 01,683,8/6/2003,11/5/2019,332895-1190982,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332897,60,IGT iGAME CARNIVAL MYS 243 01,580,8/6/2003,10/26/2019,332897-1190983,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332908,60,IGT iGAME COYOTE MOON 40L5C 01,683,2/1/2003,10/26/2019,332908-1190803,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332911,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,10/26/2019,332911-1190788,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332914,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,11/5/2019,332914-1190784,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332916,60,IGT iGAME AZTEC TEMPLE 243 01,579,2/1/2003,10/26/2019,332916-1190801,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332917,60,IGT iGAME TWIN WIN 15L3C,689,2/1/2003,10/26/2019,332917-1190787,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332927,60,IGT iGAME AZTEC TEMPLE 243 01,579,2/1/2003,11/5/2019,332927-1190785,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,332935,60,IGT iGAME CARNIVAL MYS 243 01,580,1/1/2003,11/5/2019,332935-1190754,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM,9001,10/30/2003,4/20/2016,333213-R10620538914,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser,1018,8/21/2004,6/5/2014,333366-26987,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333464,70,ITC Smart Card Dispenser,1018,10/21/2003,4/5/2019,333464-23721,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,333636,60,IGT GAME KING CL IFACE 210,228,8/21/2004,6/7/2018,333636-1383700,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334910,70,ITC Smart Card Dispenser,1018,2/24/2006,5/22/2009,334910-490533633,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,334964,70,DIEBOLD ACM,9001,2/24/2006,3/26/2008,334964-R106205-38899,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336185,60,WMS BBII MULTI GAME CHEST 4,1838,10/16/2008,8/24/2018,336185-W2204482,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336187,60,WMS BBII MULTI GAME CHEST 1,1837,10/16/2008,8/24/2018,336187-W2204494,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336189,60,WMS BBII MULTI GAME CHEST 4,1838,10/16/2008,8/24/2018,336189-W2204486,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336373,60,BAL S9 QH STARS&BARS 25L10C,771,10/6/2009,6/1/2019,336373-S070919426,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,336535,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,12/13/2018,336535-5077267,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,337710,60,BAL S9E TR DRAGON DYNASTY,1781,1/22/2010,12/23/2016,337710-T091100133,,0,,0
Japan,26,OKINAWA,1103,OKINAWA F. O.,338072,60,BAL J43 DOUBLE BLESSINGS MLP,3652,5/16/2019,10/5/2019,338072-5130268,,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,117547,740,IBM SUREPOS 4852,2038,9/23/2010,7/2/2011,117547-41C8866,,0,,0
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,334778,70,DIEBOLD ACM,9001,3/4/2006,7/2/2011,334778-R106205-38734,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,130590,740,IBM SUREPOS 4852,2038,10/15/2010,10/15/2010,130590-41D1075,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,130637,740,IBM SUREPOS 4852,2038,10/15/2010,1/30/2020,130637-41D2688,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333091,60,IGT GAME KING CL IFACE 210,228,12/2/2004,1/30/2020,333091-1406885,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333101,60,IGT iGAME CARNIVAL MYS 243 01,580,12/10/2004,2/6/2020,333101-1406848,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333181,60,IGT iGAME AZTEC TEMPLE 243 01,579,9/7/2004,2/6/2020,333181-1384083,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333186,60,IGT GAME KING CL IFACE 210,228,11/9/2004,2/6/2020,333186-1407529,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333518,60,IGT GAME KING CL IFACE 210,228,9/7/2004,2/6/2020,333518-1385095,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333527,60,IGT GAME KING CL IFACE 210,228,9/7/2004,2/6/2020,333527-1385104,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333869,60,IGT GAME KING CL IFACE 210,228,9/8/2004,2/6/2020,333859-1384049,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333905,60,IGT PRINCESS OF PARADISE,1598,11/9/2004,2/6/2020,333905-1406863,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333940,60,IGT FENG SHUI 10C 25L .01,1283,8/31/2004,2/6/2020,333940-1384427,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,333942,60,IGT CLEOPATRA II 20L 10C .01,1280,8/31/2004,2/6/2020,333942-1384429,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,334107,60,IGT GAME KING CL IFACE 210,228,12/10/2004,2/6/2020,334107-1406884,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335605,60,BAL A S9 QH BLKGOLD 25L10C,569,7/18/2006,2/6/2020,335605-S060562452,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335990,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/10/2011,2/7/2020,335990-XAR647236,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335991,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/10/2011,2/7/2020,335991-XAR647235,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336030,60,WMS BBII MULTI GAME CHEST 1,1837,7/30/2009,1/30/2020,336030-W2228411,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,337170,60,WMS BLADE MULTI CHEST 4,1867,11/18/2016,5/2/2019,337170-5102877,,0,,0
Europe,49,EDO LAB,1375,EUROPE DIST OFC,337833,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,12/10/2011,2/7/2020,337833-XAR647234,,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130633,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130633-41D0324,,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130635,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130635-41D2741,,0,,0
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130636,740,IBM SUREPOS 4852,2038,10/15/2010,1/23/2013,130636-41D2144,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,130598,740,IBM SUREPOS 4852,2038,10/15/2010,8/12/2014,130598-4C99377,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852,2038,10/15/2010,12/7/2010,130606-41D2693,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333041,70,ITC Smart Card Dispenser,1018,10/20/2004,8/12/2014,333041-31656,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333045,60,NOV CF1+ ULT 10B,3115,1/8/2005,11/2/2019,333045-149245,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,333212,70,DIEBOLD ACM,9001,10/30/2003,8/12/2014,333212-R10620538751,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,334355,70,ITC Smart Card Dispenser,1018,6/4/2005,8/12/2014,334355-510433002,,0,,0
Europe,46,VILSECK,1584,VILSECK F. O.,337105,60,NOVOSTAR 4sT,3181,9/14/2016,2/1/2020,337105-159860,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852,2038,10/15/2010,2/22/2014,130627-41C9001,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130629-41D2532,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE,1598,8/26/2004,7/6/2018,333816-1384079,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser,1018,1/21/2006,7/6/2018,334942-490533693,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser,1018,1/21/2006,1/21/2006,334943-490533694,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H,3116,12/24/2005,8/16/2018,335022-196965,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B,3115,12/24/2005,7/6/2018,335023-196966,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G,3109,12/24/2005,8/16/2018,335027-196970,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B,3115,12/24/2005,8/16/2018,335031-196974,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA,3112,12/24/2005,10/30/2019,335033-196976,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F,3106,12/24/2005,7/6/2018,335034-196977,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM,9001,1/12/2006,7/6/2018,335062-R106205-37935,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM,9001,1/12/2006,1/12/2006,335066-R106205-38776,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210,228,4/8/2006,10/30/2019,335079-1296323,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,7/6/2018,335091-2228398,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4,1838,10/7/2009,8/16/2018,335092-2228403,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,10/30/2019,335093-2228418,,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8,1844,10/7/2009,8/16/2018,335094-2228427,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852,2038,10/15/2010,2/8/2011,130608-41D2621,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,332811,60,IGT HOUSE OF THE DEAD 25L 10C,794,12/17/2002,3/28/2019,332811-1191588,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333862,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,3/13/2019,333862-1384064,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333870,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,12/4/2018,333870-1384052,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333941,60,IGT FENG SHUI 10C 25L .01,1283,8/31/2004,1/19/2018,333941-1384428,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser,1018,1/31/2006,12/6/2017,334930-490533652,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser,1018,1/31/2006,7/15/2016,334934-490533639,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335122,60,NOV CF1+ ULT 10XA,3112,1/6/2006,7/15/2016,335122-203704,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335124,60,NOV CF1+ ULT 10G TRUNC 1190,3110,1/6/2006,12/6/2017,335124-203706,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335131,60,NOV CF1+ ULT 10F TRUNC 1190,3107,1/6/2006,12/6/2017,335131-203713,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335133,60,NOV GAMTOR 16 TRUNC 2500,585,1/6/2006,12/4/2009,335133-203714,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335137,60,NOV CF1+ ULT 10F,3106,1/6/2006,7/15/2016,335137-203718,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335139,60,NOV CF1+ ULT 10D,3100,2/10/2006,7/15/2016,335139-206940,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335154,60,BAL A M9 CASHUS MAX 25L10C PEN,678,1/24/2006,12/6/2017,355154-V051160695,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM,9001,2/2/2006,12/6/2017,335179-R106205-37931,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM,9001,2/2/2006,7/15/2016,335180-R106205-37940,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM,9001,2/2/2006,2/2/2006,335185-R106205-38693,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM,9001,3/7/2006,2/9/2008,335186-R106205-38319,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335190,60,WMS BBII INVDRS PLANET MOOLAH,1428,9/9/2009,3/13/2019,335190-W2228392,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335192,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,9/2/2019,335192-W2228407,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335193,60,WMS BBII MULTI GAME CHEST 7,1843,9/9/2009,3/28/2019,335193-W2228421,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335194,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,2/27/2019,335194-W2228422,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335195,60,WMS BBII MULTI GAME CHEST 8,1844,9/9/2009,1/19/2018,335195-W2228429,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335196,60,WMS BBII MULTI GAME CHEST 4,1838,9/9/2009,9/2/2019,335196-W2228434,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335198,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/10/2009,11/13/2019,335198-455986,,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335664,60,NOV CF1+ ULT 10B,3115,5/17/2006,7/23/2014,335664-221270,,0,,0
