Service,Category,Region,Base,Location,Month,Year,Amount,Base_lat,Base_lon
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,May,2020,0,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,June,2020,0,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,July,2020,19909,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,August,2020,15810,50.05195,8.31676
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,September,2020,11611,50.05195,8.31676
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,October,2019,6433,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,November,2019,7990,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,December,2019,3826,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,January,2020,13029,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,February,2020,8713,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,March,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,April,2020,18898,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,May,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,June,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,July,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,August,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Greece - Souda Bay,Shipmates,September,2020,0,35.537632,24.153585
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,October,2019,40765,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,November,2019,-418,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,December,2019,29517,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,January,2020,24224,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,February,2020,38762,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,March,2020,27103,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,April,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,May,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,June,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,July,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,August,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,September,2020,33063,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,October,2019,49807,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,November,2019,21961,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,December,2019,58348,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,January,2020,77943,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,February,2020,66399,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,March,2020,49325,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,April,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,May,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,June,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,July,2020,0,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,August,2020,8470,40.851775,14.268124
Navy,Revenue,Europe,Navy Naples,Naples Bowl,September,2020,63385,40.851775,14.268124
Navy,Revenue,Europe,Navy Rota,BOQ,October,2019,9907,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,November,2019,10093,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,December,2019,7860,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,January,2020,10422,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,February,2020,45379,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,March,2020,8947,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,April,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,May,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,June,2020,1213,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,July,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,August,2020,13087,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,BOQ,September,2020,8326,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,October,2019,92577,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,November,2019,35822,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,December,2019,47547,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,January,2020,40005,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,February,2020,20826,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,March,2020,29008,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,April,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,May,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,June,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,July,2020,17090,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,August,2020,27403,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,La Plaza,September,2020,77059,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,October,2019,6466,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,November,2019,5226,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,December,2019,10381,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,January,2020,9906,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,February,2020,235,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,March,2020,10451,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,April,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,May,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,June,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,July,2020,14171,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,August,2020,5205,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Lanes,September,2020,21841,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,October,2019,3359,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,November,2019,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,December,2019,5220,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,January,2020,12140,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,February,2020,1661,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,March,2020,3275,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,April,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,May,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,June,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,July,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,August,2020,3484,36.62629,-6.362981
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,September,2020,0,36.62629,-6.362981
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,October,2019,14112,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,November,2019,12837,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,December,2019,23531,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,January,2020,39083,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,February,2020,17095,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,March,2020,15901,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,April,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,May,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,June,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,July,2020,-7604,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,August,2020,22012,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,September,2020,16427,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,October,2019,31095,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,November,2019,34137,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,December,2019,42263,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,January,2020,37047,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,February,2020,45979,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,March,2020,25458,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,April,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,May,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,June,2020,0,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,July,2020,3044,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,August,2020,48439,37.401667,14.922222
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,September,2020,22182,37.401667,14.922222
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,October,2019,10391,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,November,2019,7092,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,December,2019,9244,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,January,2020,3825,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,February,2020,4903,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,March,2020,6923,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,April,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,May,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,June,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,July,2020,3731,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,August,2020,1529,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,September,2020,5477,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,October,2019,2175,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,November,2019,2047,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,December,2019,3882,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,January,2020,1796,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,February,2020,5543,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,March,2020,3112,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,April,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,May,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,June,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,July,2020,42,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,August,2020,932,49.300425,10.571936
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,September,2020,0,49.300425,10.571936
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,October,2019,6423,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,November,2019,10489,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,December,2019,10127,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,January,2020,10224,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,February,2020,8099,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,March,2020,16075,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,April,2020,0,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,May,2020,0,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,June,2020,709,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,July,2020,8992,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,August,2020,7043,49.613889,7.333333
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,September,2020,9593,49.613889,7.333333
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,October,2019,9547,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,November,2019,3809,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,December,2019,2987,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,January,2020,10098,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,February,2020,2142,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,March,2020,900,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,April,2020,0,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,May,2020,0,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,June,2020,0,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,July,2020,5198,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,August,2020,3639,47.491695,11.095498
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,September,2020,719,47.491695,11.095498
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,October,2019,19631,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,November,2019,8544,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,December,2019,12775,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,January,2020,11039,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,February,2020,13985,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,March,2020,8448,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,April,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,May,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,June,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,July,2020,15332,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,August,2020,11087,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,September,2020,6805,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,October,2019,2083,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,November,2019,2238,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,December,2019,2126,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,January,2020,3599,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,February,2020,2122,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,March,2020,1876,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,April,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,May,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,June,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,July,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,August,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,September,2020,1521,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,October,2019,19804,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,November,2019,21097,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,December,2019,19668,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,January,2020,15526,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,February,2020,19960,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,March,2020,11850,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,April,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,May,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,June,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,July,2020,12670,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,August,2020,7473,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Langenbruck Center NAFI,September,2020,3174,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,October,2019,3891,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,November,2019,1743,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,December,2019,731,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,January,2020,1758,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,February,2020,2457,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,March,2020,2961,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,April,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,May,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,June,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,July,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,August,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Grafenwoehr,Algiers Rec Center NAFI,September,2020,0,49.714147,11.905874
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,October,2019,9528,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,November,2019,10346,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,December,2019,11463,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,January,2020,6595,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,February,2020,7554,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,March,2020,10392,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,April,2020,0,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,May,2020,0,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,June,2020,0,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,July,2020,782,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,August,2020,6856,49.203278,11.849022
Army,Reimbursement,Europe,Hohenfels,Hohenfels Bowl NAFI,September,2020,10520,49.203278,11.849022
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,October,2019,30352,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,November,2019,20816,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,December,2019,17460,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,January,2020,21938,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,February,2020,25108,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,March,2020,18208,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,April,2020,0,49.440066,7.749126
Army,Reimbursement,Europe,Kaiserslautern,Irish Pub NAFI,May,2020,0,49.440066,7.749126
