Installation,Loc#,Location,Month,Revenue,NAFI Amount,Annual Revenue,Annual NAFI,Status
Okinawa,2523,Crow's Nest 401101,16-Apr,41341.9,34250,,,
Okinawa,2523,Crow's Nest 401101,16-May,35692.59,27958.65,,,
Okinawa,2523,Crow's Nest 401101,16-Jun,26299.75,19455.9,,,
Okinawa,2523,Crow's Nest 401101,16-Jul,16332.74,14141.15,,,
Okinawa,2523,Crow's Nest 401101,16-Aug,51148.96,40172.15,,,
Okinawa,2523,Crow's Nest 401101,16-Sep,19718.31,17420.3,405757.26,326200.25,
Okinawa,2523,Crow's Nest 401101,16-Oct,21245.74,15978.75,,,
Okinawa,2523,Crow's Nest 401101,16-Nov,18199,14466.3,,,
Okinawa,2523,Crow's Nest 401101,16-Dec,7821.5,9163.05,,,
Okinawa,2523,Crow's Nest 401101,17-Jan,45024.75,33017.75,,,
Okinawa,2523,Crow's Nest 401101,17-Feb,26452.54,19724.1,,,
Okinawa,2523,Crow's Nest 401101,17-Mar,14231.93,12879.15,,,
Okinawa,2523,Crow's Nest 401101,17-Apr,21717.38,15843,,,
Okinawa,2523,Crow's Nest 401101,17-May,23970.4,22683,,,
Okinawa,2523,Crow's Nest 401101,17-Jun,34605.3,22942.7,,,
Okinawa,2523,Crow's Nest 401101,17-Jul,19852.95,17027.35,,,
Okinawa,2523,Crow's Nest 401101,17-Aug,37606.85,28940.5,,,
Okinawa,2523,Crow's Nest 401101,17-Sep,30658.5,26786,301386.84,239451.65,
Okinawa,2523,Crow's Nest 401101,17-Oct,28383.3,20447.45,,,
Okinawa,2523,Crow's Nest 401101,17-Nov,-8923.55,2368.55,,,
Okinawa,2523,Crow's Nest 401101,17-Dec,13468.95,1267.75,,,
Okinawa,2523,Crow's Nest 401101,18-Jan,28151.9,23721.5,,,
Okinawa,2523,Crow's Nest 401101,18-Feb,16183.85,11747.1,,,
Okinawa,2523,Crow's Nest 401101,18-Mar,15399.85,12319.9,,,
Okinawa,2523,Crow's Nest 401101,18-Apr,23395.75,20329.7,,,
Okinawa,2523,Crow's Nest 401101,18-May,29091.75,21660.25,,,
Okinawa,2523,Crow's Nest 401101,18-Jun,19464.48,23621.75,,,
Okinawa,2523,Crow's Nest 401101,18-Jul,35010.02,19957.85,,,
Okinawa,2523,Crow's Nest 401101,18-Aug,24415.5,19532.4,,,
Okinawa,2523,Crow's Nest 401101,18-Sep,31397.35,25117.9,255439.15,202092.1,
Okinawa,2523,Crow's Nest 401101,18-Oct,31993.95,25595.15,,,
Okinawa,2523,Crow's Nest 401101,18-Nov,15493.1,16030.65,,,
Okinawa,2523,Crow's Nest 401101,18-Dec,26680.1,19296.7,,,
Okinawa,2523,Crow's Nest 401101,19-Jan,30722.25,22989,,,
Okinawa,2523,Crow's Nest 401101,19-Feb,15225.8,12180.65,,,
Okinawa,2523,Crow's Nest 401101,19-Mar,31805.9,25444.7,,,
Okinawa,2523,Crow's Nest 401101,19-Apr,21296.45,17037.15,,,
Okinawa,2523,Crow's Nest 401101,19-May,34856.94,29034,,,
Okinawa,2523,Crow's Nest 401101,19-Jun,19448.16,18595.95,,,
Okinawa,2523,Crow's Nest 401101,19-Jul,29358.2,19300.7,,,
Okinawa,2523,Crow's Nest 401101,19-Aug,31281.35,25025.1,,,
Okinawa,2523,Crow's Nest 401101,19-Sep,24321.6,19457.3,312483.8,249987.05,
Okinawa,2523,Crow's Nest 401101,19-Oct,11769.3,9415.4,,,
Okinawa,2523,Crow's Nest 401101,19-Nov,11805.95,9444.75,,,
Okinawa,2523,Crow's Nest 401101,19-Dec,39136.9,31309.5,,,
Okinawa,2523,Crow's Nest 401101,20-Jan,21587.5,17270,,,
Okinawa,2523,Crow's Nest 401101,20-Feb,29109.9,23287.9,,,
Okinawa,2523,Crow's Nest 401101,20-Mar,26150.75,20920.6,,,
Okinawa,2523,Crow's Nest 401101,20-Apr,,,,,
Okinawa,2523,Crow's Nest 401101,20-May,,,,,
Okinawa,2523,Crow's Nest 401101,20-Jun,11849.4,9479.5,,,
Okinawa,2523,Crow's Nest 401101,20-Jul,27318.75,21855,,,
Okinawa,2523,Crow's Nest 401101,20-Aug,31964.8,25571.85,,,
Okinawa,2523,Crow's Nest 401101,20-Sep,21141.05,16912.85,231834.3,185467.35,
Okinawa,2523,Crow's Nest 401101,20-Oct,43368.65,36636.2,,,
Okinawa,2523,Crow's Nest 401101,20-Nov,30591.65,24893.35,,,
Okinawa,2523,Crow's Nest 401101,20-Dec,29463.4,21209.4,,,
Okinawa,2523,Crow's Nest 401101,21-Jan,43607.8,34886.25,,,
Okinawa,2523,Crow's Nest 401101,21-Feb,8875.2,7100.2,,,
Okinawa,2523,Crow's Nest 401101,21-Mar,20969.85,16775.9,,,
Okinawa,2523,Crow's Nest 401101,21-Apr,9857.65,12911.3,,,
Okinawa,2523,Crow's Nest 401101,21-May,23342.7,34415.9,,,
Okinawa,2523,Crow's Nest 401101,21-Jun,35790.3,12536.05,,,
Okinawa,2523,Crow's Nest 401101,21-Jul,44664.3,31060.7,,,
Okinawa,2523,Crow's Nest 401101,21-Aug,25085.3,20068.25,,,
Okinawa,2523,Crow's Nest 401101,21-Sep,38214.9,34074.35,353831.7,286567.85,
Okinawa,2523,Crow's Nest 401101,21-Oct,-13074.2,16451.35,,,
Okinawa,2523,Crow's Nest 401101,21-Nov,52427.65,11529,,,
Okinawa,2523,Crow's Nest 401101,21-Dec,77101.25,61681,,,
Okinawa,2523,Crow's Nest 401101,22-Jan,0,0,,,
Okinawa,2523,Crow's Nest 401101,22-Feb,20052.5,16042,,,
Okinawa,2523,Crow's Nest 401101,22-Mar,31021.5,29145,,,
Okinawa,2523,Crow's Nest 401101,22-Apr,7476.05,4664.15,,,
Okinawa,2523,Crow's Nest 401101,22-May,35802.6,25630.95,,,
Okinawa,2523,Crow's Nest 401101,22-Jun,40935.6,32748.5,,,
Okinawa,2523,Crow's Nest 401101,22-Jul,12510.3,10008.25,,,
Okinawa,2523,Crow's Nest 401101,22-Aug,80746.75,64597.4,,,
Okinawa,2523,Crow's Nest 401101,22-Sep,-1866.4,20762.35,343133.6,293259.95,
Okinawa,2523,Crow's Nest 401101,22-Oct,25608.9,11169,,,
Okinawa,2523,Crow's Nest 401101,22-Nov,37563.25,17113.25,,,
Okinawa,2523,Crow's Nest 401101,22-Dec,29679.95,23743.95,,,
Okinawa,2523,Crow's Nest 401101,23-Jan,19574.2,36098.95,,,
Okinawa,2523,Crow's Nest 401101,23-Feb,13090.75,10472.6,,,
Okinawa,2523,Crow's Nest 401101,23-Mar,37578.1,26743.75,,,
Okinawa,2523,Crow's Nest 401101,23-Apr,32311,12072,,,
Okinawa,2523,Crow's Nest 401101,23-May,51418.35,37790.65,,,
Okinawa,2523,Crow's Nest 401101,23-Jun,13815.2,11052.2,,,
Okinawa,2523,Crow's Nest 401101,23-Jul,15065.55,12052.4,,,
Okinawa,2523,Crow's Nest 401101,23-Aug,31871.1,29108.1,,,
Okinawa,2523,Crow's Nest 401101,23-Sep,2714.49,28590.8,310290.84,256007.65,
Okinawa,2523,Crow's Nest 401101,23-Oct,36719.8,36070.2,,,
Okinawa,2523,Crow's Nest 401101,23-Nov,86922.85,36082.15,,,
Okinawa,2523,Crow's Nest 401101,23-Dec,44998.5,41714.4,,,
Okinawa,2523,Crow's Nest 401101,24-Jan,34703.7,19308.3,,,
Okinawa,2523,Crow's Nest 401101,24-Feb,26128.15,21201.55,,,
Okinawa,2523,Crow's Nest 401101,24-Mar,39826.35,44545.25,,,
Okinawa,2523,Crow's Nest 401101,24-Apr,22712.7,36341.85,,,
Okinawa,2523,Crow's Nest 401101,24-May,,,,,
Okinawa,2523,Crow's Nest 401101,24-Jun,,,,,
Okinawa,2523,Crow's Nest 401101,24-Jul,,,,,
Okinawa,2523,Crow's Nest 401101,24-Aug,,,,,
Okinawa,2523,Crow's Nest 401101,24-Sep,,,292012.05,235263.7,
Okinawa,2525,Port Call 401101,8-Oct,18853.9,15288.7,,,
Okinawa,2525,Port Call 401101,8-Nov,16367.14,12933.9,,,
Okinawa,2525,Port Call 401101,8-Dec,27758.09,22066.75,,,
Okinawa,2525,Port Call 401101,9-Jan,18189.63,14533.6,,,
Okinawa,2525,Port Call 401101,9-Feb,9169.93,7381,,,
Okinawa,2525,Port Call 401101,9-Mar,10230.17,8730.25,,,
Okinawa,2525,Port Call 401101,9-Apr,25375.65,20439.2,,,
Okinawa,2525,Port Call 401101,9-May,18687.15,14668.9,,,
Okinawa,2525,Port Call 401101,9-Jun,11803.27,9683,,,
Okinawa,2525,Port Call 401101,9-Jul,7132.76,5449.6,,,
Okinawa,2525,Port Call 401101,9-Aug,19683.7,15510.9,,,
Okinawa,2525,Port Call 401101,9-Sep,15089.16,15170.1,198340.55,161855.9,
Okinawa,2525,Port Call 401101,9-Oct,6528.3,1935.2,,,
Okinawa,2525,Port Call 401101,9-Nov,8275.32,6497.5,,,
Okinawa,2525,Port Call 401101,9-Dec,2159,1727.2,,,
Okinawa,2525,Port Call 401101,10-Jan,8505.02,6669.2,,,
Okinawa,2525,Port Call 401101,10-Feb,4648.57,3679.1,,,
Okinawa,2525,Port Call 401101,10-Mar,74.7,112.1,,,
Okinawa,2525,Port Call 401101,10-Apr,4843.94,3877.6,,,
Okinawa,2525,Port Call 401101,10-May,8486.3,6812.8,,,
Okinawa,2525,Port Call 401101,10-Jun,4798.83,4010.75,,,
Okinawa,2525,Port Call 401101,10-Jul,8304.96,6745.6,,,
Okinawa,2525,Port Call 401101,10-Aug,12410.91,10324.8,,,
Okinawa,2525,Port Call 401101,10-Sep,19734.66,16246.3,88770.51,68638.15,
Okinawa,2525,Port Call 401101,10-Oct,5754.37,4487.2,,,
Okinawa,2525,Port Call 401101,10-Nov,10645.38,8739.15,,,
Okinawa,2525,Port Call 401101,10-Dec,18069.86,14440.8,,,
Okinawa,2525,Port Call 401101,11-Jan,10642.84,8618.3,,,
Okinawa,2525,Port Call 401101,11-Feb,6874.3,5499.45,,,
Okinawa,2525,Port Call 401101,11-Mar,12922.2,9839.9,,,
Okinawa,2525,Port Call 401101,11-Apr,13602.44,11048.8,,,
Okinawa,2525,Port Call 401101,11-May,14522.87,11195.6,,,
Okinawa,2525,Port Call 401101,11-Jun,10851.82,8600,,,
Okinawa,2525,Port Call 401101,11-Jul,10543.25,8275.5,,,
Okinawa,2525,Port Call 401101,11-Aug,2726.86,2145.95,,,
Okinawa,2525,Port Call 401101,11-Sep,5477.22,4305.45,122633.41,97196.1,
Okinawa,2525,Port Call 401101,11-Oct,7967.65,6212,,,
Okinawa,2525,Port Call 401101,11-Nov,11481.95,9456.35,,,
Okinawa,2525,Port Call 401101,11-Dec,9558.42,7580.9,,,
Okinawa,2525,Port Call 401101,12-Jan,3819.65,3070.2,,,
Okinawa,2525,Port Call 401101,12-Feb,3442.59,2741.8,,,
Okinawa,2525,Port Call 401101,12-Mar,16315.67,13085.55,,,
Okinawa,2525,Port Call 401101,12-Apr,3066.5,2534,,,
Okinawa,2525,Port Call 401101,12-May,19035.32,15165.9,,,
Okinawa,2525,Port Call 401101,12-Jun,8811.8,7067.1,,,
Okinawa,2525,Port Call 401101,12-Jul,6013.73,5478.15,,,
Okinawa,2525,Port Call 401101,12-Aug,13875.74,10669.6,,,
Okinawa,2525,Port Call 401101,12-Sep,7452.12,5855.15,110841.14,88916.7,
Okinawa,2525,Port Call 401101,12-Oct,8258.17,6485.6,,,
Okinawa,2525,Port Call 401101,12-Nov,13177.67,10421.45,,,
Okinawa,2525,Port Call 401101,12-Dec,4709.11,6075.2,,,
Okinawa,2525,Port Call 401101,13-Jan,18117.04,12290.25,,,
Okinawa,2525,Port Call 401101,13-Feb,13636.29,10674.4,,,
Okinawa,2525,Port Call 401101,13-Mar,6810.62,5527.2,,,
Okinawa,2525,Port Call 401101,13-Apr,12348.34,11109.05,,,
Okinawa,2525,Port Call 401101,13-May,6394.93,3892.8,,,
Okinawa,2525,Port Call 401101,13-Jun,2105.37,1763.2,,,
Okinawa,2525,Port Call 401101,13-Jul,5942.77,4710,,,
Okinawa,2525,Port Call 401101,13-Aug,9833.06,7893.6,,,
Okinawa,2525,Port Call 401101,13-Sep,8191.75,6424.65,109525.12,87267.4,
Okinawa,2525,Port Call 401101,13-Oct,10020.02,7922.65,,,
Okinawa,2525,Port Call 401101,13-Nov,2621,2096.8,,,
Okinawa,2525,Port Call 401101,13-Dec,3493.4,2794.7,,,
Okinawa,2525,Port Call 401101,14-Jan,2210.82,2399.15,,,
Okinawa,2525,Port Call 401101,14-Feb,1923,487.9,,,
Okinawa,2525,Port Call 401101,14-Mar,15296.3,12237.05,,,
Okinawa,2525,Port Call 401101,14-Apr,15105.2,12084.15,,,
Okinawa,2525,Port Call 401101,14-May,1054,843.2,,,
Okinawa,2525,Port Call 401101,14-Jun,9463.35,7570.7,,,
Okinawa,2525,Port Call 401101,14-Jul,410.75,1689.6,,,
Okinawa,2525,Port Call 401101,14-Aug,4175.35,1979.3,,,
Okinawa,2525,Port Call 401101,14-Sep,17361.85,13889.45,83135.04,65994.65,
Okinawa,2525,Port Call 401101,14-Oct,1209.95,967.95,,,
Okinawa,2525,Port Call 401101,14-Nov,7569,6055.2,,,
Okinawa,2525,Port Call 401101,14-Dec,9824.55,7859.6,,,
Okinawa,2525,Port Call 401101,15-Jan,1359.55,1087.65,,,
Okinawa,2525,Port Call 401101,15-Feb,7536.35,6029.1,,,
Okinawa,2525,Port Call 401101,15-Mar,8964.1,7171.3,,,
Okinawa,2525,Port Call 401101,15-Apr,7250.3,5800.25,,,
Okinawa,2525,Port Call 401101,15-May,8226.1,6580.85,,,
Okinawa,2525,Port Call 401101,15-Jun,12348.45,9878.75,,,
Okinawa,2525,Port Call 401101,15-Jul,8145.4,6516.3,,,
Okinawa,2525,Port Call 401101,15-Aug,5819.4,4655.5,,,
Okinawa,2525,Port Call 401101,15-Sep,9489.4,7591.5,87742.55,70193.95,
Okinawa,2525,Port Call 401101,15-Oct,2781,2224.8,,,
Okinawa,2525,Port Call 401101,15-Nov,4345,3476,,,
Okinawa,2525,Port Call 401101,15-Dec,18.5,14.8,,,
Okinawa,2525,Port Call 401101,16-Jan,4559,3647.2,,,
Okinawa,2525,Port Call 401101,16-Feb,12715.45,10172.35,,,
Okinawa,2525,Port Call 401101,16-Mar,15087,12069.6,,,
Okinawa,2525,Port Call 401101,16-Apr,4105.9,3284.7,,,
Okinawa,2525,Port Call 401101,16-May,5823.5,4658.8,,,
Okinawa,2525,Port Call 401101,16-Jun,10267.35,8213.85,,,
Okinawa,2525,Port Call 401101,16-Jul,2868.2,2294.55,,,
Okinawa,2525,Port Call 401101,16-Aug,8453.7,6762.95,,,
Okinawa,2525,Port Call 401101,16-Sep,6141.3,4913.05,77165.9,61732.65,
Okinawa,2525,Port Call 401101,16-Oct,,,,,
Okinawa,2525,Port Call 401101,16-Nov,5883.35,4706.7,,,
Okinawa,2525,Port Call 401101,16-Dec,13698,10958.4,,,
Okinawa,2525,Port Call 401101,17-Jan,6000.5,4800.4,,,
Okinawa,2525,Port Call 401101,17-Feb,6144,4915.2,,,
Okinawa,2525,Port Call 401101,17-Mar,13338,10670.4,,,
Okinawa,2525,Port Call 401101,17-Apr,494.65,395.7,,,
Okinawa,2525,Port Call 401101,17-May,11158,8926.4,,,
Okinawa,2525,Port Call 401101,17-Jun,9004.25,7203.4,,,
Okinawa,2525,Port Call 401101,17-Jul,2857.6,2286.1,,,
Okinawa,2525,Port Call 401101,17-Aug,9717,7773.6,,,
Okinawa,2525,Port Call 401101,17-Sep,30298.9,24239.15,108594.25,86875.45,
Okinawa,2525,Port Call 401101,17-Oct,12574.25,10059.4,,,
Okinawa,2525,Port Call 401101,17-Nov,5411,4328.8,,,
Okinawa,2525,Port Call 401101,17-Dec,6854,5483.2,,,
Okinawa,2525,Port Call 401101,18-Jan,4890,3912,,,
Okinawa,2525,Port Call 401101,18-Feb,7900.15,6320.1,,,
Okinawa,2525,Port Call 401101,18-Mar,27251,21800.8,,,
Okinawa,2525,Port Call 401101,18-Apr,14421.05,11536.85,,,
Okinawa,2525,Port Call 401101,18-May,6703.95,6813.55,,,
Okinawa,2525,Port Call 401101,18-Jun,6090.7,3422.15,,,
Okinawa,2525,Port Call 401101,18-Jul,3710,2968,,,
Okinawa,2525,Port Call 401101,18-Aug,10103,8082.4,,,
Okinawa,2525,Port Call 401101,18-Sep,19641,15712.8,125550.1,100440.05,
Okinawa,2525,Port Call 401101,18-Oct,7273,5818.4,,,
Okinawa,2525,Port Call 401101,18-Nov,,,,,
Okinawa,2525,Port Call 401101,18-Dec,-5990.25,4842.65,,,
Okinawa,2525,Port Call 401101,19-Jan,5380.3,4304.25,,,
Okinawa,2525,Port Call 401101,19-Feb,12318,219.55,,,
Okinawa,2525,Port Call 401101,19-Mar,17425.2,13940.15,,,
Okinawa,2525,Port Call 401101,19-Apr,9835.95,7868.75,,,
Okinawa,2525,Port Call 401101,19-May,3738.55,2990.85,,,
Okinawa,2525,Port Call 401101,19-Jun,13255.85,10604.7,,,
Okinawa,2525,Port Call 401101,19-Jul,10634,8507.2,,,
Okinawa,2525,Port Call 401101,19-Aug,197,1267.6,,,
Okinawa,2525,Port Call 401101,19-Sep,8754.3,7019.6,82821.9,67383.7,
Okinawa,2525,Port Call 401101,19-Oct,9249.7,6273.6,,,
Okinawa,2525,Port Call 401101,19-Nov,9705,7764,,,
Okinawa,2525,Port Call 401101,19-Dec,10029.5,8023.6,,,
Okinawa,2525,Port Call 401101,20-Jan,3662,2929.6,,,
Okinawa,2525,Port Call 401101,20-Feb,9905,7924,,,
Okinawa,2525,Port Call 401101,20-Mar,1982,1585.6,,,
Okinawa,2525,Port Call 401101,20-Apr,2867,2293.6,,,
Okinawa,2525,Port Call 401101,20-May,,,,,
Okinawa,2525,Port Call 401101,20-Jun,4132,3305.6,,,
Okinawa,2525,Port Call 401101,20-Jul,1205.2,964.15,,,
Okinawa,2525,Port Call 401101,20-Aug,,,,,
Okinawa,2525,Port Call 401101,20-Sep,-3873.4,337.3,48864,41401.05,
Okinawa,2525,Port Call 401101,20-Oct,,,,,
Okinawa,2525,Port Call 401101,20-Nov,6165,1496,,,
Okinawa,2525,Port Call 401101,20-Dec,792,633.6,,,
Okinawa,2525,Port Call 401101,21-Jan,2294,1835.2,,,
Okinawa,2525,Port Call 401101,21-Feb,527,421.6,,,
Okinawa,2525,Port Call 401101,21-Mar,44.3,35.45,,,
Okinawa,2525,Port Call 401101,21-Apr,2502,2001.6,,,
Okinawa,2525,Port Call 401101,21-May,,,,,
Okinawa,2525,Port Call 401101,21-Jun,-2100,,,,
Okinawa,2525,Port Call 401101,21-Jul,1490.2,2466.05,,,
Okinawa,2525,Port Call 401101,21-Aug,7813,6250.4,,,
Okinawa,2525,Port Call 401101,21-Sep,16006,12804.8,35533.5,27944.7,
Okinawa,2525,Port Call 401101,21-Oct,6521.85,5217.5,,,
Okinawa,2525,Port Call 401101,21-Nov,-1300,,,,
Okinawa,2525,Port Call 401101,21-Dec,1300,,,,
Okinawa,2525,Port Call 401101,22-Jan,8661.3,804,7.15,,
Okinawa,2525,Port Call 401101,22-Feb,11761,940,8.8,,
Okinawa,2525,Port Call 401101,22-Mar,1948,155,8.4,,
Okinawa,2525,Port Call 401101,22-Apr,6748.35,1326.7,,,
Okinawa,2525,Port Call 401101,22-May,0,0,,,
Okinawa,2525,Port Call 401101,22-Jun,2103.5,168,2.8,,
Okinawa,2525,Port Call 401101,22-Jul,1273.25,1018.6,,,
Okinawa,2525,Port Call 401101,22-Aug,-826.9,1726.5,,,
Okinawa,2525,Port Call 401101,22-Sep,2985,0,41175.35,29986.45,
Okinawa,2525,Port Call 401101,22-Oct,572,457.6,,,
Okinawa,2525,Port Call 401101,22-Nov,-1791.4,915.2,,,
Okinawa,2525,Port Call 401101,22-Dec,4505.25,1255.9,,,
Okinawa,2525,Port Call 401101,23-Jan,1442,1153.6,,,
Okinawa,2525,Port Call 401101,23-Feb,1722,1377.6,,,
Okinawa,2525,Port Call 401101,23-Mar,2700,2160,,,
Okinawa,2525,Port Call 401101,23-Apr,2967.35,2373.9,,,
Okinawa,2525,Port Call 401101,23-May,17647.1,14117.7,,,
Okinawa,2525,Port Call 401101,23-Jun,8167.5,6534,,,
Okinawa,2525,Port Call 401101,23-Jul,598,478.4,,,
Okinawa,2525,Port Call 401101,23-Aug,4164,3331.2,,,
Okinawa,2525,Port Call 401101,23-Sep,1563.1,1429.65,44256.9,35584.75,
Okinawa,2525,Port Call 401101,23-Oct,9061.15,7830.7,,,
Okinawa,2525,Port Call 401101,23-Nov,-977.5,,,,
Okinawa,2525,Port Call 401101,23-Dec,-3361.7,,,,
Okinawa,2525,Port Call 401101,24-Jan,3398.85,4668.9,,,
Okinawa,2525,Port Call 401101,24-Feb,17564,8879.2,,,
Okinawa,2525,Port Call 401101,24-Mar,5247.3,3441.1,,,
Okinawa,2525,Port Call 401101,24-Apr,8089.1,11367.4,,,
Okinawa,2525,Port Call 401101,24-May,,,,,
Okinawa,2525,Port Call 401101,24-Jun,,,,,
Okinawa,2525,Port Call 401101,24-Jul,,,,,
Okinawa,2525,Port Call 401101,24-Aug,,,,,
Okinawa,2525,Port Call 401101,24-Sep,,,39021.2,36187.3,
Rota,2600,La Plaza (Champions) 201601,8-Oct,59811.9,47459.2,,,
Rota,2600,La Plaza (Champions) 201601,8-Nov,42778.75,26658.25,,,
Rota,2600,La Plaza (Champions) 201601,8-Dec,59886.87,43108.55,,,
Rota,2600,La Plaza (Champions) 201601,9-Jan,41498.57,27333.15,,,
Rota,2600,La Plaza (Champions) 201601,9-Feb,74989.78,55151.15,,,
Rota,2600,La Plaza (Champions) 201601,9-Mar,77000.07,52512.75,,,
Rota,2600,La Plaza (Champions) 201601,9-Apr,69215.46,44817.85,,,
Rota,2600,La Plaza (Champions) 201601,9-May,60015.43,40809.55,,,
Rota,2600,La Plaza (Champions) 201601,9-Jun,88732.49,60753.75,,,
Rota,2600,La Plaza (Champions) 201601,9-Jul,59432.68,48644.2,,,
Rota,2600,La Plaza (Champions) 201601,9-Aug,64608.44,41463.5,,,
Rota,2600,La Plaza (Champions) 201601,9-Sep,66194.75,42360.25,764165.19,531072.15,
Rota,2600,La Plaza (Champions) 201601,9-Oct,64146.09,46736.6,,,
Rota,2600,La Plaza (Champions) 201601,9-Nov,57263.41,41385.4,,,
Rota,2600,La Plaza (Champions) 201601,9-Dec,77398.05,54178.65,,,
Rota,2600,La Plaza (Champions) 201601,10-Jan,53687.88,38060.2,,,
Rota,2600,La Plaza (Champions) 201601,10-Feb,7723.31,5337.2,,,
Rota,2600,La Plaza (Champions) 201601,10-Mar,11013.9,7677.4,,,
Rota,2600,La Plaza (Champions) 201601,10-Apr,16638.93,11655.5,,,
Rota,2600,La Plaza (Champions) 201601,10-May,2092.12,,,,
Rota,2600,La Plaza (Champions) 201601,10-Jun,42303.29,28602.4,,,
Rota,2600,La Plaza (Champions) 201601,10-Jul,44883.72,32152.7,,,
Rota,2600,La Plaza (Champions) 201601,10-Aug,26941.39,18978.45,,,
Rota,2600,La Plaza (Champions) 201601,10-Sep,68317.25,48365.25,472409.34,333129.75,
Rota,2600,La Plaza (Champions) 201601,10-Oct,68185.97,46231.9,,,
Rota,2600,La Plaza (Champions) 201601,10-Nov,52883.68,36468.05,,,
Rota,2600,La Plaza (Champions) 201601,10-Dec,48803.83,34306.2,,,
Rota,2600,La Plaza (Champions) 201601,11-Jan,40917.98,29464.95,,,
Rota,2600,La Plaza (Champions) 201601,11-Feb,62630.45,43841.35,,,
Rota,2600,La Plaza (Champions) 201601,11-Mar,52016.1,36510.3,,,
Rota,2600,La Plaza (Champions) 201601,11-Apr,79343.66,57432.15,,,
Rota,2600,La Plaza (Champions) 201601,11-May,68912.58,46536.8,,,
Rota,2600,La Plaza (Champions) 201601,11-Jun,75994.78,51984.7,,,
Rota,2600,La Plaza (Champions) 201601,11-Jul,59699.11,41589.25,,,
Rota,2600,La Plaza (Champions) 201601,11-Aug,60189.95,43474.55,,,
Rota,2600,La Plaza (Champions) 201601,11-Sep,60143.89,40571.1,729721.98,508411.3,
Rota,2600,La Plaza (Champions) 201601,11-Oct,63963.07,45552.9,,,
Rota,2600,La Plaza (Champions) 201601,11-Nov,70759.6,49056.2,,,
Rota,2600,La Plaza (Champions) 201601,11-Dec,43261.35,30077.95,,,
Rota,2600,La Plaza (Champions) 201601,12-Jan,53483.99,37854.05,,,
Rota,2600,La Plaza (Champions) 201601,12-Feb,69737.58,48534.65,,,
Rota,2600,La Plaza (Champions) 201601,12-Mar,65304.26,45498.6,,,
Rota,2600,La Plaza (Champions) 201601,12-Apr,47109.16,32978.4,,,
Rota,2600,La Plaza (Champions) 201601,12-May,77347.1,54478.4,,,
Rota,2600,La Plaza (Champions) 201601,12-Jun,47698.38,32804.65,,,
Rota,2600,La Plaza (Champions) 201601,12-Jul,54254.52,39967.45,,,
Rota,2600,La Plaza (Champions) 201601,12-Aug,69413.62,46448.4,,,
Rota,2600,La Plaza (Champions) 201601,12-Sep,45295.03,32602.1,707627.66,495853.75,
Rota,2600,La Plaza (Champions) 201601,12-Oct,66037.56,45525.7,,,
Rota,2600,La Plaza (Champions) 201601,12-Nov,49006.61,36012.7,,,
Rota,2600,La Plaza (Champions) 201601,12-Dec,55173.94,39786.45,,,
Rota,2600,La Plaza (Champions) 201601,13-Jan,66996.9,46305.9,,,
Rota,2600,La Plaza (Champions) 201601,13-Feb,59449.49,40194.95,,,
Rota,2600,La Plaza (Champions) 201601,13-Mar,55442.01,39185.55,,,
Rota,2600,La Plaza (Champions) 201601,13-Apr,62383.61,43762.8,,,
Rota,2600,La Plaza (Champions) 201601,13-May,50605.41,35029,,,
Rota,2600,La Plaza (Champions) 201601,13-Jun,35458.02,25115.35,,,
Rota,2600,La Plaza (Champions) 201601,13-Jul,56736.49,38322.1,,,
Rota,2600,La Plaza (Champions) 201601,13-Aug,49360.97,36221.05,,,
Rota,2600,La Plaza (Champions) 201601,13-Sep,50581.24,33457,657232.25,458918.55,
Rota,2600,La Plaza (Champions) 201601,13-Oct,67454.14,46978.3,,,
Rota,2600,La Plaza (Champions) 201601,13-Nov,62017.6,45218.85,,,
Rota,2600,La Plaza (Champions) 201601,13-Dec,40637.85,26640,,,
Rota,2600,La Plaza (Champions) 201601,14-Jan,70065.57,50796.4,,,
Rota,2600,La Plaza (Champions) 201601,14-Feb,58668.3,42491.25,,,
Rota,2600,La Plaza (Champions) 201601,14-Mar,88773.55,62141.5,,,
Rota,2600,La Plaza (Champions) 201601,14-Apr,62996,44097.2,,,
Rota,2600,La Plaza (Champions) 201601,14-May,64377.73,42962.45,,,
Rota,2600,La Plaza (Champions) 201601,14-Jun,69279.55,48495.7,,,
Rota,2600,La Plaza (Champions) 201601,14-Jul,61528.72,43443.15,,,
Rota,2600,La Plaza (Champions) 201601,14-Aug,41833.37,29133.55,,,
Rota,2600,La Plaza (Champions) 201601,14-Sep,48078.85,35540.5,735711.23,517938.85,
Rota,2600,La Plaza (Champions) 201601,14-Oct,101697.83,69318.2,,,
Rota,2600,La Plaza (Champions) 201601,14-Nov,59584.22,45437.65,,,
Rota,2600,La Plaza (Champions) 201601,14-Dec,100116.98,65839.8,,,
Rota,2600,La Plaza (Champions) 201601,15-Jan,55487.24,42275.9,,,
Rota,2600,La Plaza (Champions) 201601,15-Feb,64028.35,42261.95,,,
Rota,2600,La Plaza (Champions) 201601,15-Mar,67628.62,54764.3,,,
Rota,2600,La Plaza (Champions) 201601,15-Apr,89614.4,55777.05,,,
Rota,2600,La Plaza (Champions) 201601,15-May,54127.49,40432.25,,,
Rota,2600,La Plaza (Champions) 201601,15-Jun,54754.85,40695.3,,,
