Date,Base_Location,Europe,Korea,Japan,YTD Europe,YTD Korea,YTD Japan
2022-10-31,Iwakuni Marines,.00,.00,155197.40,.00,.00,155197.40
2022-10-31,Sasebo Navy,.00,.00,130856.85,.00,.00,130856.85
2022-10-31,Yokosuka Navy,.00,.00,334259.25,.00,.00,334259.25
2022-10-31,Singapore Navy,.00,.00,2430.00,.00,.00,2430.00
2022-10-31,Total Gaming Revenue,1243427.70,1711927.35,1764026.15,1243427.70,1711927.35,1764026.15
2023-10-31,Kaiserslautern,321466.10,.00,.00,321466.10,.00,.00
2023-10-31,Grafenwoehr,172448.25,.00,.00,172448.25,.00,.00
2023-10-31,Wiesbaden,295311.95,.00,.00,295311.95,.00,.00
2023-10-31,Vicenza,156221.60,.00,.00,156221.60,.00,.00
2023-10-31,Livorno,9886.28,.00,.00,9886.28,.00,.00
2023-10-31,Stuttgart,282948.87,.00,.00,282948.87,.00,.00
2023-10-31,Baumholder,53917.65,.00,.00,53917.65,.00,.00
2023-10-31,Ansbach,53012.25,.00,.00,53012.25,.00,.00
2023-10-31,Brunssum,6303.75,.00,.00,6303.75,.00,.00
2023-10-31,AFRC Edelweiss Lodge,26730.80,.00,.00,26730.80,.00,.00
2023-10-31,Hohenfels,58448.05,.00,.00,58448.05,.00,.00
2023-10-31,Naples Navy,113900.70,.00,.00,113900.70,.00,.00
2023-10-31,Sigonella Navy,97465.20,.00,.00,97465.20,.00,.00
2023-10-31,Rota Navy,83052.50,.00,.00,83052.50,.00,.00
2023-10-31,Souda Bay Navy,9657.70,.00,.00,9657.70,.00,.00
2023-10-31,AFRC Dragon Hill Lodge,.00,374491.05,.00,.00,374491.05,.00
2023-10-31,Seoul,.00,12799.20,.00,.00,12799.20,.00
2023-10-31,Casey & Hovey,.00,220742.80,.00,.00,220742.80,.00
2023-10-31,Camp Humphreys,.00,1025411.85,.00,.00,1025411.85,.00
2023-10-31,Daegu,.00,61512.15,.00,.00,61512.15,.00
2023-10-31,Chinhae Navy,.00,21450.45,.00,.00,21450.45,.00
2023-10-31,Camp Zama,.00,.00,141771.80,.00,.00,141771.80
2023-10-31,Fuji Marines,.00,.00,27.65,.00,.00,27.65
2023-10-31,Sanno Navy,.00,.00,140293.50,.00,.00,140293.50
2023-10-31,Atsugi Navy,.00,.00,37482.35,.00,.00,37482.35
2023-10-31,Okinawa,.00,.00,6125.20,.00,.00,6125.20
2023-10-31,Okinawa Marines,.00,.00,1115273.60,.00,.00,1115273.60
2023-10-31,Okinawa Navy,.00,.00,45780.95,.00,.00,45780.95
2023-10-31,Iwakuni Marines,.00,.00,239546.70,.00,.00,239546.70
2023-10-31,Sasebo Navy,.00,.00,321506.05,.00,.00,321506.05
2023-10-31,Yokosuka Navy,.00,.00,506114.55,.00,.00,506114.55
2023-10-31,Singapore Navy,.00,.00,-42.60,.00,.00,-42.60
2023-10-31,Total Gaming Revenue,1740771.65,1716407.50,2553879.75,1740771.65,1716407.50,2553879.75
2020-11-30,Kaiserslautern,418025.70,.00,.00,685257.85,.00,.00
2020-11-30,Grafenwoehr,62688.35,.00,.00,152244.60,.00,.00
2020-11-30,Wiesbaden,98118.00,.00,.00,241183.85,.00,.00
2020-11-30,Vicenza,97404.55,.00,.00,121695.50,.00,.00
2020-11-30,Livorno,.00,.00,.00,8680.00,.00,.00
2020-11-30,Stuttgart,104780.90,.00,.00,133299.40,.00,.00
2020-11-30,Baumholder,.00,.00,.00,12703.25,.00,.00
2020-11-30,Ansbach,45692.75,.00,.00,83574.00,.00,.00
2020-11-30,Schinnen,7927.00,.00,.00,14686.10,.00,.00
2020-11-30,AFRC Edelweiss Lodge,.00,.00,.00,12758.35,.00,.00
2020-11-30,Hohenfels,68618.80,.00,.00,98885.60,.00,.00
2020-11-30,Naples Navy,.00,.00,.00,85315.15,.00,.00
2020-11-30,Sigonella Navy,26866.90,.00,.00,61708.55,.00,.00
2020-11-30,Rota Navy,56413.10,.00,.00,127861.45,.00,.00
2020-11-30,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2020-11-30,AFRC Dragon Hill Lodge,.00,374685.50,.00,.00,665514.45,.00
2020-11-30,Seoul,.00,45082.95,.00,.00,91943.95,.00
2020-11-30,Casey & Hovey,.00,178794.75,.00,.00,395810.80,.00
2020-11-30,Uijongbu,.00,.00,.00,.00,.00,.00
2020-11-30,Camp Humphreys,.00,676622.15,.00,.00,1782944.75,.00
2020-11-30,Daegu,.00,237418.80,.00,.00,476397.75,.00
2020-11-30,Chinhae Navy,.00,17064.50,.00,.00,37460.40,.00
2020-11-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2020-11-30,Camp Zama,.00,.00,187058.75,.00,.00,279296.30
2020-11-30,Fuji Marines,.00,.00,1338.50,.00,.00,2706.50
2020-11-30,Sanno Navy,.00,.00,.00,.00,.00,.00
2020-11-30,Atsugi Navy,.00,.00,98185.90,.00,.00,273220.10
2020-11-30,Okinawa,.00,.00,6426.00,.00,.00,5106.00
2020-11-30,Okinawa Marines,.00,.00,1130081.30,.00,.00,2159126.95
2020-11-30,Okinawa Navy,.00,.00,36756.65,.00,.00,80125.30
2020-11-30,Iwakuni Marines,.00,.00,147867.45,.00,.00,264928.60
2020-11-30,Sasebo Navy,.00,.00,228375.95,.00,.00,326377.05
2020-11-30,Yokosuka Navy,.00,.00,277592.20,.00,.00,543758.05
2020-11-30,Singapore Navy,.00,.00,.00,.00,.00,.00
2020-11-30,Total Gaming Revenue,986536.05,1529668.65,2113682.70,1839853.65,3450072.10,3934644.85
2021-11-30,Kaiserslautern,295707.90,.00,.00,521050.70,.00,.00
2021-11-30,Grafenwoehr,89885.65,.00,.00,163255.00,.00,.00
2021-11-30,Wiesbaden,336061.15,.00,.00,506724.65,.00,.00
2021-11-30,Vicenza,76818.05,.00,.00,130497.65,.00,.00
2021-11-30,Livorno,281.15,.00,.00,10340.15,.00,.00
2021-11-30,Stuttgart,249873.05,.00,.00,419936.55,.00,.00
2021-11-30,Baumholder,20942.10,.00,.00,75535.60,.00,.00
2021-11-30,Ansbach,51716.35,.00,.00,62483.95,.00,.00
2021-11-30,Schinnen,6277.00,.00,.00,8478.15,.00,.00
2021-11-30,AFRC Edelweiss Lodge,26943.10,.00,.00,59558.90,.00,.00
2021-11-30,Hohenfels,100301.15,.00,.00,146786.70,.00,.00
2021-11-30,Naples Navy,110835.15,.00,.00,178415.95,.00,.00
2021-11-30,Sigonella Navy,49918.80,.00,.00,67385.30,.00,.00
2021-11-30,Rota Navy,78409.40,.00,.00,145941.80,.00,.00
2021-11-30,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2021-11-30,AFRC Dragon Hill Lodge,.00,443496.75,.00,.00,604278.30,.00
2021-11-30,Seoul,.00,6481.00,.00,.00,23903.50,.00
2021-11-30,Casey & Hovey,.00,302916.45,.00,.00,474735.45,.00
2021-11-30,Uijongbu,.00,.00,.00,.00,.00,.00
2021-11-30,Camp Humphreys,.00,930729.65,.00,.00,1904262.25,.00
2021-11-30,Daegu,.00,200442.85,.00,.00,432033.60,.00
2021-11-30,Chinhae Navy,.00,68437.45,.00,.00,95171.45,.00
2021-11-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2021-11-30,Camp Zama,.00,.00,111837.05,.00,.00,164878.80
2021-11-30,Fuji Marines,.00,.00,1973.00,.00,.00,9269.00
2021-11-30,Sanno Navy,.00,.00,104925.00,.00,.00,198056.25
2021-11-30,Atsugi Navy,.00,.00,13540.80,.00,.00,91145.75
2021-11-30,Okinawa,.00,.00,3815.00,.00,.00,6721.15
2021-11-30,Okinawa Marines,.00,.00,964418.20,.00,.00,1935896.10
2021-11-30,Okinawa Navy,.00,.00,51127.65,.00,.00,44575.30
2021-11-30,Iwakuni Marines,.00,.00,178599.60,.00,.00,303785.55
2021-11-30,Sasebo Navy,.00,.00,292139.40,.00,.00,487216.35
2021-11-30,Yokosuka Navy,.00,.00,492391.45,.00,.00,858188.85
2021-11-30,Singapore Navy,.00,.00,.00,.00,.00,.00
2021-11-30,Total Gaming Revenue,1493970.00,1952504.15,2214767.15,2496391.05,3534384.55,4099733.10
2022-11-30,Kaiserslautern,392953.45,.00,.00,676223.05,.00,.00
2022-11-30,Grafenwoehr,130129.65,.00,.00,260440.90,.00,.00
2022-11-30,Wiesbaden,313491.00,.00,.00,505295.00,.00,.00
2022-11-30,Vicenza,86875.65,.00,.00,142616.80,.00,.00
2022-11-30,Livorno,13388.10,.00,.00,29665.40,.00,.00
2022-11-30,Stuttgart,241184.60,.00,.00,451692.70,.00,.00
2022-11-30,Baumholder,46614.95,.00,.00,100079.75,.00,.00
2022-11-30,Ansbach,82187.05,.00,.00,127086.05,.00,.00
2022-11-30,Brunssum,14776.30,.00,.00,35896.80,.00,.00
2022-11-30,AFRC Edelweiss Lodge,22292.50,.00,.00,30993.80,.00,.00
2022-11-30,Hohenfels,51120.50,.00,.00,80820.80,.00,.00
2022-11-30,Naples Navy,129775.35,.00,.00,251326.90,.00,.00
2022-11-30,Sigonella Navy,70403.45,.00,.00,90003.05,.00,.00
2022-11-30,Rota Navy,85458.45,.00,.00,131843.20,.00,.00
2022-11-30,Souda Bay Navy,10237.90,.00,.00,20332.40,.00,.00
2022-11-30,AFRC Dragon Hill Lodge,.00,496178.15,.00,.00,790037.40,.00
2022-11-30,Seoul,.00,16265.00,.00,.00,39713.60,.00
2022-11-30,Casey & Hovey,.00,228793.00,.00,.00,372850.95,.00
2022-11-30,Uijongbu,.00,.00,.00,.00,.00,.00
2022-11-30,Camp Humphreys,.00,1167453.20,.00,.00,2134810.45,.00
2022-11-30,Daegu,.00,220111.20,.00,.00,462215.55,.00
2022-11-30,Chinhae Navy,.00,22417.75,.00,.00,63517.70,.00
2022-11-30,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2022-11-30,Camp Zama,.00,.00,123921.40,.00,.00,244184.95
2022-11-30,Fuji Marines,.00,.00,1719.00,.00,.00,5723.50
2022-11-30,Sanno Navy,.00,.00,116184.25,.00,.00,173276.00
2022-11-30,Atsugi Navy,.00,.00,31158.15,.00,.00,120443.65
2022-11-30,Okinawa,.00,.00,8339.00,.00,.00,14345.50
2022-11-30,Okinawa Marines,.00,.00,914371.10,.00,.00,1752821.05
2022-11-30,Okinawa Navy,.00,.00,35771.85,.00,.00,61952.75
2022-11-30,Iwakuni Marines,.00,.00,184679.25,.00,.00,339876.65
2022-11-30,Sasebo Navy,.00,.00,214967.30,.00,.00,345824.15
2022-11-30,Yokosuka Navy,.00,.00,350974.90,.00,.00,685234.15
2022-11-30,Singapore Navy,.00,.00,769.00,.00,.00,3199.00
2022-11-30,Total Gaming Revenue,1690888.90,2151218.30,1982855.20,2934316.60,3863145.65,3746881.35
2023-11-30,Kaiserslautern,336519.85,.00,.00,657985.95,.00,.00
2023-11-30,Grafenwoehr,318707.20,.00,.00,491155.45,.00,.00
2023-11-30,Wiesbaden,329235.25,.00,.00,624547.20,.00,.00
2023-11-30,Vicenza,132866.50,.00,.00,289088.10,.00,.00
2023-11-30,Livorno,16821.62,.00,.00,26707.90,.00,.00
2023-11-30,Stuttgart,249047.53,.00,.00,531996.40,.00,.00
2023-11-30,Baumholder,35734.05,.00,.00,89651.70,.00,.00
2023-11-30,Ansbach,64157.60,.00,.00,117169.85,.00,.00
2023-11-30,Brunssum,3594.30,.00,.00,9898.05,.00,.00
2023-11-30,AFRC Edelweiss Lodge,21498.89,.00,.00,48229.69,.00,.00
2023-11-30,Hohenfels,37529.40,.00,.00,95977.45,.00,.00
2023-11-30,Naples Navy,50893.65,.00,.00,164794.35,.00,.00
2023-11-30,Sigonella Navy,32694.40,.00,.00,130159.60,.00,.00
2023-11-30,Rota Navy,59366.25,.00,.00,142418.75,.00,.00
2023-11-30,Souda Bay Navy,12788.40,.00,.00,22446.10,.00,.00
2023-11-30,AFRC Dragon Hill Lodge,.00,259314.55,.00,.00,633805.60,.00
2023-11-30,Seoul,.00,9897.25,.00,.00,22696.45,.00
2023-11-30,Casey & Hovey,.00,181143.40,.00,.00,401886.20,.00
2023-11-30,Camp Humphreys,.00,1119407.65,.00,.00,2144819.50,.00
2023-11-30,Daegu,.00,107439.56,.00,.00,168951.71,.00
2023-11-30,Chinhae Navy,.00,16072.05,.00,.00,37522.50,.00
2023-11-30,Camp Zama,.00,.00,153535.75,.00,.00,295307.55
2023-11-30,Fuji Marines,.00,.00,10580.25,.00,.00,10607.90
2023-11-30,Sanno Navy,.00,.00,88525.95,.00,.00,228819.45
2023-11-30,Atsugi Navy,.00,.00,131985.60,.00,.00,169467.95
2023-11-30,Okinawa,.00,.00,9876.55,.00,.00,16001.75
2023-11-30,Okinawa Marines,.00,.00,1087365.45,.00,.00,2202639.05
2023-11-30,Okinawa Navy,.00,.00,85945.35,.00,.00,131726.30
2023-11-30,Iwakuni Marines,.00,.00,128688.25,.00,.00,368234.95
2023-11-30,Sasebo Navy,.00,.00,218544.00,.00,.00,540050.05
2023-11-30,Yokosuka Navy,.00,.00,377467.00,.00,.00,883581.55
2023-11-30,Singapore Navy,.00,.00,2781.10,.00,.00,2738.50
2023-11-30,Total Gaming Revenue,1701454.89,1693274.46,2295295.25,3442226.54,3409681.96,4849175.00
2019-12-31,Kaiserslautern,233977.55,.00,.00,846215.10,.00,.00
2019-12-31,Grafenwoehr,155238.35,.00,.00,565357.60,.00,.00
2019-12-31,Wiesbaden,287919.50,.00,.00,799951.25,.00,.00
2019-12-31,Vicenza,121091.65,.00,.00,193762.65,.00,.00
2019-12-31,Livorno,.00,.00,.00,2079.50,.00,.00
2019-12-31,Stuttgart,174971.20,.00,.00,478464.40,.00,.00
2019-12-31,Baumholder,50635.00,.00,.00,163746.55,.00,.00
2019-12-31,Ansbach,67072.35,.00,.00,181401.40,.00,.00
2019-12-31,Schinnen,107.00,.00,.00,33748.40,.00,.00
2019-12-31,AFRC Edelweiss Lodge,5759.65,.00,.00,88970.25,.00,.00
2019-12-31,Hohenfels,57316.20,.00,.00,156684.65,.00,.00
2019-12-31,Naples Navy,87865.15,.00,.00,199980.30,.00,.00
2019-12-31,Sigonella Navy,65793.60,.00,.00,157974.40,.00,.00
2019-12-31,Rota Navy,71007.30,.00,.00,234456.20,.00,.00
2019-12-31,Souda Bay Navy,3826.40,.00,.00,18249.40,.00,.00
2019-12-31,AFRC Dragon Hill Lodge,.00,641796.95,.00,.00,1441055.95,.00
2019-12-31,Seoul,.00,52504.40,.00,.00,213419.55,.00
2019-12-31,Casey & Hovey,.00,238799.85,.00,.00,654986.05,.00
2019-12-31,Uijongbu,.00,.00,.00,.00,.00,.00
2019-12-31,Camp Humphreys,.00,770475.40,.00,.00,2638026.90,.00
2019-12-31,Daegu,.00,248466.05,.00,.00,855505.45,.00
2019-12-31,Chinhae Navy,.00,21068.30,.00,.00,88326.55,.00
2019-12-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2019-12-31,Camp Zama,.00,.00,165037.55,.00,.00,432955.55
2019-12-31,Fuji Marines,.00,.00,853.00,.00,.00,2728.00
2019-12-31,Sanno Navy,.00,.00,96261.50,.00,.00,316316.75
2019-12-31,Atsugi Navy,.00,.00,81605.45,.00,.00,294861.00
2019-12-31,Okinawa,.00,.00,10191.00,.00,.00,20202.00
2019-12-31,Okinawa Marines,.00,.00,1130973.10,.00,.00,3347804.85
2019-12-31,Okinawa Navy,.00,.00,49166.40,.00,.00,91696.35
2019-12-31,Iwakuni Marines,.00,.00,282780.85,.00,.00,670383.85
2019-12-31,Sasebo Navy,.00,.00,265202.45,.00,.00,670148.20
2019-12-31,Yokosuka Navy,.00,.00,422568.20,.00,.00,1247967.25
2019-12-31,Singapore Navy,.00,.00,8814.00,.00,.00,14769.95
2019-12-31,Total Gaming Revenue,1382580.90,1973110.95,2513453.50,4121042.05,5891320.45,7109833.75
2020-12-31,Kaiserslautern,.00,.00,.00,685257.85,.00,.00
2020-12-31,Grafenwoehr,199696.60,.00,.00,351941.20,.00,.00
2020-12-31,Wiesbaden,.00,.00,.00,241183.85,.00,.00
2020-12-31,Vicenza,52078.85,.00,.00,173774.35,.00,.00
2020-12-31,Livorno,2543.60,.00,.00,11223.60,.00,.00
2020-12-31,Stuttgart,.00,.00,.00,133299.40,.00,.00
2020-12-31,Baumholder,.00,.00,.00,12703.25,.00,.00
2020-12-31,Ansbach,.00,.00,.00,83574.00,.00,.00
2020-12-31,Schinnen,6586.30,.00,.00,21272.40,.00,.00
2020-12-31,AFRC Edelweiss Lodge,-3714.78,.00,.00,9043.57,.00,.00
2020-12-31,Hohenfels,46275.15,.00,.00,145160.75,.00,.00
2020-12-31,Naples Navy,.00,.00,.00,85315.15,.00,.00
2020-12-31,Sigonella Navy,51161.00,.00,.00,112869.55,.00,.00
2020-12-31,Rota Navy,45098.85,.00,.00,172960.30,.00,.00
2020-12-31,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2020-12-31,AFRC Dragon Hill Lodge,.00,600867.50,.00,.00,1266381.95,.00
2020-12-31,Seoul,.00,13300.75,.00,.00,105244.70,.00
2020-12-31,Casey & Hovey,.00,159347.20,.00,.00,555158.00,.00
2020-12-31,Uijongbu,.00,.00,.00,.00,.00,.00
2020-12-31,Camp Humphreys,.00,1230092.60,.00,.00,3013037.35,.00
2020-12-31,Daegu,.00,279102.30,.00,.00,755500.05,.00
2020-12-31,Chinhae Navy,.00,61600.90,.00,.00,99061.30,.00
2020-12-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2020-12-31,Camp Zama,.00,.00,118800.60,.00,.00,398096.90
2020-12-31,Fuji Marines,.00,.00,323.00,.00,.00,3029.50
2020-12-31,Sanno Navy,.00,.00,.00,.00,.00,.00
2020-12-31,Atsugi Navy,.00,.00,184643.05,.00,.00,457863.15
2020-12-31,Okinawa,.00,.00,5096.65,.00,.00,10202.65
2020-12-31,Okinawa Marines,.00,.00,1072237.65,.00,.00,3231364.60
2020-12-31,Okinawa Navy,.00,.00,30255.40,.00,.00,110380.70
2020-12-31,Iwakuni Marines,.00,.00,155285.85,.00,.00,420214.45
2020-12-31,Sasebo Navy,.00,.00,263102.45,.00,.00,589479.50
2020-12-31,Yokosuka Navy,.00,.00,416796.40,.00,.00,960554.45
2020-12-31,Singapore Navy,.00,.00,.00,.00,.00,.00
2020-12-31,Total Gaming Revenue,399725.57,2344311.25,2246541.05,2239579.22,5794383.35,6181185.90
2021-12-31,Kaiserslautern,366726.40,.00,.00,887777.10,.00,.00
2021-12-31,Grafenwoehr,140164.55,.00,.00,303419.55,.00,.00
2021-12-31,Wiesbaden,204669.45,.00,.00,711394.10,.00,.00
2021-12-31,Vicenza,78030.65,.00,.00,208528.30,.00,.00
2021-12-31,Livorno,17154.85,.00,.00,27495.00,.00,.00
2021-12-31,Stuttgart,229750.60,.00,.00,649687.15,.00,.00
2021-12-31,Baumholder,29265.50,.00,.00,104801.10,.00,.00
2021-12-31,Ansbach,24546.30,.00,.00,87030.25,.00,.00
2021-12-31,Schinnen,9136.95,.00,.00,17615.10,.00,.00
2021-12-31,AFRC Edelweiss Lodge,8284.85,.00,.00,67843.75,.00,.00
2021-12-31,Hohenfels,61050.30,.00,.00,207837.00,.00,.00
2021-12-31,Naples Navy,53707.25,.00,.00,232123.20,.00,.00
2021-12-31,Sigonella Navy,32070.90,.00,.00,99456.20,.00,.00
2021-12-31,Rota Navy,70624.65,.00,.00,216566.45,.00,.00
2021-12-31,Souda Bay Navy,.00,.00,.00,.00,.00,.00
2021-12-31,AFRC Dragon Hill Lodge,.00,209038.20,.00,.00,813316.50,.00
2021-12-31,Seoul,.00,2378.50,.00,.00,26282.00,.00
2021-12-31,Casey & Hovey,.00,230446.95,.00,.00,705182.40,.00
2021-12-31,Uijongbu,.00,.00,.00,.00,.00,.00
2021-12-31,Camp Humphreys,.00,845023.25,.00,.00,2749285.50,.00
2021-12-31,Daegu,.00,332155.90,.00,.00,764189.50,.00
2021-12-31,Chinhae Navy,.00,40877.00,.00,.00,136048.45,.00
2021-12-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2021-12-31,Camp Zama,.00,.00,72274.20,.00,.00,237153.00
2021-12-31,Fuji Marines,.00,.00,609.00,.00,.00,9878.00
2021-12-31,Sanno Navy,.00,.00,89114.70,.00,.00,287170.95
2021-12-31,Atsugi Navy,.00,.00,173860.15,.00,.00,265005.90
2021-12-31,Okinawa,.00,.00,9453.00,.00,.00,16174.15
2021-12-31,Okinawa Marines,.00,.00,852999.90,.00,.00,2788896.00
2021-12-31,Okinawa Navy,.00,.00,78401.25,.00,.00,122976.55
2021-12-31,Iwakuni Marines,.00,.00,188732.35,.00,.00,492517.90
2021-12-31,Sasebo Navy,.00,.00,207687.10,.00,.00,694903.45
2021-12-31,Yokosuka Navy,.00,.00,494242.60,.00,.00,1352431.45
2021-12-31,Singapore Navy,.00,.00,.00,.00,.00,.00
2021-12-31,Total Gaming Revenue,1325183.20,1659919.80,2167374.25,3821574.25,5194304.35,6267107.35
2022-12-31,Kaiserslautern,241069.55,.00,.00,917292.60,.00,.00
2022-12-31,Grafenwoehr,148372.90,.00,.00,408813.80,.00,.00
2022-12-31,Wiesbaden,160565.75,.00,.00,665860.75,.00,.00
2022-12-31,Vicenza,9192.95,.00,.00,151809.75,.00,.00
2022-12-31,Livorno,15186.00,.00,.00,44851.40,.00,.00
2022-12-31,Stuttgart,91662.30,.00,.00,543355.00,.00,.00
2022-12-31,Baumholder,31097.85,.00,.00,131177.60,.00,.00
2022-12-31,Ansbach,53051.50,.00,.00,180137.55,.00,.00
2022-12-31,Brunssum,4249.05,.00,.00,40145.85,.00,.00
2022-12-31,AFRC Edelweiss Lodge,-8294.15,.00,.00,22699.65,.00,.00
2022-12-31,Hohenfels,3772.35,.00,.00,84593.15,.00,.00
2022-12-31,Naples Navy,59866.20,.00,.00,311193.10,.00,.00
2022-12-31,Sigonella Navy,21065.20,.00,.00,111068.25,.00,.00
2022-12-31,Rota Navy,75418.05,.00,.00,207261.25,.00,.00
2022-12-31,Souda Bay Navy,4403.55,.00,.00,24735.95,.00,.00
2022-12-31,AFRC Dragon Hill Lodge,.00,376136.50,.00,.00,1166173.90,.00
2022-12-31,Seoul,.00,9050.00,.00,.00,48763.60,.00
2022-12-31,Casey & Hovey,.00,184735.35,.00,.00,557586.30,.00
2022-12-31,Uijongbu,.00,.00,.00,.00,.00,.00
2022-12-31,Camp Humphreys,.00,1003274.70,.00,.00,3138085.15,.00
2022-12-31,Daegu,.00,156536.75,.00,.00,618752.30,.00
2022-12-31,Chinhae Navy,.00,2179.25,.00,.00,65696.95,.00
2022-12-31,Camp Mujuk Marines,.00,.00,.00,.00,.00,.00
2022-12-31,Camp Zama,.00,.00,111981.40,.00,.00,356166.35
2022-12-31,Fuji Marines,.00,.00,1494.00,.00,.00,7217.50
2022-12-31,Sanno Navy,.00,.00,67330.80,.00,.00,240606.80
2022-12-31,Atsugi Navy,.00,.00,59927.80,.00,.00,180371.45
2022-12-31,Okinawa,.00,.00,8490.50,.00,.00,22836.00
2022-12-31,Okinawa Marines,.00,.00,870880.60,.00,.00,2623701.65
2022-12-31,Okinawa Navy,.00,.00,34185.20,.00,.00,96137.95
2022-12-31,Iwakuni Marines,.00,.00,81639.35,.00,.00,421516.00
2022-12-31,Sasebo Navy,.00,.00,155215.50,.00,.00,501039.65
2022-12-31,Yokosuka Navy,.00,.00,363127.85,.00,.00,1048362.00
2022-12-31,Singapore Navy,.00,.00,4977.00,.00,.00,8176.00
2022-12-31,Total Gaming Revenue,910679.05,1731912.55,1759250.00,3844995.65,5595058.20,5506131.35
2023-12-31,Kaiserslautern,196657.79,.00,.00,854643.74,.00,.00
2023-12-31,Grafenwoehr,137055.90,.00,.00,628211.35,.00,.00
2023-12-31,Wiesbaden,215612.10,.00,.00,840159.30,.00,.00
2023-12-31,Vicenza,109253.10,.00,.00,398341.20,.00,.00
2023-12-31,Livorno,437.60,.00,.00,27145.50,.00,.00
2023-12-31,Stuttgart,201813.45,.00,.00,733809.85,.00,.00
2023-12-31,Baumholder,48298.45,.00,.00,137950.15,.00,.00
2023-12-31,Ansbach,14963.13,.00,.00,132132.98,.00,.00
2023-12-31,Brunssum,3501.00,.00,.00,13399.05,.00,.00
2023-12-31,AFRC Edelweiss Lodge,23178.20,.00,.00,71407.89,.00,.00
2023-12-31,Hohenfels,5153.80,.00,.00,101131.25,.00,.00
2023-12-31,Naples Navy,91870.90,.00,.00,256665.25,.00,.00
2023-12-31,Sigonella Navy,70596.65,.00,.00,200756.25,.00,.00
2023-12-31,Rota Navy,88509.70,.00,.00,230928.45,.00,.00
2023-12-31,Souda Bay Navy,23784.60,.00,.00,46230.70,.00,.00
2023-12-31,AFRC Dragon Hill Lodge,.00,179997.70,.00,.00,813803.30,.00
2023-12-31,Seoul,.00,7193.75,.00,.00,29890.20,.00
2023-12-31,Casey & Hovey,.00,212815.50,.00,.00,614701.70,.00
2023-12-31,Camp Humphreys,.00,917606.55,.00,.00,3062426.05,.00
2023-12-31,Daegu,.00,150007.59,.00,.00,318959.30,.00
2023-12-31,Chinhae Navy,.00,49470.05,.00,.00,86992.55,.00
2023-12-31,Camp Zama,.00,.00,60067.05,.00,.00,355374.60
2023-12-31,Fuji Marines,.00,.00,6108.90,.00,.00,16716.80
2023-12-31,Sanno Navy,.00,.00,105756.90,.00,.00,334576.35
2023-12-31,Atsugi Navy,.00,.00,102165.15,.00,.00,271633.10
2023-12-31,Okinawa,.00,.00,9977.25,.00,.00,25979.00
2023-12-31,Okinawa Marines,.00,.00,792074.90,.00,.00,2994713.95
2023-12-31,Okinawa Navy,.00,.00,41636.80,.00,.00,173363.10
2023-12-31,Iwakuni Marines,.00,.00,167680.35,.00,.00,535915.30
2023-12-31,Sasebo Navy,.00,.00,111517.10,.00,.00,651567.15
2023-12-31,Yokosuka Navy,.00,.00,389418.85,.00,.00,1273000.40
2023-12-31,Singapore Navy,.00,.00,1209.70,.00,.00,3948.20
2023-12-31,Total Gaming Revenue,1230686.37,1517091.14,1787612.95,4672912.91,4926773.10,6636787.95
