Installation,Loc#,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Status
Okinawa,2525,Port Call 401101,Jul-17,2857.60,2286.10,,,
Okinawa,2525,Port Call 401101,Aug-17,9717.00,7773.60,,,
Okinawa,2525,Port Call 401101,Sep-17,30298.90,24239.15,108594.25,86875.45,
Okinawa,2525,Port Call 401101,Oct-17,12574.25,10059.40,,,
Okinawa,2525,Port Call 401101,Nov-17,5411.00,4328.80,,,
Okinawa,2525,Port Call 401101,Dec-17,6854.00,5483.20,,,
Okinawa,2525,Port Call 401101,Jan-18,4890.00,3912.00,,,
Okinawa,2525,Port Call 401101,Feb-18,7900.15,6320.10,,,
Okinawa,2525,Port Call 401101,Mar-18,27251.00,21800.80,,,
Okinawa,2525,Port Call 401101,Apr-18,14421.05,11536.85,,,
Okinawa,2525,Port Call 401101,May-18,6703.95,6813.55,,,
Okinawa,2525,Port Call 401101,Jun-18,6090.70,3422.15,,,
Okinawa,2525,Port Call 401101,Jul-18,3710.00,2968.00,,,
Okinawa,2525,Port Call 401101,Aug-18,10103.00,8082.40,,,
Okinawa,2525,Port Call 401101,Sep-18,19641.00,15712.80,125550.10,100440.05,
Okinawa,2525,Port Call 401101,Oct-18,7273.00,5818.40,,,
Okinawa,2525,Port Call 401101,Nov-18,,,,,
Okinawa,2525,Port Call 401101,Dec-18,(5990.25),4842.65,,,
Okinawa,2525,Port Call 401101,Jan-19,5380.30,4304.25,,,
Okinawa,2525,Port Call 401101,Feb-19,12318.00,219.55,,,
Okinawa,2525,Port Call 401101,Mar-19,17425.20,13940.15,,,
Okinawa,2525,Port Call 401101,Apr-19,9835.95,7868.75,,,
Okinawa,2525,Port Call 401101,May-19,3738.55,2990.85,,,
Okinawa,2525,Port Call 401101,Jun-19,13255.85,10604.70,,,
Okinawa,2525,Port Call 401101,Jul-19,10634.00,8507.20,,,
Okinawa,2525,Port Call 401101,Aug-19,197.00,1267.60,,,
Okinawa,2525,Port Call 401101,Sep-19,8754.30,7019.60,82821.90,67383.70,
Okinawa,2525,Port Call 401101,Oct-19,9249.70,6273.60,,,
Okinawa,2525,Port Call 401101,Nov-19,9705.00,7764.00,,,
Okinawa,2525,Port Call 401101,Dec-19,10029.50,8023.60,,,
Okinawa,2525,Port Call 401101,Jan-20,3662.00,2929.60,,,
Okinawa,2525,Port Call 401101,Feb-20,9905.00,7924.00,,,
Okinawa,2525,Port Call 401101,Mar-20,1982.00,1585.60,,,
Okinawa,2525,Port Call 401101,Apr-20,2867.00,2293.60,,,
Okinawa,2525,Port Call 401101,May-20,,,,,
Okinawa,2525,Port Call 401101,Jun-20,4132.00,3305.60,,,
Okinawa,2525,Port Call 401101,Jul-20,1205.20,964.15,,,
Okinawa,2525,Port Call 401101,Aug-20,,,,,
Okinawa,2525,Port Call 401101,Sep-20,(3873.40),337.30,48864.00,41401.05,
Okinawa,2525,Port Call 401101,Oct-20,,,,,
Okinawa,2525,Port Call 401101,Nov-20,6165.00,1496.00,,,
Okinawa,2525,Port Call 401101,Dec-20,792.00,633.60,,,
Okinawa,2525,Port Call 401101,Jan-21,2294.00,1835.20,,,
Okinawa,2525,Port Call 401101,Feb-21,527.00,421.60,,,
Okinawa,2525,Port Call 401101,Mar-21,44.30,35.45,,,
Okinawa,2525,Port Call 401101,Apr-21,2502.00,2001.60,,,
Okinawa,2525,Port Call 401101,May-21,,,,,
Okinawa,2525,Port Call 401101,Jun-21,(2100.00),,,,
Okinawa,2525,Port Call 401101,Jul-21,1490.20,2466.05,,,
Okinawa,2525,Port Call 401101,Aug-21,7813.00,6250.40,,,
Okinawa,2525,Port Call 401101,Sep-21,16006.00,12804.80,35533.50,27944.70,
Okinawa,2525,Port Call 401101,Oct-21,6521.85,5217.50,,,
Okinawa,2525,Port Call 401101,Nov-21,-1300.00,,,,
Okinawa,2525,Port Call 401101,Dec-21,1300.00,,,,
Okinawa,2525,Port Call 401101,Jan-22,8661.30,804,7.15,,
Okinawa,2525,Port Call 401101,Feb-22,11761.00,940,8.8,,
Okinawa,2525,Port Call 401101,Mar-22,1948.00,155,8.4,,
Okinawa,2525,Port Call 401101,Apr-22,6748.35,1326.70,,,
Okinawa,2525,Port Call 401101,May-22,0.00,0,,,
Okinawa,2525,Port Call 401101,Jun-22,2103.50,168,2.8,,
Okinawa,2525,Port Call 401101,Jul-22,1273.25,1018.60,,,
Okinawa,2525,Port Call 401101,Aug-22,-826.9,1726.50,,,
Okinawa,2525,Port Call 401101,Sep-22,2985.00,0.00,41175.35,29986.45,
Okinawa,2525,Port Call 401101,Oct-22,572.00,457.60,,,
Okinawa,2525,Port Call 401101,Nov-22,(1791.40),915.20,,,
Okinawa,2525,Port Call 401101,Dec-22,4505.25,1255.90,,,
Okinawa,2525,Port Call 401101,Jan-23,1442.00,1153.60,,,
Okinawa,2525,Port Call 401101,Feb-23,1722.00,1377.60,,,
Okinawa,2525,Port Call 401101,Mar-23,2700.00,2160.00,,,
Okinawa,2525,Port Call 401101,Apr-23,2967.35,2373.90,,,
Okinawa,2525,Port Call 401101,May-23,17647.10,14117.70,,,
Okinawa,2525,Port Call 401101,Jun-23,8167.50,6534.00,,,
Okinawa,2525,Port Call 401101,Jul-23,598.00,478.40,,,
Okinawa,2525,Port Call 401101,Aug-23,4164.00,3331.20,,,
Okinawa,2525,Port Call 401101,Sep-23,1563.10,1429.65,44256.90,35584.75,
Okinawa,2525,Port Call 401101,Oct-23,9061.15,7830.70,,,
Okinawa,2525,Port Call 401101,Nov-23,(977.50),,,,
Okinawa,2525,Port Call 401101,Dec-23,(3361.70),,,,
Okinawa,2525,Port Call 401101,Jan-24,3398.85,4668.90,,,
Okinawa,2525,Port Call 401101,Feb-24,17564.00,8879.20,,,
Okinawa,2525,Port Call 401101,Mar-24,5247.30,3441.10,,,
Okinawa,2525,Port Call 401101,Apr-24,8089.10,11367.40,,,
Okinawa,2525,Port Call 401101,May-24,,,,,
Okinawa,2525,Port Call 401101,Jun-24,,,,,
Okinawa,2525,Port Call 401101,Jul-24,,,,,
Okinawa,2525,Port Call 401101,Aug-24,,,,,
Okinawa,2525,Port Call 401101,Sep-24,,,39021.20,36187.30,
Rota,2600,La Plaza (Champions) 201601,Oct-08,59811.90,47459.20,,,
Rota,2600,La Plaza (Champions) 201601,Nov-08,42778.75,26658.25,,,
Rota,2600,La Plaza (Champions) 201601,Dec-08,59886.87,43108.55,,,
Rota,2600,La Plaza (Champions) 201601,Jan-09,41498.57,27333.15,,,
Rota,2600,La Plaza (Champions) 201601,Feb-09,74989.78,55151.15,,,
Rota,2600,La Plaza (Champions) 201601,Mar-09,77000.07,52512.75,,,
Rota,2600,La Plaza (Champions) 201601,Apr-09,69215.46,44817.85,,,
Rota,2600,La Plaza (Champions) 201601,May-09,60015.43,40809.55,,,
