Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Age,Years_in_Storage,Month,Age_int,Years_in_Storage_float,Years_in_Storage_int,BaseName_match,match_score,match_country,Latitude,Longitude
Japan,26,OKINAWA,1103,OKINAWA F. O.,336355,60,NOV PREM V+ 3ST MULTI-DENOM 4008 9/1/2009,8/5/2020,336355-454018,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336364,60,NOV PREM V+ 3ST MULTI-DENOM 4008 9/1/2009,8/5/2020,336364-454030,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,334910,70,ITC Smart Card Dispenser 1018 2/24/2006,5/22/2009,334910-490533633,Store,15,12.0,-,July 2021,12,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336361,60,NOV PREM V+ 1ST MULTI-DENOM 4007 9/1/2009,8/5/2020,336361-454032,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336360,60,NOV PREM V+ 1ST MULTI-DENOM 4007 9/1/2009,8/5/2020,336360-454033,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336358,60,NOV PREM V+ 3ST MULTI-DENOM 4008 9/1/2009,8/5/2020,336358-454029,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336357,60,NOV PREM V+ 6ST MULTI-DENOM 4011 9/1/2009,8/5/2020,336357-454034,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336356,60,NOV PREM V+ 1ST MULTI-DENOM 4007 9/1/2009,8/5/2020,336356-454019,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336368,60,NOV PREM V+ 1ST MULTI-DENOM 4007 9/1/2009,8/5/2020,336368-454012,Store,11,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332420,60,IGT iGAME CARNIVAL MYS 243 01 580 11/1/2001,11/5/2019,332420-1116728,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332910,60,IGT iGAME CARNIVAL MYS 243 01 580 2/1/2003,8/12/2020,332910-1190802,Store,18,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332908,60,IGT iGAME COYOTE MOON 40L5C 01 683 2/1/2003,10/26/2019,332908-1190803,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332897,60,IGT iGAME CARNIVAL MYS 243 01 580 8/6/2003,10/26/2019,332897-1190983,Store,17,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332434,60,IGT iGAME COYOTE MOON 40L5C 01 683 11/1/2001,10/28/2020,332434-1116726,Store,19,-,10.0,July 2021,,10.0,10,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332431,60,IGT iGAME AZTEC TEMPLE 243 01 579 11/1/2001,11/5/2019,332431-1117089,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332428,60,IGT iGAME AZTEC TEMPLE 243 01 579 11/1/2001,8/12/2020,332428-1116720,Store,19,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332911,60,IGT iGAME TWIN WIN 15L3C 689 2/1/2003,10/26/2019,332911-1190788,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,132974,740,IBM SUREPOS 4852 2038 9/25/2010,6/5/2014,132974-41D3176,Store,10,7.0,-,July 2021,7,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332895,60,IGT iGAME COYOTE MOON 40L5C 01 683 8/6/2003,11/5/2019,332895-1190982,Store,17,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332383,60,IGT CATS 30L 8C .01 1590 #########,10/26/2019,332383-1116696,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332374,60,IGT iGAME CARNIVAL MYS 243 01 580 #########,10/26/2019,332374-1117088,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332334,60,IGT NEFERTITI 25L 10C .01 841 11/1/2001,10/26/2019,332334-1116367,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,132985,740,IBM SUREPOS 4852 2038 9/25/2010,9/25/2010,132985-41D3358,Store,10,10.0,-,July 2021,10,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,132976,740,IBM SUREPOS 4852 2038 9/25/2010,6/7/2013,132976-41D3302,Store,10,8.0,-,July 2021,8,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,336387,60,NOV PREM V+ 1ST MULTI-DENOM 4007 #########,3/18/2021,336387-447002,Store,11,-,5.0,July 2021,,5.0,5,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,334182,60,IGT SOUTH PACIFIC 20C 10L .01 797 11/2/2004,4/8/2021,334182-1407558,Store,16,-,4.0,July 2021,,4.0,4,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332424,60,IGT iGAME COYOTE MOON 40L5C 01 683 11/1/2001,11/5/2019,332424-1116702,Store,19,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333636,60,IGT GAME KING CL IFACE 210 228 8/21/2004,4/8/2021,333636-1383700,Store,16,-,4.0,July 2021,,4.0,4,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,334158,60,IGT GAME KING CL IFACE 210 228 11/2/2004,8/5/2020,334158-1407116,Store,16,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333777,60,IGT DRAGON PHOENIX 20L 10C .01 1284 8/21/2004,11/2/2020,333777-1384414,Store,16,-,9.0,July 2021,,9.0,9,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333769,60,IGT iGAME CARNIVAL MYS 243 01 580 8/21/2004,10/8/2020,333769-1384406,Store,16,-,10.0,July 2021,,10.0,10,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333720,60,IGT iGAME AZTEC TEMPLE 243 01 579 8/21/2004,10/8/2020,333720-1384202,Store,16,-,10.0,July 2021,,10.0,10,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332432,60,IGT iGAME AZTEC TEMPLE 243 01 579 11/1/2001,8/12/2020,332432-1117085,Store,19,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333646,60,IGT CLEOPATRA II 20L 10C .01 1280 8/21/2004,8/5/2020,333646-1383864,Store,16,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332914,60,IGT iGAME TWIN WIN 15L3C 689 2/1/2003,11/5/2019,332914-1190784,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333631,60,IGT GAME KING CL IFACE 210 228 8/21/2004,11/7/2020,333631-1383695,Store,16,-,9.0,July 2021,,9.0,9,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333630,60,IGT iGAME CARNIVAL MYS 243 01 580 8/21/2004,4/8/2021,333630-1383694,Store,16,-,4.0,July 2021,,4.0,4,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM 9001 #########,4/20/2016,333213-R10620538914,Store,17,5.0,-,July 2021,5,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332935,60,IGT iGAME CARNIVAL MYS 243 01 580 1/1/2003,11/5/2019,332935-1190754,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332927,60,IGT iGAME AZTEC TEMPLE 243 01 579 2/1/2003,11/5/2019,332927-1190785,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332924,60,IGT iGAME CARNIVAL MYS 243 01 580 2/1/2003,8/12/2020,332924-1190789,Store,18,-,12.0,July 2021,,12.0,12,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser 1018 8/21/2004,6/5/2014,333366-26987,Store,16,7.0,-,July 2021,7,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332916,60,IGT iGAME AZTEC TEMPLE 243 01 579 2/1/2003,10/26/2019,332916-1190801,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,333706,60,IGT iGAME AZTEC TEMPLE 243 01 579 8/21/2004,3/23/2021,333706-1384188,Store,16,-,5.0,July 2021,,5.0,5,Okinawa,1.0,Japan,26.212401,127.68093
Japan,26,OKINAWA,1103,OKINAWA F. O.,332917,60,IGT iGAME TWIN WIN 15L3C 689 2/1/2003,10/26/2019,332917-1190787,Store,18,1.0,-,July 2021,1,,0,Okinawa,1.0,Japan,26.212401,127.68093
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,117547,740,IBM SUREPOS 4852 2038 9/23/2010,7/2/2011,117547-41C8866,Store,10,10.0,-,July 2021,10,,0,Iwakuni,1.0,Japan,34.166562,132.21885
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,334778,70,DIEBOLD ACM 9001 3/4/2006,7/2/2011,334778-R106205-38734,Store,15,10.0,-,July 2021,10,,0,Iwakuni,1.0,Japan,34.166562,132.21885
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,336496,60,WMS BLADE MULTI CHEST 6 1869 3/23/2015,7/16/2020,336496-5077246,Store,6,1.0,-,July 2021,1,,0,Iwakuni,1.0,Japan,34.166562,132.21885
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,336498,60,WMS BLADE MULTI CHEST 6 1869 3/23/2015,7/16/2020,336498-5077260,Store,6,1.0,-,July 2021,1,,0,Iwakuni,1.0,Japan,34.166562,132.21885
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336113,60,NOV PREM V+ 6ST MULTI-DENOM 4011 #########,3/4/2021,336113-345270,Store,12,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335993,60,NOV PREM V+ 4ST MULTI-DENOM 4009 10/1/2009,3/4/2021,335993-456001,Store,11,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1375,EUROPE DIST OFC,337170,60,WMS BLADE MULTI CHEST 4 1867 #########,3/4/2021,337170-5102877,Store,4,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335992,60,NOV PREM V+ 1ST MULTI-DENOM 4007 10/1/2009,3/4/2021,335992-455993,Store,11,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1375,EUROPE DIST OFC,335994,60,NOV PREM V+ 5ST MULTI-DENOM 4010 10/1/2009,3/4/2021,335994-456000,Store,11,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336111,60,NOV PREM V+ 6ST MULTI-DENOM 4011 #########,3/4/2021,336111-345266,Store,12,-,5.0,July 2021,,5.0,5,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130590,740,IBM SUREPOS 4852 2038 #########,2/3/2021,130590-41D1075,Store,10,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130633,740,IBM SUREPOS 4852 2038 #########,2/4/2021,130633-41D0324,Store,10,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130635,740,IBM SUREPOS 4852 2038 #########,2/4/2021,130635-41D2741,Store,10,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130636,740,IBM SUREPOS 4852 2038 #########,2/4/2021,130636-41D2144,Store,10,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130637,740,IBM SUREPOS 4852 2038 #########,2/3/2021,130637-41D2688,Store,10,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,333091,60,IGT GAME KING CL IFACE 210 228 12/2/2004,2/3/2021,333091-1406885,Store,16,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,336030,60,WMS BBII MULTI GAME CHEST 1 1837 7/30/2009,2/3/2021,336030-W2228411,Store,12,-,6.0,July 2021,,6.0,6,,0.5714285714285714,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336213,60,WMS BBII MULTI GAME CHEST 7 1843 7/30/2009,3/17/2021,336213-W2228401,Store,12,-,5.0,July 2021,,5.0,5,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336212,60,WMS BBII MULTI GAME CHEST 3 1840 7/30/2009,3/17/2021,336212-W2228428,Store,12,-,5.0,July 2021,,5.0,5,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336128,60,WMS BBII MULTI GAME CHEST 4 1838 #########,3/17/2021,336128-W2204520,Store,12,-,5.0,July 2021,,5.0,5,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,335868,60,WMS BBII MULTI GAME CHEST 1 1837 #########,3/17/2021,335868-W2204523,Store,12,-,5.0,July 2021,,5.0,5,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,334355,70,ITC Smart Card Dispenser 1018 6/4/2005,8/12/2014,334355-510433002,Store,16,6.0,-,July 2021,6,,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,333212,70,DIEBOLD ACM 9001 #########,8/12/2014,333212-R10620538751,Store,17,6.0,-,July 2021,6,,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,333041,70,ITC Smart Card Dispenser 1018 #########,8/12/2014,333041-31656,Store,16,6.0,-,July 2021,6,,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852 2038 #########,12/7/2010,130606-41D2693,Store,10,10.0,-,July 2021,10,,0,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,334838,60,BAL A S9 QH BLKGOLD 25L10C 569 7/3/2008,12/11/2020,334838-S080607544,Store,13,-,8.0,July 2021,,8.0,8,,0.5,,,
Europe,46,VILSECK,1584,VILSECK F. O.,336454,60,BAL PRO CURVE QHBG (MLP) 3216 3/7/2015,9/11/2020,336454-B141219221,Store,6,-,11.0,July 2021,,11.0,11,,0.5,,,
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F 3106 #########,7/6/2018,335034-196977,Store,15,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,336998,60,WMS BLADE MULTI CHEST 2 1856 #########,12/3/2020,336998-5091338,Store,5,-,8.0,July 2021,,8.0,8,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8 1844 10/7/2009,8/16/2018,335094-2228427,Store,11,2.0,-,July 2021,2,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1 1837 10/7/2009,10/30/2019,335093-2228418,Store,11,1.0,-,July 2021,1,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4 1838 10/7/2009,8/16/2018,335092-2228403,Store,11,2.0,-,July 2021,2,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1 1837 10/7/2009,7/6/2018,335091-2228398,Store,11,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210 228 4/8/2006,10/30/2019,335079-1296323,Store,15,1.0,-,July 2021,1,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM 9001 1/12/2006,7/6/2018,335062-R106205-37935,Store,15,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA 3112 #########,10/30/2019,335033-196976,Store,15,1.0,-,July 2021,1,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE 1598 8/26/2004,7/6/2018,333816-1384079,Store,16,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM 9001 1/12/2006,1/12/2006,335066-R106205-38776,Store,15,15.0,-,July 2021,15,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852 2038 #########,2/9/2011,130629-41D2532,Store,10,10.0,-,July 2021,10,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B 3115 #########,8/16/2018,335031-196974,Store,15,2.0,-,July 2021,2,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334411,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018 9/29/2016,12/3/2020,334411-134222,Store,4,-,8.0,July 2021,,8.0,8,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser 1018 1/21/2006,7/6/2018,334942-490533693,Store,15,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser 1018 1/21/2006,1/21/2006,334943-490533694,Store,15,15.0,-,July 2021,15,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H 3116 #########,8/16/2018,335022-196965,Store,15,2.0,-,July 2021,2,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B 3115 #########,7/6/2018,335023-196966,Store,15,3.0,-,July 2021,3,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G 3109 #########,8/16/2018,335027-196970,Store,15,2.0,-,July 2021,2,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852 2038 #########,2/22/2014,130627-41C9001,Store,10,7.0,-,July 2021,7,,0,Sigonella Sicily,0.72,Italy,37.401667,14.922222
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM 9001 3/7/2006,2/9/2008,335186-R106205-38319,Store,15,13.0,-,July 2021,13,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337293,60,BAL PRO CURVE QHTB7'S (MLP) 3211 12/6/2017,11/13/2019,337293-B170503014,Store,3,1.0,-,July 2021,1,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM 4010 #########,11/13/2019,337803-455994,Store,11,1.0,-,July 2021,1,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336300,60,AIN A560 MULTI WIN5 (SAP-MJP) 1375 1/31/2017,4/2/2021,336300-XAR671639,Store,4,-,4.0,July 2021,,4.0,4,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336299,60,AIN A560 MULTI WIN5 (SAP-MJP) 1375 1/31/2017,4/2/2021,336299-XAR671638,Store,4,-,4.0,July 2021,,4.0,4,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336297,60,WMS BLADE MULTI CHEST 2 1856 1/31/2017,12/23/2020,336297-5102879,Store,4,-,8.0,July 2021,,8.0,8,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018 #########,11/13/2019,336296-238890,Store,4,1.0,-,July 2021,1,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM 4014 #########,11/13/2019,336292-134229,Store,4,1.0,-,July 2021,1,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,336290,60,BAL V22/22 AMERICAN ORIGINAL 3229 2/10/2016,11/13/2019,336290-B150734287,Store,5,1.0,-,July 2021,1,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335199,60,NOV NOVOSTAR 6ST MULTI-DENOM 4018 #########,12/23/2020,335199-455987,Store,11,-,8.0,July 2021,,8.0,8,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM 9001 2/2/2006,7/15/2016,335180-R106205-37940,Store,15,5.0,-,July 2021,5,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM 9001 2/2/2006,12/6/2017,335179-R106205-37931,Store,15,3.0,-,July 2021,3,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335141,60,NOV CF1+ ULT 10XA 3112 2/10/2006,4/2/2021,335141-206942,Store,15,-,4.0,July 2021,,4.0,4,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335140,60,NOV CF1+ ULT 10G 3109 2/10/2006,10/2/2020,335140-206941,Store,15,-,10.0,July 2021,,10.0,10,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335129,60,NOV CF1+ ULT 10F 3106 1/6/2006,10/2/2020,335129-203711,Store,15,-,10.0,July 2021,,10.0,10,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335121,60,NOV CF1+ ULT 10E 3103 1/6/2006,9/16/2020,335121-203703,Store,15,-,11.0,July 2021,,11.0,11,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser 1018 1/31/2006,7/15/2016,334934-490533639,Store,15,5.0,-,July 2021,5,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852 2038 #########,2/8/2011,130608-41D2621,Store,10,10.0,-,July 2021,10,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser 1018 1/31/2006,12/6/2017,334930-490533652,Store,15,3.0,-,July 2021,3,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser 1018 #########,11/17/2015,337807-C351530849,Store,5,5.0,-,July 2021,5,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM 9001 2/2/2006,2/2/2006,335185-R106205-38693,Store,15,15.0,-,July 2021,15,,0,Naples,1.0,Italy,40.851775,14.268124
Europe,43,ROTA,2558,ROTA F.O.,334954,70,ITC Smart Card Dispenser 1018 2/14/2006,3/7/2007,334954-490533677,Store,15,14.0,-,July 2021,14,,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,43,ROTA,2558,ROTA F.O.,335265,70,DIEBOLD ACM 9001 2/14/2006,12/16/2006,335265-R106205-38270,Store,15,14.0,-,July 2021,14,,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852 2038 #########,2/9/2011,130587-41D2555,Store,10,10.0,-,July 2021,10,,0,Rota,1.0,Spain,36.62629,-6.362981
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser 1018 9/17/2015,9/17/2015,335500-C351530853,Store,5,5.0,-,July 2021,5,,0,Stuttgart,1.0,Germany,48.775418,9.181759
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser 1018 6/4/2005,10/26/2019,334351-510433041,Store,16,1.0,-,July 2021,1,,0,Stuttgart,1.0,Germany,48.775418,9.181759
